date,close,exp411_equity,exp412_equity,exp411_pos,exp412_pos,dd_control,vol_control,signal_state,regime
2026-04-16,176000.0,4.2527722978655245,3.0683158680886553,0.0,0.0,1.0,0.5,flat,uptrend
2026-04-17,177560.0,4.2527722978655245,3.0683158680886553,0.0,0.0,1.0,1.0,flat,uptrend
2026-04-20,180200.0,4.2527722978655245,3.0683158680886553,0.0,0.0,1.0,1.0,flat,uptrend
2026-04-21,174260.0,4.2527722978655245,3.0683158680886553,0.0,0.0,1.0,1.0,flat,uptrend
2026-04-22,175240.0,4.2527722978655245,3.0683158680886553,0.0,0.0,1.0,1.0,flat,uptrend
2026-04-23,177960.0,4.2527722978655245,3.0683158680886553,0.0,0.0,1.0,1.0,flat,range
2026-04-24,177900.0,4.2527722978655245,3.0683158680886553,0.0,0.0,1.0,1.0,flat,uptrend
2026-04-27,180560.0,4.2832703408232025,3.0903197805011913,0.6,0.6,1.0,1.0,ham_only,range
2026-04-28,178620.0,4.255657765077089,3.070397692416879,0.6,0.6,1.0,1.0,ham_only,range
2026-04-29,183880.0,4.37587154369263,3.1571302561786605,1.0,1.0,1.0,1.0,ham_only,uptrend
2026-04-30,189080.0,4.499618182953026,3.2464117295968085,1.0,1.0,1.0,1.0,ham_only,uptrend
2026-05-06,199400.0,4.745207667023658,3.423601115303594,1.0,1.0,1.0,1.0,ham_only,uptrend
2026-05-07,199060.0,4.7371165406104785,3.4177634805031767,1.0,1.0,1.0,1.0,ham_only,uptrend
2026-05-08,196560.0,4.722905190988647,3.407510190061667,0.0,0.0,1.0,1.0,flat,uptrend
2026-05-11,205020.0,4.912011698837353,3.5439478966095206,1.0,1.0,1.0,1.0,ham_only,uptrend
2026-05-12,205260.0,4.91776178569581,3.5480965040389725,1.0,1.0,1.0,1.0,ham_only,uptrend
2026-05-13,201960.0,4.903008500338723,3.5374522145268554,0.0,0.0,1.0,1.0,flat,uptrend
2026-05-14,191760.0,4.903008500338723,3.5374522145268554,0.0,0.0,1.0,1.0,flat,uptrend
2026-05-15,188800.0,4.903008500338723,3.5374522145268554,0.0,0.0,1.0,1.0,flat,uptrend
2026-05-18,192180.0,4.903008500338723,3.5374522145268554,0.0,0.0,1.0,1.0,flat,uptrend
2026-05-19,184400.0,4.903008500338723,3.5374522145268554,0.0,0.0,1.0,1.0,flat,range
2026-05-20,183100.0,4.903008500338723,3.5374522145268554,0.0,0.0,1.0,1.0,flat,range
2026-05-21,177600.0,4.903008500338723,3.5374522145268554,0.0,0.0,1.0,1.0,flat,range
2026-05-22,184460.0,5.007813619877045,3.6130676457827824,0.6,0.6,1.0,1.0,ham_only,range
2026-05-25,181200.0,4.954711139987207,3.574754947554705,0.6,0.6,1.0,1.0,ham_only,range
2026-05-26,175960.0,4.94579265993523,3.568320388649106,0.0,0.0,1.0,1.0,flat,range
2026-05-27,173000.0,4.94579265993523,3.568320388649106,0.0,0.0,1.0,1.0,flat,range
2026-05-28,178860.0,4.94579265993523,3.568320388649106,0.0,0.0,1.0,1.0,flat,range
2026-05-29,179740.0,4.94579265993523,3.568320388649106,0.0,0.0,1.0,1.0,flat,range
2026-06-01,178900.0,4.94579265993523,3.568320388649106,0.0,0.0,1.0,1.0,flat,range
2026-06-02,172980.0,4.94579265993523,3.568320388649106,0.0,0.0,1.0,1.0,flat,range
2026-06-03,166760.0,4.94579265993523,3.568320388649106,0.0,0.0,1.0,1.0,flat,downtrend
2026-06-04,160740.0,4.94579265993523,3.568320388649106,0.0,0.0,1.0,1.0,flat,downtrend
2026-06-05,164360.0,4.94579265993523,3.568320388649106,0.0,0.0,1.0,1.0,flat,downtrend
2026-06-08,163340.0,4.94579265993523,3.568320388649106,0.0,0.0,1.0,1.0,flat,downtrend
2026-06-09,168460.0,4.94579265993523,3.568320388649106,0.0,0.0,1.0,1.0,flat,downtrend
2026-06-10,167400.0,4.94579265993523,3.568320388649106,0.0,0.0,1.0,1.0,flat,downtrend
2026-06-11,174600.0,4.94579265993523,3.568320388649106,0.0,0.0,1.0,1.0,flat,range
2026-06-12,175300.0,4.94579265993523,3.568320388649106,0.0,0.0,1.0,1.0,flat,range
2026-06-15,174440.0,4.94579265993523,3.568320388649106,0.0,0.0,1.0,1.0,flat,range
2026-06-16,169980.0,4.94579265993523,3.568320388649106,0.0,0.0,1.0,1.0,flat,range
2026-06-17,171300.0,4.94579265993523,3.568320388649106,0.0,0.0,1.0,1.0,flat,range
2026-06-18,160500.0,5.242774083632602,3.7825883416536805,-1.0,-1.0,1.0,1.0,ham_only,range
2026-06-22,161740.0,5.202269162363415,3.7533646061792223,-1.0,-1.0,1.0,1.0,ham_only,downtrend
2026-06-23,157220.0,5.186662354876325,3.7421045123606844,0.0,0.0,1.0,1.0,flat,downtrend
2026-06-24,162740.0,5.186662354876325,3.7421045123606844,0.0,0.0,1.0,1.0,flat,range
2026-06-25,150840.0,5.550365499328399,4.0045112558292075,-1.0,-1.0,1.0,1.0,ham_only,downtrend
2026-06-26,150220.0,5.573179253038182,4.020971060778916,-1.0,-1.0,1.0,1.0,ham_only,downtrend
2026-06-29,153920.0,5.556459715279067,4.008908147596579,0.0,0.0,1.0,1.0,flat,downtrend
2026-06-30,163360.0,5.556459715279067,4.008908147596579,0.0,0.0,1.0,0.5,flat,range
2026-07-01,164560.0,5.556459715279067,4.008908147596579,0.0,0.0,1.0,1.0,flat,range
2026-07-02,164040.0,5.556459715279067,4.008908147596579,0.0,0.0,1.0,1.0,flat,range
2026-07-03,168780.0,5.556459715279067,4.008908147596579,0.0,0.0,1.0,1.0,flat,range
2026-07-06,164560.0,5.556459715279067,4.008908147596579,0.0,0.0,1.0,1.0,flat,range
2026-07-07,163360.0,5.556459715279067,4.008908147596579,0.0,0.0,1.0,1.0,flat,range
2026-07-08,158440.0,5.556459715279067,4.008908147596579,0.0,0.0,1.0,1.0,flat,range
2026-07-09,153020.0,5.556459715279067,4.008908147596579,0.0,0.0,1.0,1.0,flat,range
2026-07-10,151600.0,5.556459715279067,4.008908147596579,0.0,0.0,1.0,1.0,flat,downtrend
2026-07-13,152240.0,5.556459715279067,4.008908147596579,0.0,0.0,1.0,1.0,flat,downtrend
2026-07-14,153180.0,5.556459715279067,4.008908147596579,0.0,0.0,1.0,1.0,flat,downtrend
2026-07-15,149240.0,5.556459715279067,4.008908147596579,0.0,0.0,1.0,1.0,flat,downtrend
2026-07-16,151660.0,5.556459715279067,4.008908147596579,0.0,0.0,1.0,1.0,flat,range
2026-07-17,150140.0,5.556459715279067,4.008908147596579,0.0,0.0,1.0,1.0,flat,range
2026-07-20,143900.0,5.556459715279067,4.008908147596579,0.0,0.0,1.0,1.0,flat,range
2026-07-21,141620.0,5.556459715279067,4.008908147596579,0.0,0.0,1.0,1.0,flat,range
2026-07-22,143300.0,5.556459715279067,4.008908147596579,0.0,0.0,1.0,1.0,flat,range
2026-07-23,145000.0,5.556459715279067,4.008908147596579,0.0,0.0,1.0,1.0,flat,range
2026-07-24,144280.0,5.556459715279067,4.008908147596579,0.0,0.0,1.0,1.0,flat,range
2026-07-27,147220.0,5.556459715279067,4.008908147596579,0.0,0.0,1.0,1.0,flat,range
2026-07-28,143480.0,5.556459715279067,4.008908147596579,0.0,0.0,1.0,1.0,flat,downtrend
2026-07-29,147900.0,5.556459715279067,4.008908147596579,0.0,0.0,1.0,1.0,flat,range
2026-07-30,141060.0,5.700641391858539,4.112933215282064,-0.6,-0.6,1.0,1.0,ham_only,downtrend
2026-07-31,137760.0,5.780658901825077,4.1706647321277925,-0.6,-0.6,1.0,1.0,ham_only,downtrend
2026-08-03,138900.0,5.751957024002426,4.149956727795799,-0.6,-0.6,1.0,1.0,ham_only,downtrend
2026-08-04,139380.0,5.741603501359221,4.142486805685767,0.0,0.0,1.0,1.0,flat,downtrend
2026-08-05,143220.0,5.741603501359221,4.142486805685767,0.0,0.0,1.0,1.0,flat,range
2026-08-06,141460.0,5.741603501359221,4.142486805685767,0.0,0.0,1.0,1.0,flat,range
2026-08-07,140000.0,5.741603501359221,4.142486805685767,0.0,0.0,1.0,1.0,flat,range
2026-08-10,146360.0,5.741603501359221,4.142486805685767,0.0,0.0,1.0,1.0,flat,range
2026-08-11,145860.0,5.741603501359221,4.142486805685767,0.0,0.0,1.0,1.0,flat,range
2026-08-12,149700.0,5.741603501359221,4.142486805685767,0.0,0.0,1.0,1.0,flat,range
2026-08-13,152120.0,5.741603501359221,4.142486805685767,0.0,0.0,1.0,1.0,flat,range
2026-08-14,155240.0,5.741603501359221,4.142486805685767,0.0,0.0,1.0,1.0,flat,range
2026-08-17,153500.0,5.741603501359221,4.142486805685767,0.0,0.0,1.0,1.0,flat,range
2026-08-18,155400.0,5.741603501359221,4.142486805685767,0.0,0.0,1.0,1.0,flat,range
2026-08-19,150660.0,5.741603501359221,4.142486805685767,0.0,0.0,1.0,1.0,flat,range
2026-08-20,152160.0,5.741603501359221,4.142486805685767,0.0,0.0,1.0,1.0,flat,range
2026-08-21,158680.0,5.741603501359221,4.142486805685767,0.0,0.0,1.0,1.0,flat,range
2026-08-24,158860.0,5.741603501359221,4.142486805685767,0.0,0.0,1.0,1.0,flat,range
2026-08-25,150280.0,5.741603501359221,4.142486805685767,0.0,0.0,1.0,1.0,flat,range
2026-08-26,152160.0,5.741603501359221,4.142486805685767,0.0,0.0,1.0,1.0,flat,range
2026-08-27,152020.0,5.741603501359221,4.142486805685767,0.0,0.0,1.0,1.0,flat,range
2026-08-28,159600.0,5.741603501359221,4.142486805685767,0.0,0.0,1.0,1.0,flat,uptrend
2026-08-31,161000.0,5.741603501359221,4.142486805685767,0.0,0.0,1.0,1.0,flat,uptrend
2026-09-01,157860.0,5.741603501359221,4.142486805685767,0.0,0.0,1.0,1.0,flat,uptrend
2026-09-02,154780.0,5.741603501359221,4.142486805685767,0.0,0.0,1.0,1.0,flat,range
2026-09-03,149880.0,5.741603501359221,4.142486805685767,0.0,0.0,1.0,1.0,flat,range
2026-09-04,141940.0,5.741603501359221,4.142486805685767,0.0,0.0,1.0,1.0,flat,range
2026-09-07,142200.0,5.741603501359221,4.142486805685767,0.0,0.0,1.0,1.0,flat,range
