date,position,alpha_t,beta_t,main_trigger,aux_confirm,open_signal,signal_dir,deviation,final_pos_rolling,final_pos_oneshot
2025-05-22,0.0,0.1,0.3,False,False,False,1,0.6833333333333333,0.0,0.0
2025-05-23,0.0,0.1,0.3,False,True,False,-1,0.6555555555555556,0.0,0.0
2025-05-26,0.0,0.1,0.3,False,False,False,-1,0.5388888888888889,0.0,0.0
2025-05-27,0.0,0.1,0.3,False,True,False,1,0.6055555555555556,0.0,0.0
2025-05-28,0.0,0.1,0.3,False,True,False,-1,0.35,0.0,0.0
2025-05-29,0.0,0.1,0.3,True,False,False,-1,0.7944444444444444,1.0,1.0
2025-05-30,0.0,0.1,0.3,False,True,False,1,0.6611111111111112,1.0,1.0
2025-06-03,0.0,0.1,0.3,False,False,False,1,0.22222222222222232,1.0,1.0
2025-06-04,0.0,0.1,0.3,False,False,False,1,0.7444444444444445,1.0,1.0
2025-06-05,0.0,0.1,0.3,False,True,False,-1,0.5611111111111111,1.0,1.0
2025-06-06,0.0,0.1,0.3,False,True,False,1,0.4222222222222223,1.0,1.0
2025-06-09,0.0,0.1,0.3,False,False,False,1,0.3833333333333333,1.0,1.0
2025-06-10,0.0,0.1,0.3,False,False,False,1,0.12777777777777777,1.0,1.0
2025-06-11,0.0,0.1,0.3,False,False,False,1,0.6833333333333333,1.0,1.0
2025-06-12,0.0,0.1,0.3,False,True,False,-1,0.7444444444444445,1.0,1.0
2025-06-13,0.0,0.1,0.3,False,False,False,-1,0.41666666666666663,1.0,1.0
2025-06-16,0.0,0.1,0.3,False,False,False,1,0.03888888888888897,1.0,1.0
2025-06-17,0.0,0.1,0.3,False,True,False,1,0.16666666666666674,1.0,1.0
2025-06-18,0.0,0.1,0.3,False,False,False,1,0.07777777777777772,1.0,1.0
2025-06-19,0.0,0.1,0.3,False,False,False,1,0.28333333333333344,1.0,1.0
2025-06-20,0.0,0.1,0.3,False,True,False,-1,0.6888888888888889,1.0,1.0
2025-06-23,0.0,0.1,0.3,False,True,False,1,0.3944444444444444,1.0,1.0
2025-06-24,0.0,0.1,0.3,True,False,False,1,0.8500000000000001,1.0,1.0
2025-06-25,0.0,0.1,0.3,False,False,False,1,0.2666666666666666,1.0,1.0
2025-06-26,0.0,0.1,0.3,False,False,False,1,0.538888888888889,0.7,0.7
2025-06-27,1.0,0.1,0.3,True,True,True,1,0.8888888888888888,1.0,1.0
2025-06-30,1.0,0.1,0.3,False,True,False,-1,0.6277777777777778,1.0,1.0
2025-07-01,0.0,0.1,0.3,False,True,False,1,0.5277777777777779,0.7,0.7
2025-07-02,0.0,0.1,0.3,True,False,False,1,0.8055555555555556,0.7,0.7
2025-07-03,0.0,0.1,0.3,False,False,False,1,0.1777777777777778,0.7,0.7
2025-07-04,0.0,0.1,0.3,False,True,False,-1,0.5277777777777777,0.7,0.7
2025-07-07,0.0,0.1,0.3,False,True,False,1,0.461111111111111,0.7,0.7
2025-07-08,0.0,0.1,0.3,False,False,False,1,0.3555555555555556,0.7,0.7
2025-07-09,0.0,0.1,0.3,False,False,False,1,0.5222222222222221,0.7,0.7
2025-07-10,0.0,0.1,0.3,False,True,False,-1,0.18333333333333335,0.7,0.7
2025-07-11,0.0,0.1,0.3,False,True,False,1,0.13888888888888884,0.7,0.7
2025-07-14,0.0,0.1,0.3,True,False,False,1,0.95,0.7,0.7
2025-07-15,0.0,0.1,0.3,False,False,False,1,0.23888888888888893,0.0,0.0
2025-07-16,0.0,0.1,0.3,False,True,False,-1,0.2055555555555555,0.0,0.0
2025-07-17,1.0,0.1,0.3,True,True,True,1,0.8611111111111112,1.0,1.0
2025-07-18,1.0,0.1,0.3,True,True,True,1,0.9388888888888889,1.0,1.0
2025-07-21,1.0,0.1,0.3,True,True,True,1,0.8277777777777777,1.0,1.0
2025-07-22,1.0,0.1,0.3,True,True,True,1,0.8611111111111112,1.0,1.0
2025-07-23,-1.0,0.1,0.3,True,True,True,-1,0.9833333333333333,-1.0,-1.0
2025-07-24,-1.0,0.1,0.3,True,True,True,1,0.9944444444444445,-0.15,-0.15
2025-07-25,1.0,0.1,0.3,True,True,True,1,0.95,0.105,0.105
2025-07-28,1.0,0.1,0.3,True,True,True,-1,0.9944444444444445,0.0525,0.0525
2025-07-29,0.0,0.1,0.3,True,False,False,-1,0.9277777777777778,0.0,0.0
2025-07-30,0.0,0.1,0.3,False,False,False,-1,0.19999999999999996,0.0,0.0
2025-07-31,-0.6,0.1,0.3,True,True,True,-1,0.9333333333333333,-0.105,-0.105
2025-08-01,-0.6,0.1,0.3,False,True,False,1,0.5555555555555556,-0.105,-0.105
2025-08-04,0.0,0.1,0.3,False,True,False,1,0.005555555555555536,0.0,0.0
2025-08-05,0.0,0.1,0.3,False,True,False,-1,0.6777777777777778,0.0,0.0
2025-08-06,0.6,0.1,0.3,True,True,True,1,0.8833333333333333,0.105,0.105
2025-08-07,0.6,0.1,0.3,True,True,True,1,0.95,-0.017499999999999995,-0.017499999999999995
2025-08-08,0.6,0.1,0.3,True,True,True,1,0.9833333333333334,-0.017499999999999995,-0.017499999999999995
2025-08-11,0.6,0.1,0.3,True,True,True,1,0.9722222222222223,-0.017499999999999995,-0.017499999999999995
2025-08-12,0.6,0.1,0.3,False,True,False,1,0.8055555555555556,-0.017499999999999995,-0.017499999999999995
2025-08-13,0.6,0.1,0.3,True,True,True,1,0.9277777777777778,-0.017499999999999995,-0.017499999999999995
2025-08-14,0.6,0.1,0.3,False,True,False,1,0.30000000000000004,-0.017499999999999995,-0.017499999999999995
2025-08-15,0.0,0.1,0.3,False,True,False,1,0.8444444444444446,-0.12249999999999998,-0.12249999999999998
2025-08-18,0.6,0.1,0.3,True,True,True,1,0.9166666666666667,-0.017499999999999995,-0.017499999999999995
2025-08-19,0.6,0.1,0.3,True,True,True,-1,0.8944444444444444,-0.017499999999999995,-0.017499999999999995
2025-08-20,0.0,0.1,0.3,True,False,False,-1,0.9833333333333333,-0.03674999999999999,-0.03674999999999999
2025-08-21,0.0,0.1,0.3,False,True,False,1,0.8444444444444446,-0.03674999999999999,-0.03674999999999999
2025-08-22,-1.0,0.1,0.3,True,True,True,-1,0.9722222222222222,-0.0525,-0.0525
2025-08-25,-1.0,0.1,0.3,False,True,False,1,0.44999999999999996,-0.105,-0.105
2025-08-26,0.0,0.1,0.3,False,True,False,-1,0.3388888888888889,-0.07349999999999998,-0.07349999999999998
2025-08-27,0.0,0.1,0.3,False,False,False,-1,0.15000000000000002,-0.07349999999999998,-0.07349999999999998
2025-08-28,0.0,0.1,0.3,False,False,False,-1,0.5388888888888889,-0.07349999999999998,-0.07349999999999998
2025-08-29,0.0,0.1,0.3,False,False,False,-1,0.6388888888888888,-0.07349999999999998,-0.07349999999999998
2025-09-01,0.0,0.1,0.3,False,False,False,-1,0.8611111111111112,-0.07349999999999998,-0.07349999999999998
2025-09-02,-0.6,0.1,0.3,True,True,True,-1,0.95,-0.105,-0.105
2025-09-03,-0.6,0.1,0.3,False,True,False,-1,0.5166666666666666,-0.09,-0.09
2025-09-04,0.0,0.1,0.3,False,True,False,1,0.788888888888889,0.0,0.0
2025-09-05,0.0,0.1,0.3,False,False,False,1,0.588888888888889,0.0,0.0
2025-09-08,0.0,0.1,0.3,False,False,False,1,0.4722222222222223,-0.105,-0.105
2025-09-09,0.0,0.1,0.3,False,True,False,-1,0.8722222222222222,-0.07349999999999998,-0.07349999999999998
2025-09-10,0.0,0.1,0.3,False,False,False,-1,0.8944444444444444,-0.105,-0.105
2025-09-11,0.0,0.1,0.3,False,True,False,1,0.338888888888889,-0.105,-0.105
2025-09-12,0.0,0.1,0.3,False,False,False,1,0.16666666666666674,-0.21,-0.21
2025-09-15,0.0,0.1,0.3,False,False,False,1,0.7666666666666666,-0.21,-0.21
2025-09-16,0.0,0.1,0.3,False,False,False,1,0.43333333333333335,-0.21,-0.21
2025-09-17,0.0,0.1,0.3,False,False,False,1,0.40555555555555567,-0.21,-0.21
2025-09-18,0.0,0.1,0.3,False,True,False,-1,0.5277777777777777,-0.21,-0.21
2025-09-19,0.0,0.1,0.3,False,True,False,1,0.6722222222222223,-0.7,-0.7
2025-09-22,0.0,0.1,0.3,False,True,False,-1,0.38888888888888884,-0.48999999999999994,-0.48999999999999994
2025-09-23,0.0,0.1,0.3,False,True,False,1,0.28333333333333344,-0.7,-0.7
2025-09-24,0.0,0.1,0.3,False,True,False,-1,0.5444444444444444,-0.48999999999999994,-0.48999999999999994
2025-09-25,0.0,0.1,0.3,False,True,False,1,0.7166666666666668,-0.7,-0.7
2025-09-26,0.0,0.1,0.3,False,True,False,-1,0.7055555555555555,-0.48999999999999994,-0.48999999999999994
2025-09-29,0.0,0.1,0.3,False,True,False,1,0.6444444444444444,-0.48999999999999994,-0.48999999999999994
2025-09-30,0.0,0.1,0.3,False,True,False,-1,0.6944444444444444,-0.48999999999999994,-0.48999999999999994
2025-10-09,0.0,0.1,0.3,False,True,False,1,0.48888888888888893,-0.48999999999999994,-0.48999999999999994
2025-10-10,0.0,0.1,0.3,False,True,False,-1,0.41666666666666663,-0.48999999999999994,-0.48999999999999994
2025-10-13,0.0,0.1,0.3,False,False,False,-1,0.36111111111111105,0.0,0.0
2025-10-14,0.0,0.1,0.3,False,True,False,1,0.40555555555555567,0.0,0.0
2025-10-15,0.0,0.1,0.3,False,False,False,1,0.3222222222222222,0.0,0.0
2025-10-16,0.0,0.1,0.3,True,False,False,1,0.9055555555555557,0.0,0.0
2025-10-17,0.0,0.1,0.3,False,False,False,1,0.5777777777777777,0.0,0.0
2025-10-20,0.0,0.1,0.3,False,False,False,1,0.13888888888888884,0.0,0.0
2025-10-21,0.0,0.1,0.3,False,False,False,0,0.0,0.0,0.0
2025-10-22,0.0,0.1,0.3,False,False,False,1,0.7055555555555555,0.0,0.0
2025-10-23,0.0,0.1,0.3,True,False,False,1,0.95,0.0,0.0
2025-10-24,0.0,0.1,0.3,False,True,False,-1,0.36111111111111105,0.0,0.0
2025-10-27,0.6,0.1,0.3,True,True,True,1,0.9166666666666667,0.18,0.18
2025-10-28,0.6,0.1,0.3,False,True,False,-1,0.23333333333333328,0.18,0.18
2025-10-29,0.0,0.1,0.3,False,True,False,1,0.7166666666666668,0.0,0.0
2025-10-30,0.0,0.1,0.3,False,False,False,1,0.4277777777777778,0.0,0.0
2025-10-31,-0.6,0.1,0.3,True,True,True,-1,0.9388888888888889,-0.18,-0.18
2025-11-03,-0.6,0.1,0.3,False,True,False,1,0.7388888888888889,-0.18,-0.18
2025-11-04,-1.0,0.1,0.3,True,True,True,-1,0.9611111111111111,-0.3,-0.3
2025-11-05,-1.0,0.1,0.3,False,True,False,1,0.4833333333333334,-0.3,-0.3
2025-11-06,0.0,0.1,0.3,False,False,False,1,0.7166666666666668,0.0,0.0
2025-11-07,0.0,0.1,0.3,False,False,False,1,0.8444444444444446,0.0,0.0
2025-11-10,0.0,0.1,0.3,True,False,False,1,0.9833333333333334,0.0,0.0
2025-11-11,0.0,0.1,0.3,False,True,False,-1,0.5055555555555555,0.0,0.0
2025-11-12,0.0,0.1,0.3,False,True,False,-1,0.0444444444444444,0.0,0.0
2025-11-13,0.0,0.1,0.3,False,False,False,1,0.6666666666666667,0.0,0.0
2025-11-14,0.0,0.1,0.3,False,True,False,-1,0.3833333333333333,0.0,0.0
2025-11-17,1.0,0.1,0.3,True,True,True,1,0.9944444444444445,0.15,0.15
2025-11-18,1.0,0.1,0.3,False,True,False,-1,0.8277777777777777,0.15,0.15
2025-11-19,1.0,0.1,0.3,True,True,True,1,0.9722222222222223,0.15,0.15
2025-11-20,1.0,0.1,0.3,False,True,False,-1,0.28888888888888886,0.15,0.15
2025-11-21,0.0,0.1,0.3,True,False,False,-1,0.9944444444444445,0.0,0.0
2025-11-24,0.0,0.1,0.3,False,False,False,-1,0.40555555555555556,0.0,0.0
2025-11-25,0.6,0.1,0.3,True,True,True,1,0.95,0.045,0.045
2025-11-26,0.6,0.1,0.3,False,False,False,1,0.5,0.045,0.045
2025-11-27,0.0,0.1,0.3,False,True,False,-1,0.3833333333333333,0.0,0.0
2025-11-28,0.0,0.1,0.3,False,True,False,1,0.40555555555555567,0.0,0.0
2025-12-01,0.0,0.1,0.3,False,False,False,1,0.3500000000000001,0.0,0.0
2025-12-02,0.0,0.1,0.3,False,True,False,-1,0.3388888888888889,0.0,0.0
2025-12-03,0.0,0.1,0.3,False,False,False,-1,0.9166666666666666,0.0,0.0
2025-12-04,0.0,0.1,0.3,False,True,False,-1,0.04999999999999993,0.0,0.0
2025-12-05,0.0,0.1,0.3,False,True,False,-1,0.7833333333333333,0.0,0.0
2025-12-08,0.0,0.1,0.3,False,True,False,1,0.8888888888888888,0.0,0.0
2025-12-09,0.0,0.1,0.3,False,True,False,-1,0.8388888888888889,0.0,0.0
2025-12-10,0.0,0.1,0.3,False,True,False,1,0.9055555555555557,0.0,0.0
2025-12-11,0.0,0.1,0.3,False,False,False,1,0.8944444444444444,0.0,0.0
2025-12-12,0.0,0.1,0.3,False,True,False,-1,0.6888888888888889,0.0,0.0
2025-12-15,0.0,0.1,0.3,False,True,False,1,0.9055555555555557,0.0,0.0
2025-12-16,0.0,0.1,0.3,False,True,False,-1,0.34444444444444444,0.0,0.0
2025-12-17,1.0,0.1,0.3,True,True,True,1,0.9944444444444445,0.5,0.5
2025-12-18,1.0,0.1,0.3,False,True,False,-1,0.8944444444444444,0.5,0.5
2025-12-19,0.0,0.1,0.3,False,True,False,1,0.95,0.0,0.0
2025-12-22,0.0,0.1,0.3,False,True,False,1,0.8611111111111112,0.0,0.0
2025-12-23,0.6,0.1,0.3,True,True,True,1,0.961111111111111,0.3,0.3
2025-12-24,0.6,0.1,0.3,False,True,False,1,0.8944444444444444,0.3,0.3
2025-12-25,0.6,0.1,0.3,False,True,False,-1,0.7166666666666667,0.09,0.09
2025-12-26,0.6,0.1,0.3,True,True,True,1,0.961111111111111,0.09,0.09
2025-12-29,0.6,0.1,0.3,True,True,True,-1,0.9944444444444445,0.045,0.045
2025-12-30,0.0,0.1,0.3,False,True,False,1,0.7944444444444445,0.0,0.0
2025-12-31,0.0,0.1,0.3,False,True,False,-1,0.1333333333333333,0.0,0.0
2026-01-05,1.0,0.1,0.3,True,True,True,1,0.9944444444444445,0.075,0.075
2026-01-06,1.0,0.1,0.3,True,False,False,1,0.9722222222222223,0.075,0.075
2026-01-07,1.0,0.1,0.3,False,True,False,1,0.8555555555555556,0.075,0.075
2026-01-08,1.0,0.1,0.3,False,True,False,1,0.75,0.075,0.075
2026-01-09,0.0,0.1,0.3,False,True,False,-1,0.7722222222222221,0.0,0.0
2026-01-12,1.0,0.1,0.3,True,True,True,1,0.9944444444444445,0.075,0.075
2026-01-13,1.0,0.1,0.3,True,True,True,1,0.9833333333333334,0.075,0.075
2026-01-14,1.0,0.1,0.3,False,True,False,-1,0.95,0.075,0.075
2026-01-15,0.0,0.1,0.3,False,True,False,1,0.461111111111111,0.0,0.0
2026-01-16,-1.0,0.1,0.3,True,True,True,-1,0.9944444444444445,-0.075,-0.075
2026-01-19,-1.0,0.1,0.3,False,True,False,1,0.37222222222222223,-0.075,-0.075
2026-01-20,0.0,0.1,0.3,True,False,False,1,0.9944444444444445,0.0,0.0
2026-01-21,0.0,0.1,0.3,False,False,False,1,0.8944444444444444,0.0,0.0
2026-01-22,0.0,0.1,0.3,False,False,False,1,0.6166666666666667,0.0,0.0
2026-01-23,0.6,0.1,0.3,True,True,True,1,0.9833333333333334,0.045,0.045
2026-01-26,0.6,0.1,0.3,True,True,True,-1,0.9833333333333333,0.0,0.0
2026-01-27,0.6,0.1,0.3,True,True,True,1,0.9944444444444445,0.0,0.0
2026-01-28,0.6,0.1,0.3,False,True,False,-1,0.9722222222222222,0.0,0.0
2026-01-29,0.0,0.1,0.3,False,False,False,-1,0.6944444444444444,0.0,0.0
2026-01-30,0.0,0.1,0.3,False,True,False,-1,0.9833333333333333,0.0,0.0
2026-02-02,0.0,0.1,0.3,False,True,False,-1,0.9611111111111111,0.0,0.0
2026-02-03,0.6,0.1,0.3,True,True,True,1,0.9944444444444445,0.0,0.0
2026-02-04,0.6,0.1,0.3,False,True,False,-1,0.5388888888888889,0.0,0.0
2026-02-05,0.0,0.1,0.3,False,True,False,-1,0.95,0.0,0.0
2026-02-06,0.0,0.1,0.3,False,True,False,-1,0.11111111111111105,0.0,0.0
2026-02-09,0.0,0.1,0.3,False,False,False,1,0.7611111111111111,0.0,0.0
2026-02-10,0.0,0.1,0.3,False,False,False,1,0.03333333333333344,0.0,0.0
2026-02-11,0.0,0.1,0.3,False,False,False,1,0.961111111111111,0.0,0.0
2026-02-12,0.0,0.1,0.3,False,True,False,-1,0.5277777777777777,0.0,0.0
2026-02-13,0.0,0.1,0.3,False,True,False,1,0.7055555555555555,0.0,0.0
2026-02-24,0.0,0.1,0.3,False,True,False,1,0.9277777777777778,0.0,0.0
2026-02-25,0.0,0.1,0.3,False,True,False,1,0.5722222222222222,0.0,0.0
2026-02-26,0.0,0.1,0.3,False,False,False,1,0.8500000000000001,0.0,0.0
2026-02-27,0.0,0.1,0.3,False,True,False,1,0.5666666666666667,0.0,0.0
2026-03-02,0.0,0.1,0.3,False,True,False,-1,0.8722222222222222,0.0,0.0
2026-03-03,0.0,0.1,0.3,True,False,False,-1,0.9944444444444445,0.0,0.0
2026-03-04,0.0,0.1,0.3,False,True,False,1,0.5222222222222221,0.0,0.0
2026-03-05,0.0,0.1,0.3,True,False,False,1,1.6222222222222222,0.0,0.0
2026-03-06,0.0,0.1,0.3,False,False,False,1,0.9666666666666667,0.0,0.0
2026-03-09,0.0,0.1,0.3,True,False,False,1,1.7555555555555555,0.0,0.0
2026-03-10,0.0,0.1,0.3,True,False,False,1,1.4333333333333331,0.0,0.0
2026-03-11,0.0,0.1,0.3,False,True,False,1,0.04999999999999993,0.0,0.0
2026-03-12,1.0,0.1,0.3,True,True,True,1,1.3944444444444444,0.25,0.25
2026-03-13,1.0,0.30000000000000004,0.3,False,True,False,1,0.09999999999999998,0.25,0.25
2026-03-16,1.0,0.30000000000000004,0.3,True,True,True,1,1.8555555555555556,0.25,0.25
2026-03-17,1.0,0.35,0.3,False,True,False,1,0.14444444444444438,0.25,0.25
2026-03-18,0.0,0.35,0.3,False,False,False,1,0.0888888888888888,0.0,0.0
2026-03-19,0.0,0.35,0.3,True,False,False,-1,1.8777777777777778,0.0,0.0
2026-03-20,1.0,0.55,0.5,True,True,True,1,1.3666666666666667,0.25,0.25
2026-03-23,1.0,0.55,0.5,True,False,False,1,1.9000000000000001,0.25,0.25
2026-03-24,1.0,0.55,0.5,True,False,False,1,1.8,0.25,0.25
2026-03-25,1.0,0.55,0.5,True,False,False,1,1.9000000000000001,0.25,0.25
2026-03-26,1.0,0.55,0.5,False,True,False,1,0.21111111111111114,0.25,0.25
2026-03-27,1.0,0.55,0.5,True,True,True,1,1.988888888888889,0.25,0.25
2026-03-30,1.0,0.55,0.5,True,False,False,1,1.7222222222222223,0.25,0.25
2026-03-31,1.0,0.55,0.5,False,True,False,-1,0.0888888888888889,0.25,0.25
2026-04-01,0.6,0.55,0.5,True,True,True,1,1.3777777777777778,0.15,0.15
2026-04-02,0.6,0.55,0.5,True,False,False,1,1.0444444444444445,0.15,0.15
2026-04-03,0.6,0.55,0.5,False,True,False,1,0.25555555555555554,0.15,0.0
2026-04-07,1.0,0.55,0.5,True,True,True,1,1.6666666666666667,0.25,0.15
2026-04-08,1.0,0.55,0.5,False,True,False,1,0.2777777777777779,0.25,0.15
2026-04-09,0.0,0.55,0.5,False,False,False,-1,0.011111111111111072,0.0,0.0
2026-04-10,1.0,0.55,0.5,True,True,True,1,1.7333333333333334,0.25,0.15
2026-04-13,1.0,0.55,0.5,True,False,False,1,1.9666666666666668,0.25,0.15
2026-04-14,1.0,0.55,0.5,False,False,False,1,0.9777777777777777,0.25,0.15
2026-04-15,1.0,0.55,0.5,True,False,False,1,1.488888888888889,0.25,0.0
2026-04-16,1.0,0.55,0.5,True,False,False,1,1.9000000000000001,0.25,0.0
2026-04-17,1.0,0.55,0.5,True,False,False,1,1.4333333333333333,0.5,0.0
2026-04-20,1.0,0.55,0.5,True,False,False,1,1.6222222222222222,0.5,0.0
2026-04-21,1.0,0.55,0.5,False,True,False,1,0.033333333333333326,0.5,0.0
2026-04-22,0.0,0.55,0.5,False,True,False,1,1.1888888888888889,0.0,0.0
2026-04-23,0.0,0.55,0.5,True,False,False,1,1.5777777777777777,0.0,0.0
2026-04-24,0.0,0.55,0.5,False,True,False,1,0.688888888888889,0.0,0.0
2026-04-27,0.6,0.55,0.5,True,True,True,1,1.5666666666666667,0.3,0.3
2026-04-28,0.6,0.55,0.5,False,True,False,1,0.12222222222222223,0.3,0.3
2026-04-29,1.0,0.55,0.5,True,True,True,1,1.8555555555555556,1.0,1.0
2026-04-30,1.0,0.55,0.5,True,False,False,1,1.8444444444444446,1.0,1.0
2026-05-06,1.0,0.55,0.5,True,False,False,1,1.9777777777777779,1.0,1.0
2026-05-07,1.0,0.55,0.5,False,True,False,1,0.5666666666666667,1.0,1.0
2026-05-08,0.0,0.55,0.5,False,False,False,1,0.011111111111111072,0.0,0.0
2026-05-11,1.0,0.55,0.5,True,True,True,1,1.922222222222222,0.5,0.5
2026-05-12,1.0,0.55,0.5,False,False,False,1,0.7833333333333333,1.0,1.0
2026-05-13,0.0,0.55,0.5,False,True,False,-1,0.05555555555555558,0.0,0.0
2026-05-14,0.0,0.55,0.5,False,False,False,-1,0.3222222222222223,0.0,0.0
2026-05-15,0.0,0.55,0.5,False,False,False,-1,0.15555555555555556,0.0,0.0
2026-05-18,0.0,0.55,0.5,False,True,False,1,1.4,0.0,0.0
2026-05-19,0.0,0.55,0.5,False,True,False,-1,0.28888888888888886,0.0,0.0
2026-05-20,0.0,0.55,0.5,False,False,False,1,0.12222222222222223,0.0,0.0
2026-05-21,0.0,0.55,0.5,False,False,False,-1,0.28888888888888886,0.0,0.0
2026-05-22,0.6,0.55,0.5,True,True,True,1,1.6444444444444444,0.3,0.3
2026-05-25,0.6,0.55,0.5,False,True,False,-1,0.21111111111111114,0.3,0.3
2026-05-26,0.0,0.55,0.5,False,False,False,-1,0.3111111111111112,0.0,0.0
2026-05-27,0.0,0.55,0.5,False,False,False,-1,0.21666666666666679,0.0,0.0
2026-05-28,0.0,0.15000000000000002,0.4,False,True,False,1,1.2222222222222223,0.0,0.0
2026-05-29,0.0,0.55,0.5,False,False,False,1,0.8666666666666666,0.0,0.0
2026-06-01,0.0,0.55,0.5,False,True,False,1,0.13333333333333341,0.0,0.0
2026-06-02,0.0,0.55,0.5,False,False,False,-1,0.37777777777777777,0.0,0.0
2026-06-03,0.0,0.55,0.5,False,False,False,-1,0.4111111111111111,0.0,0.0
2026-06-04,0.0,0.55,0.5,True,False,False,-1,1.8333333333333335,0.0,0.0
2026-06-05,0.0,0.55,0.5,False,True,False,1,1.2222222222222223,0.0,0.0
2026-06-08,0.0,0.55,0.5,False,True,False,0,0.0,0.0,0.0
2026-06-09,0.0,0.55,0.5,False,False,False,1,1.4666666666666668,0.0,0.0
2026-06-10,0.0,0.55,0.5,False,False,False,1,0.07777777777777783,0.0,0.0
2026-06-11,0.0,0.55,0.5,False,False,False,1,1.6111111111111112,0.0,0.0
2026-06-12,0.0,0.55,0.5,False,True,False,1,0.8222222222222222,0.0,0.0
2026-06-15,0.0,0.55,0.5,False,True,False,1,0.1444444444444445,0.0,0.0
2026-06-16,0.0,0.55,0.5,False,False,False,-1,0.29999999999999993,0.0,0.0
2026-06-17,0.0,0.55,0.5,False,True,False,1,0.8166666666666667,0.0,0.0
2026-06-18,-1.0,0.55,0.5,True,True,True,-1,1.9666666666666668,-0.5,-0.5
2026-06-22,-1.0,0.55,0.5,False,True,False,1,0.7666666666666666,-0.5,-0.5
2026-06-23,0.0,0.55,0.5,False,True,False,-1,0.4666666666666667,0.0,0.0
2026-06-24,0.0,0.55,0.5,False,True,False,1,1.3888888888888888,0.0,0.0
2026-06-25,-1.0,0.55,0.5,True,True,True,-1,1.9666666666666668,-0.5,-0.5
2026-06-26,-1.0,0.55,0.5,False,False,False,-1,0.16666666666666663,-0.5,-0.5
2026-06-29,0.0,0.55,0.5,False,True,False,1,1.0333333333333332,0.0,0.0
2026-06-30,0.0,0.55,0.5,False,False,False,1,1.577777777777778,0.0,0.0
2026-07-01,0.0,0.55,0.5,False,False,False,1,0.7444444444444445,0.0,0.0
2026-07-02,0.0,0.55,0.5,False,True,False,-1,0.0444444444444444,0.0,0.0
2026-07-03,0.0,0.55,0.5,False,True,False,1,1.1111111111111112,0.0,0.0
2026-07-06,0.0,0.55,0.5,False,True,False,-1,0.5444444444444445,0.0,0.0
2026-07-07,0.0,0.55,0.5,False,False,False,-1,0.34444444444444444,0.0,0.0
2026-07-08,0.0,0.55,0.5,True,False,False,-1,1.7666666666666666,0.0,0.0
2026-07-09,0.0,0.2,0.3,False,False,False,-1,1.6444444444444446,0.0,0.0
2026-07-10,0.0,0.2,0.3,False,False,False,-1,1.3222222222222222,0.0,0.0
2026-07-13,0.0,0.2,0.3,False,True,False,-1,0.9333333333333333,0.0,0.0
2026-07-14,0.0,0.2,0.3,False,False,False,-1,0.8722222222222222,0.0,0.0
2026-07-15,0.0,0.2,0.3,False,True,False,-1,1.5333333333333332,0.0,0.0
2026-07-16,0.0,0.2,0.3,False,True,False,-1,0.6333333333333333,0.0,0.0
2026-07-17,0.0,0.2,0.3,False,True,False,-1,1.3333333333333333,0.0,0.0
2026-07-20,0.0,0.35,0.5,True,False,False,-1,1.8444444444444446,0.0,0.0
2026-07-21,0.0,0.35,0.5,False,False,False,-1,1.5333333333333334,0.0,0.0
2026-07-22,0.0,0.35,0.5,False,True,False,-1,0.5944444444444443,0.0,0.0
2026-07-23,0.0,0.35,0.5,False,False,False,-1,0.6222222222222222,0.0,0.0
2026-07-24,0.0,0.35,0.5,False,True,False,-1,1.2722222222222221,0.0,0.0
2026-07-27,0.0,0.35,0.5,False,True,False,-1,0.4388888888888889,0.0,0.0
2026-07-28,0.0,0.35,0.5,False,True,False,-1,1.6666666666666667,0.0,0.0
2026-07-29,0.0,0.35,0.5,False,True,False,-1,0.2333333333333334,0.0,0.0
2026-07-30,-0.6,0.35,0.5,True,True,True,-1,1.8444444444444446,-0.6,-0.6
2026-07-31,-0.6,0.35,0.5,False,False,False,-1,1.65,-0.6,-0.6
2026-08-03,-0.6,0.35,0.5,False,True,False,-1,0.8555555555555556,-0.6,-0.6
2026-08-04,0.0,0.35,0.5,False,False,False,-1,0.9666666666666668,0.0,0.0
2026-08-05,0.0,0.35,0.5,False,False,False,-1,0.3222222222222222,0.0,0.0
2026-08-06,0.0,0.35,0.5,False,True,False,-1,1.4333333333333331,0.0,0.0
2026-08-07,0.0,0.35,0.5,False,False,False,-1,1.411111111111111,0.0,0.0
2026-08-10,0.0,0.35,0.5,False,True,False,-1,0.05555555555555558,0.0,0.0
2026-08-11,0.0,0.35,0.5,False,True,False,-1,1.0888888888888888,0.0,0.0
2026-08-12,0.0,0.4,0.3,False,True,False,-1,0.4222222222222223,0.0,0.0
2026-08-13,0.0,0.4,0.3,False,False,False,-1,0.461111111111111,0.0,0.0
2026-08-14,0.0,0.35,0.5,False,False,False,1,0.6333333333333333,0.0,0.0
2026-08-17,0.0,0.35,0.5,False,True,False,-1,1.1166666666666667,0.0,0.0
2026-08-18,0.0,0.35,0.5,False,True,False,1,0.47777777777777786,0.0,0.0
2026-08-19,0.0,0.35,0.5,False,True,False,-1,1.488888888888889,0.0,0.0
2026-08-20,0.0,0.35,0.5,False,True,False,-1,0.4444444444444444,0.0,0.0
2026-08-21,0.0,0.35,0.5,False,False,False,1,1.0222222222222221,0.0,0.0
