date,IC_roll,dev_median,dev_mean,dev_p90,alpha_cv_roll,beta_cv_roll
2026-07-29,0.5980772893340683,0.7749999999999999,0.8658333333333332,1.7733333333333334,0.27462032624903343,0.1377244592217327
2026-07-30,0.5560771510807226,0.7749999999999999,0.8636111111111112,1.7733333333333334,0.27788131528425825,0.1377244592217327
2026-07-31,0.5951513902705765,0.8,0.8816666666666666,1.7733333333333334,0.28099969901853444,0.1377244592217327
2026-08-03,0.5204824306983402,0.8194444444444444,0.8957407407407406,1.7733333333333334,0.28397473263471446,0.1377244592217327
2026-08-04,0.4162278290313775,0.8194444444444444,0.8798148148148148,1.676666666666667,0.28680524017818043,0.1377244592217327
2026-08-05,0.43834152947912103,0.8194444444444444,0.8721296296296297,1.676666666666667,0.28948961859242545,0.1377244592217327
2026-08-06,0.43834152947912103,0.8388888888888889,0.8950925925925926,1.676666666666667,0.2920258375925531,0.1377244592217327
2026-08-07,0.43834152947912103,0.8611111111111112,0.9132407407407407,1.676666666666667,0.2944114355314113,0.1377244592217327
2026-08-10,0.43834152947912103,0.8611111111111112,0.9115740740740741,1.676666666666667,0.29664351132078076,0.1377244592217327
2026-08-11,0.43834152947912103,0.8611111111111112,0.9063888888888889,1.676666666666667,0.2987187123830548,0.1377244592217327
2026-08-12,0.43834152947912103,0.8611111111111112,0.9086111111111111,1.676666666666667,0.299090607406046,0.14653284700246594
2026-08-13,0.43834152947912103,0.8611111111111112,0.9142592592592592,1.676666666666667,0.2993516647224633,0.15473301729006111
2026-08-14,0.43834152947912103,0.8611111111111112,0.9199999999999999,1.676666666666667,0.3009956957417626,0.15473301729006111
2026-08-17,0.07884743088124845,0.8611111111111112,0.9112037037037037,1.676666666666667,0.3024654919543047,0.15473301729006111
2026-08-18,-0.20166225674660565,0.8611111111111112,0.9156481481481482,1.676666666666667,0.3037553263915063,0.15473301729006111
2026-08-19,-0.20166225674660565,0.8694444444444445,0.9352777777777778,1.676666666666667,0.30485886149983243,0.15473301729006111
2026-08-20,-0.20166225674660565,0.8694444444444445,0.9390740740740741,1.676666666666667,0.30576910302280746,0.15473301729006111
2026-08-21,-0.20166225674660565,0.8694444444444445,0.9357407407407408,1.676666666666667,0.29243730527158657,0.15322754714479822
2026-08-24,-0.20166225674660565,0.8638888888888889,0.9234259259259259,1.676666666666667,0.2931865066331552,0.15322754714479822
2026-08-25,-0.20166225674660565,0.9027777777777778,0.9489814814814815,1.676666666666667,0.29372214493075005,0.15322754714479822
2026-08-26,-0.20166225674660565,0.9027777777777778,0.947962962962963,1.676666666666667,0.29403492969158035,0.15322754714479822
2026-08-27,-0.20166225674660565,0.9027777777777778,0.9546296296296296,1.676666666666667,0.2941146056710793,0.15322754714479822
2026-08-28,-0.20166225674660565,0.9027777777777778,0.9425925925925926,1.6666666666666667,0.29394985035972615,0.15322754714479822
2026-08-31,-0.20166225674660565,0.8638888888888889,0.9294444444444444,1.6666666666666667,0.2935281534354589,0.15322754714479822
2026-09-01,-0.20166225674660565,0.8638888888888889,0.9374074074074075,1.6666666666666667,0.2928356744626183,0.15322754714479822
2026-09-02,-0.20166225674660565,0.8388888888888889,0.9220370370370371,1.6666666666666667,0.291857074135121,0.15322754714479822
2026-09-03,-0.20166225674660565,0.8638888888888889,0.945925925925926,1.6666666666666667,0.29057531303680295,0.15322754714479822
2026-09-04,-0.20166225674660565,0.8638888888888889,0.9487037037037036,1.676666666666667,0.2889714101212827,0.15322754714479822
2026-09-07,-0.20166225674660565,0.9027777777777778,0.9509259259259258,1.676666666666667,0.2870241507166356,0.15322754714479822
