date,deviation,disagreement,alpha_t,beta_t,open_signal,signal_dir,pos_A,pos_B,action_A,action_B,shadow_active_A,shadow_active_B
2025-02-28,0.3944444444444444,-0.3944444444444444,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-03-03,0.22222222222222232,0.22222222222222232,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-03-04,0.04999999999999993,-0.04999999999999993,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-03-05,0.10555555555555562,0.10555555555555562,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-03-06,0.7277777777777779,0.7277777777777779,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-03-07,0.3277777777777777,-0.3277777777777777,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-03-10,0.18333333333333335,-0.18333333333333335,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-03-11,0.22777777777777786,0.22777777777777786,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-03-12,0.18888888888888888,-0.18888888888888888,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-03-13,0.15000000000000002,-0.15000000000000002,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-03-14,0.22222222222222232,0.22222222222222232,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-03-17,0.4722222222222223,0.4722222222222223,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-03-18,0.43333333333333335,-0.43333333333333335,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-03-19,0.09444444444444444,-0.09444444444444444,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-03-20,0.7722222222222221,-0.7722222222222221,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-03-21,0.011111111111111072,0.011111111111111072,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-03-24,0.3944444444444444,0.3944444444444444,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-03-25,0.11111111111111116,0.11111111111111116,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-03-26,0.48888888888888893,0.48888888888888893,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-03-27,0.03888888888888886,-0.03888888888888886,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-03-28,0.22777777777777775,-0.22777777777777775,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-03-31,0.2055555555555555,0.2055555555555555,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-04-01,0.26111111111111107,0.26111111111111107,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-04-02,0.5333333333333333,-0.5333333333333333,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-04-03,0.08333333333333326,-0.08333333333333326,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-04-07,0.8,-0.8,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-04-08,0.3944444444444444,-0.3944444444444444,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-04-09,0.2222222222222222,-0.2222222222222222,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-04-10,0.49444444444444446,0.49444444444444446,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-04-11,0.1611111111111111,-0.1611111111111111,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-04-14,0.44999999999999996,0.44999999999999996,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-04-15,0.005555555555555536,0.005555555555555536,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-04-16,0.21666666666666667,-0.21666666666666667,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-04-17,0.12777777777777777,0.12777777777777777,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-04-18,0.16666666666666663,-0.16666666666666663,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-04-21,0.6166666666666667,-0.6166666666666667,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-04-22,0.6055555555555555,-0.6055555555555555,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-04-23,0.7166666666666668,0.7166666666666668,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-04-24,0.4,-0.4,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-04-25,0.0444444444444444,-0.0444444444444444,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-04-28,0.6444444444444444,-0.6444444444444444,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-04-29,0.4388888888888889,-0.4388888888888889,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-04-30,0.19444444444444442,-0.19444444444444442,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-05-06,0.4444444444444444,-0.4444444444444444,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-05-07,0.6277777777777778,-0.6277777777777778,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-05-08,0.2055555555555555,0.2055555555555555,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-05-09,0.6833333333333333,-0.6833333333333333,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-05-12,0.6888888888888889,0.6888888888888889,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-05-13,0.5055555555555555,-0.5055555555555555,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-05-14,0.8944444444444444,0.8944444444444444,0.1,0.3,True,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-05-15,0.6277777777777778,-0.6277777777777778,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-05-16,0.8833333333333333,-0.8833333333333333,0.1,0.3,False,-1,-1.0,-1.0,OPEN_SHORT,OPEN_SHORT,1,1
2025-05-19,0.37777777777777777,-0.37777777777777777,0.1,0.3,False,-1,0.0,0.0,CLOSE,CLOSE,0,0
2025-05-20,0.21111111111111114,-0.21111111111111114,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-05-21,0.3555555555555556,0.3555555555555556,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-05-22,0.6833333333333333,0.6833333333333333,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-05-23,0.6555555555555556,-0.6555555555555556,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-05-26,0.5388888888888889,-0.5388888888888889,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-05-27,0.6055555555555556,0.6055555555555556,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-05-28,0.35,-0.35,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-05-29,0.7944444444444444,-0.7944444444444444,0.1,0.3,False,-1,1.0,1.0,OPEN_LONG,OPEN_LONG,1,1
2025-05-30,0.6611111111111112,0.6611111111111112,0.1,0.3,False,1,1.0,1.0,HOLD,HOLD,1,1
2025-06-03,0.22222222222222232,0.22222222222222232,0.1,0.3,False,1,1.0,1.0,HOLD,HOLD,1,1
2025-06-04,0.7444444444444445,0.7444444444444445,0.1,0.3,False,1,1.0,1.0,HOLD,HOLD,1,1
2025-06-05,0.5611111111111111,-0.5611111111111111,0.1,0.3,False,-1,1.0,1.0,HOLD,HOLD,1,1
2025-06-06,0.4222222222222223,0.4222222222222223,0.1,0.3,False,1,1.0,1.0,HOLD,HOLD,1,1
2025-06-09,0.3833333333333333,0.3833333333333333,0.1,0.3,False,1,1.0,1.0,HOLD,HOLD,1,1
2025-06-10,0.12777777777777777,0.12777777777777777,0.1,0.3,False,1,1.0,1.0,HOLD,HOLD,1,1
2025-06-11,0.6833333333333333,0.6833333333333333,0.1,0.3,False,1,1.0,1.0,HOLD,HOLD,1,1
2025-06-12,0.7444444444444445,-0.7444444444444445,0.1,0.3,False,-1,1.0,1.0,HOLD,HOLD,1,1
2025-06-13,0.41666666666666663,-0.41666666666666663,0.1,0.3,False,-1,1.0,1.0,HOLD,HOLD,1,1
2025-06-16,0.03888888888888897,0.03888888888888897,0.1,0.3,False,1,1.0,1.0,HOLD,HOLD,1,1
2025-06-17,0.16666666666666674,0.16666666666666674,0.1,0.3,False,1,1.0,1.0,HOLD,HOLD,1,1
2025-06-18,0.07777777777777772,0.07777777777777772,0.1,0.3,False,1,1.0,1.0,HOLD,HOLD,1,1
2025-06-19,0.28333333333333344,0.28333333333333344,0.1,0.3,False,1,1.0,1.0,HOLD,HOLD,1,1
2025-06-20,0.6888888888888889,-0.6888888888888889,0.1,0.3,False,-1,1.0,1.0,HOLD,HOLD,1,1
2025-06-23,0.3944444444444444,0.3944444444444444,0.1,0.3,False,1,1.0,1.0,HOLD,HOLD,1,1
2025-06-24,0.8500000000000001,0.8500000000000001,0.1,0.3,False,1,1.0,1.0,HOLD,HOLD,1,1
2025-06-25,0.2666666666666666,0.2666666666666666,0.1,0.3,False,1,1.0,1.0,HOLD,HOLD,1,1
2025-06-26,0.538888888888889,0.538888888888889,0.1,0.3,False,1,0.7,0.7,DECREASE,DECREASE,1,1
2025-06-27,0.8888888888888888,0.8888888888888888,0.1,0.3,True,1,1.0,1.0,INCREASE,INCREASE,1,1
2025-06-30,0.6277777777777778,-0.6277777777777778,0.1,0.3,False,-1,1.0,1.0,HOLD,HOLD,1,1
2025-07-01,0.5277777777777779,0.5277777777777779,0.1,0.3,False,1,0.7,0.7,DECREASE,DECREASE,1,1
2025-07-02,0.8055555555555556,0.8055555555555556,0.1,0.3,False,1,0.7,0.7,HOLD,HOLD,1,1
2025-07-03,0.1777777777777778,0.1777777777777778,0.1,0.3,False,1,0.7,0.7,HOLD,HOLD,1,1
2025-07-04,0.5277777777777777,-0.5277777777777777,0.1,0.3,False,-1,0.7,0.7,HOLD,HOLD,1,1
2025-07-07,0.461111111111111,0.461111111111111,0.1,0.3,False,1,0.7,0.7,HOLD,HOLD,1,1
2025-07-08,0.3555555555555556,0.3555555555555556,0.1,0.3,False,1,0.7,0.7,HOLD,HOLD,1,1
2025-07-09,0.5222222222222221,0.5222222222222221,0.1,0.3,False,1,0.7,0.7,HOLD,HOLD,1,1
2025-07-10,0.18333333333333335,-0.18333333333333335,0.1,0.3,False,-1,0.7,0.7,HOLD,HOLD,1,1
2025-07-11,0.13888888888888884,0.13888888888888884,0.1,0.3,False,1,0.7,0.7,HOLD,HOLD,1,1
2025-07-14,0.95,0.95,0.1,0.3,False,1,0.7,0.7,HOLD,HOLD,1,1
2025-07-15,0.23888888888888893,0.23888888888888893,0.1,0.3,False,1,0.0,0.0,CLOSE,CLOSE,0,0
2025-07-16,0.2055555555555555,-0.2055555555555555,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-07-17,0.8611111111111112,0.8611111111111112,0.1,0.3,True,1,1.0,1.0,OPEN_LONG,OPEN_LONG,1,1
2025-07-18,0.9388888888888889,0.9388888888888889,0.1,0.3,True,1,1.0,1.0,HOLD,HOLD,1,1
2025-07-21,0.8277777777777777,0.8277777777777777,0.1,0.3,True,1,1.0,1.0,HOLD,HOLD,1,1
2025-07-22,0.8611111111111112,0.8611111111111112,0.1,0.3,True,1,1.0,1.0,HOLD,HOLD,1,1
2025-07-23,0.9833333333333333,-0.9833333333333333,0.1,0.3,True,-1,-1.0,-1.0,REVERSE,REVERSE,1,1
2025-07-24,0.9944444444444445,0.9944444444444445,0.1,0.3,True,1,-0.15,-0.5,DECREASE,DECREASE,1,1
2025-07-25,0.95,0.95,0.1,0.3,True,1,0.105,0.35,REVERSE,REVERSE,1,1
2025-07-28,0.9944444444444445,-0.9944444444444445,0.1,0.3,True,-1,0.0525,0.175,DECREASE,DECREASE,1,1
2025-07-29,0.9277777777777778,-0.9277777777777778,0.1,0.3,False,-1,0.0,0.0,CLOSE,CLOSE,0,0
2025-07-30,0.19999999999999996,-0.19999999999999996,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-07-31,0.9333333333333333,-0.9333333333333333,0.1,0.3,True,-1,-0.105,-0.105,OPEN_SHORT,OPEN_SHORT,1,1
2025-08-01,0.5555555555555556,0.5555555555555556,0.1,0.3,False,1,-0.105,-0.105,HOLD,HOLD,1,1
2025-08-04,0.005555555555555536,0.005555555555555536,0.1,0.3,False,1,0.0,0.0,CLOSE,CLOSE,0,0
2025-08-05,0.6777777777777778,-0.6777777777777778,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-08-06,0.8833333333333333,0.8833333333333333,0.1,0.3,True,1,0.105,0.105,OPEN_LONG,OPEN_LONG,1,1
2025-08-07,0.95,0.95,0.1,0.3,True,1,-0.017499999999999995,-0.017499999999999995,REVERSE,REVERSE,1,1
2025-08-08,0.9833333333333334,0.9833333333333334,0.1,0.3,True,1,-0.017499999999999995,-0.017499999999999995,HOLD,HOLD,1,1
2025-08-11,0.9722222222222223,0.9722222222222223,0.1,0.3,True,1,-0.017499999999999995,-0.017499999999999995,HOLD,HOLD,1,1
2025-08-12,0.8055555555555556,0.8055555555555556,0.1,0.3,False,1,-0.017499999999999995,-0.017499999999999995,HOLD,HOLD,1,1
2025-08-13,0.9277777777777778,0.9277777777777778,0.1,0.3,True,1,-0.017499999999999995,-0.017499999999999995,HOLD,HOLD,1,1
2025-08-14,0.30000000000000004,0.30000000000000004,0.1,0.3,False,1,-0.017499999999999995,-0.017499999999999995,HOLD,HOLD,1,1
2025-08-15,0.8444444444444446,0.8444444444444446,0.1,0.3,False,1,-0.12249999999999998,-0.12249999999999998,INCREASE,INCREASE,1,1
2025-08-18,0.9166666666666667,0.9166666666666667,0.1,0.3,True,1,-0.017499999999999995,-0.017499999999999995,DECREASE,DECREASE,1,1
2025-08-19,0.8944444444444444,-0.8944444444444444,0.1,0.3,True,-1,-0.017499999999999995,-0.017499999999999995,HOLD,HOLD,1,1
2025-08-20,0.9833333333333333,-0.9833333333333333,0.1,0.3,False,-1,-0.03674999999999999,-0.12249999999999998,INCREASE,INCREASE,1,1
2025-08-21,0.8444444444444446,0.8444444444444446,0.1,0.3,False,1,-0.03674999999999999,-0.12249999999999998,HOLD,HOLD,1,1
2025-08-22,0.9722222222222222,-0.9722222222222222,0.1,0.3,True,-1,-0.0525,-0.175,INCREASE,INCREASE,1,1
2025-08-25,0.44999999999999996,0.44999999999999996,0.1,0.3,False,1,-0.105,-0.35,INCREASE,INCREASE,1,1
2025-08-26,0.3388888888888889,-0.3388888888888889,0.1,0.3,False,-1,-0.07349999999999998,-0.24499999999999997,DECREASE,DECREASE,1,1
2025-08-27,0.15000000000000002,-0.15000000000000002,0.1,0.3,False,-1,-0.07349999999999998,-0.24499999999999997,HOLD,HOLD,1,1
2025-08-28,0.5388888888888889,-0.5388888888888889,0.1,0.3,False,-1,-0.07349999999999998,-0.24499999999999997,HOLD,HOLD,1,1
2025-08-29,0.6388888888888888,-0.6388888888888888,0.1,0.3,False,-1,-0.07349999999999998,-0.24499999999999997,HOLD,HOLD,1,1
2025-09-01,0.8611111111111112,-0.8611111111111112,0.1,0.3,False,-1,-0.07349999999999998,-0.24499999999999997,HOLD,HOLD,1,1
2025-09-02,0.95,-0.95,0.1,0.3,True,-1,-0.105,-0.35,INCREASE,INCREASE,1,1
2025-09-03,0.5166666666666666,-0.5166666666666666,0.1,0.3,False,-1,-0.09,-0.3,DECREASE,DECREASE,1,1
2025-09-04,0.788888888888889,0.788888888888889,0.1,0.3,False,1,0.0,0.0,CLOSE,CLOSE,0,0
2025-09-05,0.588888888888889,0.588888888888889,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-09-08,0.4722222222222223,0.4722222222222223,0.1,0.3,False,1,-0.105,-0.35,OPEN_SHORT,OPEN_SHORT,1,1
2025-09-09,0.8722222222222222,-0.8722222222222222,0.1,0.3,False,-1,-0.07349999999999998,-0.24499999999999997,DECREASE,DECREASE,1,1
2025-09-10,0.8944444444444444,-0.8944444444444444,0.1,0.3,False,-1,-0.105,-0.35,INCREASE,INCREASE,1,1
2025-09-11,0.338888888888889,0.338888888888889,0.1,0.3,False,1,-0.105,-0.35,HOLD,HOLD,1,1
2025-09-12,0.16666666666666674,0.16666666666666674,0.1,0.3,False,1,-0.21,-0.7,INCREASE,INCREASE,1,1
2025-09-15,0.7666666666666666,0.7666666666666666,0.1,0.3,False,1,-0.21,-0.7,HOLD,HOLD,1,1
2025-09-16,0.43333333333333335,0.43333333333333335,0.1,0.3,False,1,-0.21,-0.7,HOLD,HOLD,1,1
2025-09-17,0.40555555555555567,0.40555555555555567,0.1,0.3,False,1,-0.21,-0.7,HOLD,HOLD,1,1
2025-09-18,0.5277777777777777,-0.5277777777777777,0.1,0.3,False,-1,-0.21,-0.7,HOLD,HOLD,1,1
2025-09-19,0.6722222222222223,0.6722222222222223,0.1,0.3,False,1,-0.7,-0.7,INCREASE,HOLD,1,1
2025-09-22,0.38888888888888884,-0.38888888888888884,0.1,0.3,False,-1,-0.48999999999999994,-0.48999999999999994,DECREASE,DECREASE,1,1
2025-09-23,0.28333333333333344,0.28333333333333344,0.1,0.3,False,1,-0.7,-0.7,INCREASE,INCREASE,1,1
2025-09-24,0.5444444444444444,-0.5444444444444444,0.1,0.3,False,-1,-0.48999999999999994,-0.48999999999999994,DECREASE,DECREASE,1,1
2025-09-25,0.7166666666666668,0.7166666666666668,0.1,0.3,False,1,-0.7,-0.7,INCREASE,INCREASE,1,1
2025-09-26,0.7055555555555555,-0.7055555555555555,0.1,0.3,False,-1,-0.48999999999999994,-0.48999999999999994,DECREASE,DECREASE,1,1
2025-09-29,0.6444444444444444,0.6444444444444444,0.1,0.3,False,1,-0.48999999999999994,-0.48999999999999994,HOLD,HOLD,1,1
2025-09-30,0.6944444444444444,-0.6944444444444444,0.1,0.3,False,-1,-0.48999999999999994,-0.48999999999999994,HOLD,HOLD,1,1
2025-10-09,0.48888888888888893,0.48888888888888893,0.1,0.3,False,1,-0.48999999999999994,-0.48999999999999994,HOLD,HOLD,1,1
2025-10-10,0.41666666666666663,-0.41666666666666663,0.1,0.3,False,-1,-0.48999999999999994,-0.48999999999999994,HOLD,HOLD,1,1
2025-10-13,0.36111111111111105,-0.36111111111111105,0.1,0.3,False,-1,0.0,0.0,CLOSE,CLOSE,0,0
2025-10-14,0.40555555555555567,0.40555555555555567,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-10-15,0.3222222222222222,0.3222222222222222,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-10-16,0.9055555555555557,0.9055555555555557,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-10-17,0.5777777777777777,0.5777777777777777,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-10-20,0.13888888888888884,0.13888888888888884,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-10-21,0.0,0.0,0.1,0.3,False,0,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-10-22,0.7055555555555555,0.7055555555555555,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-10-23,0.95,0.95,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-10-24,0.36111111111111105,-0.36111111111111105,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-10-27,0.9166666666666667,0.9166666666666667,0.1,0.3,True,1,0.18,0.6,OPEN_LONG,OPEN_LONG,1,1
2025-10-28,0.23333333333333328,-0.23333333333333328,0.1,0.3,False,-1,0.18,0.6,HOLD,HOLD,1,1
2025-10-29,0.7166666666666668,0.7166666666666668,0.1,0.3,False,1,0.0,0.0,CLOSE,CLOSE,0,0
2025-10-30,0.4277777777777778,0.4277777777777778,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-10-31,0.9388888888888889,-0.9388888888888889,0.1,0.3,True,-1,-0.18,-0.6,OPEN_SHORT,OPEN_SHORT,1,1
2025-11-03,0.7388888888888889,0.7388888888888889,0.1,0.3,False,1,-0.18,-0.6,HOLD,HOLD,1,1
2025-11-04,0.9611111111111111,-0.9611111111111111,0.1,0.3,True,-1,-0.3,-1.0,INCREASE,INCREASE,1,1
2025-11-05,0.4833333333333334,0.4833333333333334,0.1,0.3,False,1,-0.3,-1.0,HOLD,HOLD,1,1
2025-11-06,0.7166666666666668,0.7166666666666668,0.1,0.3,False,1,0.0,0.0,CLOSE,CLOSE,0,0
2025-11-07,0.8444444444444446,0.8444444444444446,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-11-10,0.9833333333333334,0.9833333333333334,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-11-11,0.5055555555555555,-0.5055555555555555,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-11-12,0.0444444444444444,-0.0444444444444444,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-11-13,0.6666666666666667,0.6666666666666667,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-11-14,0.3833333333333333,-0.3833333333333333,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-11-17,0.9944444444444445,0.9944444444444445,0.1,0.3,True,1,0.15,0.5,OPEN_LONG,OPEN_LONG,1,1
2025-11-18,0.8277777777777777,-0.8277777777777777,0.1,0.3,False,-1,0.15,0.5,HOLD,HOLD,1,1
2025-11-19,0.9722222222222223,0.9722222222222223,0.1,0.3,True,1,0.15,0.5,HOLD,HOLD,1,1
2025-11-20,0.28888888888888886,-0.28888888888888886,0.1,0.3,False,-1,0.15,0.5,HOLD,HOLD,1,1
2025-11-21,0.9944444444444445,-0.9944444444444445,0.1,0.3,False,-1,0.0,0.0,CLOSE,CLOSE,0,0
2025-11-24,0.40555555555555556,-0.40555555555555556,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-11-25,0.95,0.95,0.1,0.3,True,1,0.045,0.15,OPEN_LONG,OPEN_LONG,1,1
2025-11-26,0.5,0.5,0.1,0.3,False,1,0.045,0.15,HOLD,HOLD,1,1
2025-11-27,0.3833333333333333,-0.3833333333333333,0.1,0.3,False,-1,0.0,0.0,CLOSE,CLOSE,0,0
2025-11-28,0.40555555555555567,0.40555555555555567,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-12-01,0.3500000000000001,0.3500000000000001,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-12-02,0.3388888888888889,-0.3388888888888889,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-12-03,0.9166666666666666,-0.9166666666666666,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-12-04,0.04999999999999993,-0.04999999999999993,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-12-05,0.7833333333333333,-0.7833333333333333,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-12-08,0.8888888888888888,0.8888888888888888,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-12-09,0.8388888888888889,-0.8388888888888889,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-12-10,0.9055555555555557,0.9055555555555557,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-12-11,0.8944444444444444,0.8944444444444444,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-12-12,0.6888888888888889,-0.6888888888888889,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-12-15,0.9055555555555557,0.9055555555555557,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-12-16,0.34444444444444444,-0.34444444444444444,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-12-17,0.9944444444444445,0.9944444444444445,0.1,0.3,True,1,0.5,0.5,OPEN_LONG,OPEN_LONG,1,1
2025-12-18,0.8944444444444444,-0.8944444444444444,0.1,0.3,False,-1,0.5,0.5,HOLD,HOLD,1,1
2025-12-19,0.95,0.95,0.1,0.3,False,1,0.0,0.0,CLOSE,CLOSE,0,0
2025-12-22,0.8611111111111112,0.8611111111111112,0.1,0.3,False,1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2025-12-23,0.961111111111111,0.961111111111111,0.1,0.3,True,1,0.3,0.3,OPEN_LONG,OPEN_LONG,1,1
2025-12-24,0.8944444444444444,0.8944444444444444,0.1,0.3,False,1,0.3,0.3,HOLD,HOLD,1,1
2025-12-25,0.7166666666666667,-0.7166666666666667,0.1,0.3,False,-1,0.09,0.3,DECREASE,HOLD,1,1
2025-12-26,0.961111111111111,0.961111111111111,0.1,0.3,True,1,0.09,0.3,HOLD,HOLD,1,1
2025-12-29,0.9944444444444445,-0.9944444444444445,0.1,0.3,True,-1,0.045,0.15,DECREASE,DECREASE,1,1
2025-12-30,0.7944444444444445,0.7944444444444445,0.1,0.3,False,1,0.0,0.0,CLOSE,CLOSE,0,0
2025-12-31,0.1333333333333333,-0.1333333333333333,0.1,0.3,False,-1,0.0,0.0,HOLD_FLAT,HOLD_FLAT,0,0
2026-01-05,0.9944444444444445,0.9944444444444445,0.1,0.3,True,1,0.075,0.25,OPEN_LONG,OPEN_LONG,1,1
2026-01-06,0.9722222222222223,0.9722222222222223,0.1,0.3,False,1,0.075,0.25,HOLD,HOLD,1,1
