date,close,regime,ctrl1_ham_fixed20,exp1_ham_dynamic,ctrl2_fund_fixed20,exp2_fund_dynamic,exp_T1_ham_fund_combined
2025-08-22,78960.0,range,1.3483747258605596,1.593078915339436,1.0217819450475698,1.1129350976001788,1.697179297252681
2025-08-25,79380.0,range,1.3412025198719395,1.584605091321673,1.0163469347015721,1.1087911903218803,1.6881517477992092
2025-08-26,79020.0,range,1.34728507098247,1.579851276047708,1.0209562178521463,1.1123111623546482,1.6919916231239653
2025-08-27,78860.0,range,1.3500130589773724,1.579851276047708,1.023023453929802,1.1138877106991651,1.6943897889274315
2025-08-28,78140.0,uptrend,1.3623388185825425,1.579851276047708,1.0199543835680125,1.121006648135031,1.7052187573983855
2025-08-29,77180.0,range,1.37907602444176,1.579851276047708,1.0294253139702298,1.1306472479244696,1.719883551421571
2025-09-01,75560.0,range,1.4080226836746654,1.579851276047708,1.0510328419390271,1.1472597638501802,1.7451536725321186
2025-09-02,72620.0,range,1.4628081083703182,1.6138902548538947,1.0919279789864165,1.178507257153564,1.8114860490130285
2025-09-03,71880.0,range,1.477714167309922,1.6237576092074495,1.103054758171902,1.1760323919135416,1.8203877243849176
2025-09-04,73420.0,range,1.4460547374593757,1.620834845510876,1.079422255005726,1.1760323919135416,1.8171110264810246
2025-09-05,74260.0,range,1.4295103901498432,1.620834845510876,1.067072558816611,1.1760323919135416,1.8171110264810246
2025-09-08,74800.0,range,1.4191153509540324,1.620834845510876,1.0593130761642953,1.1675764561266757,1.8040455920055947
2025-09-09,72900.0,range,1.4551623986386937,1.620834845510876,1.08622076125403,1.188336839638019,1.8361228732538226
2025-09-10,70720.0,downtrend,1.4986775430698644,1.620834845510876,1.1187030830583342,1.213212038777767,1.8745580379257751
2025-09-11,71000.0,downtrend,1.4927438650147236,1.620834845510876,1.1142738287702074,1.2098496298467651,1.8693627130469084
2025-09-12,71160.0,downtrend,1.4893799351780705,1.620834845510876,1.1117627891560773,1.207941134656021,1.8664138591897075
2025-09-15,72680.0,downtrend,1.4575663109303096,1.620834845510876,1.0880151860150256,1.1898797326426145,1.8385068279055894
2025-09-16,73180.0,downtrend,1.4475390248066835,1.620834845510876,1.08053021638091,1.1841497119157995,1.8296532589764898
2025-09-17,73640.0,range,1.4384399820161524,1.620834845510876,1.0737381434165043,1.178939323732732,1.821602584620239
2025-09-18,72880.0,range,1.4532853702064332,1.620834845510876,1.0848196343045617,1.1874563758813714,1.834762451201146
2025-09-19,73960.0,range,1.448925514095814,1.620834845510876,1.0687438219411023,1.1751386341118006,1.815730063535009
2025-09-22,73420.0,range,1.448925514095814,1.620834845510876,1.076546981268417,1.181144615773432,1.8250100251901773
2025-09-23,73660.0,range,1.448925514095814,1.620834845510876,1.073027895521966,1.1784419149364673,1.820834028401401
2025-09-24,72880.0,range,1.448925514095814,1.620834845510876,1.0843903956374579,1.1871770396385486,1.8343308432195815
2025-09-25,74040.0,range,1.448925514095814,1.620834845510876,1.0671306143677068,1.1739499848061323,1.813893457864281
2025-09-26,72880.0,range,1.448925514095814,1.620834845510876,1.0639292225246038,1.1868247469301543,1.833786508752798
2025-09-29,73920.0,range,1.448925514095814,1.620834845510876,1.0455551298155152,1.1749695271748695,1.8154687730451686
2025-09-30,72800.0,range,1.448925514095814,1.620834845510876,1.0613968742066593,1.1874313251903603,1.834723744880496
2025-10-09,73340.0,range,1.448925514095814,1.620834845510876,1.0535238754144671,1.1812658163864873,1.8251972946666934
2025-10-10,72740.0,range,1.448925514095814,1.620834845510876,1.062142832671744,1.188030632897018,1.8356497471313789
2025-10-13,72280.0,range,1.448925514095814,1.620834845510876,1.0688597106347493,1.1855357685679344,1.8317948826624029
2025-10-14,72680.0,range,1.448925514095814,1.620834845510876,1.0629446043224373,1.1855357685679344,1.8317948826624029
2025-10-15,72940.0,range,1.448925514095814,1.620834845510876,1.0591421057379047,1.1855357685679344,1.8317948826624029
2025-10-16,75080.0,range,1.4870890282056384,1.620834845510876,1.028067741791111,1.1855357685679344,1.8317948826624029
2025-10-17,75780.0,range,1.5009537367797454,1.620834845510876,1.0184826669475604,1.1855357685679344,1.8317948826624029
2025-10-20,75940.0,range,1.5041228130252555,1.620834845510876,1.016332268073034,1.1855357685679344,1.8317948826624029
2025-10-21,75980.0,range,1.504915082086633,1.620834845510876,1.015796933720612,1.1855357685679344,1.8317948826624029
2025-10-22,77120.0,range,1.5274947503358927,1.620834845510876,1.000555968934596,1.1855357685679344,1.8317948826624029
2025-10-23,79940.0,range,1.5833497191630093,1.620834845510876,0.9639692491161889,1.1855357685679344,1.8317948826624029
2025-10-24,79520.0,range,1.5750308940185451,1.620834845510876,0.9690338861518256,1.1855357685679344,1.8317948826624029
2025-10-27,81900.0,range,1.6221709031705087,1.6470238840287643,0.9400311113902393,1.1855357685679344,1.8613925599777592
2025-10-28,81640.0,range,1.6170211542715547,1.6438866956782334,0.9430153371406845,1.1855357685679344,1.8578470503397064
2025-10-29,82900.0,uptrend,1.641977629704947,1.6409276996260125,0.9284612052837852,1.1855357685679344,1.854502925649095
2025-10-30,83400.0,uptrend,1.6518809929721665,1.6409276996260125,0.9228613186415429,1.1855357685679344,1.854502925649095
2025-10-31,80780.0,range,1.5999873694519378,1.6689037461193486,0.951852885246349,1.1855357685679344,1.886120199269262
2025-11-03,82280.0,uptrend,1.6296974592535953,1.6503098692747407,0.9341779740323168,1.1855357685679344,1.8651062331966903
2025-11-04,78560.0,range,1.5560164365454843,1.7229424375592486,0.9313754401102199,1.1855357685679344,1.9471923058565197
2025-11-05,79140.0,range,1.5675043379354585,1.7102221395222785,0.92170506945099,1.1855357685679344,1.9328163952481086
2025-11-06,80500.0,range,1.5944414860222949,1.7050914731037117,0.9058658112446044,1.1855357685679344,1.9270179460623642
2025-11-07,82300.0,uptrend,1.630093593784284,1.7050914731037117,0.8856104266453462,1.1855357685679344,1.9270179460623642
2025-11-10,87240.0,uptrend,1.72793882286441,1.7050914731037117,0.8324522795295745,1.1855357685679344,1.9270179460623642
2025-11-11,86540.0,uptrend,1.7140741142903029,1.7050914731037117,0.8391317453213064,1.1855357685679344,1.9270179460623642
2025-11-12,86580.0,uptrend,1.7148663833516804,1.7050914731037117,0.838743886876508,1.1855357685679344,1.9270179460623642
2025-11-13,87840.0,uptrend,1.7097217842016255,1.7050914731037117,0.8265376348845421,1.1855357685679344,1.9270179460623642
2025-11-14,87360.0,uptrend,1.7097217842016255,1.7050914731037117,0.8310542339822719,1.1855357685679344,1.9270179460623642
2025-11-17,95200.0,uptrend,1.8580291892260896,1.8529972283219132,0.7564724437530936,1.1855357685679344,2.0941744002041327
2025-11-18,93520.0,uptrend,1.8252404388279821,1.8202972772338792,0.7698219574663835,1.1855357685679344,2.057218381377001
2025-11-19,99300.0,uptrend,1.9380493538881376,1.9328006803819953,0.7222431410190386,1.1855357685679344,2.184364684246537
2025-11-20,98980.0,uptrend,1.9318038776218316,1.9265721182699889,0.7245706113627052,1.1855357685679344,2.177325442565179
2025-11-21,91020.0,uptrend,1.7764476554974653,1.920792401915179,0.7828407878271135,1.1855357685679344,2.1707934662374835
2025-11-24,90480.0,range,1.7659084142980737,1.920792401915179,0.7874851959289224,1.1855357685679344,2.1707934662374835
2025-11-25,95400.0,uptrend,1.8619326118925312,1.9800027383067362,0.7446643828876945,1.1855357685679344,2.2377103341115747
2025-11-26,96340.0,uptrend,1.8802786984248057,1.9917084148728266,0.7373270189472917,1.1855357685679344,2.250939565017643
2025-11-27,95820.0,uptrend,1.870129799492058,1.9881233397260554,0.7413067786509723,1.1855357685679344,2.2468878738006115
2025-11-28,96420.0,uptrend,1.881840067491382,1.9881233397260554,0.736664907776514,1.1855357685679344,2.2468878738006115
2025-12-01,96940.0,uptrend,1.8919889664241296,1.9881233397260554,0.732692020906116,1.1855357685679344,2.2468878738006115
2025-12-02,96560.0,uptrend,1.884572463357891,1.9881233397260554,0.7355641373487023,1.1855357685679344,2.2468878738006115
2025-12-03,93660.0,uptrend,1.8279728346944912,1.9881233397260554,0.7333574449366562,1.1855357685679344,2.2468878738006115
2025-12-04,93700.0,uptrend,1.8287535192277795,1.9881233397260554,0.731470572450207,1.1855357685679344,2.2468878738006115
2025-12-05,92160.0,range,1.7986971646961811,1.9881233397260554,0.7194485374280798,1.1855357685679344,2.2468878738006115
2025-12-08,94840.0,range,1.8510030284264956,1.9881233397260554,0.7403700009730804,1.1855357685679344,2.2468878738006115
2025-12-09,92800.0,range,1.8111881172287938,1.9881233397260554,0.724444707826886,1.1855357685679344,2.2468878738006115
2025-12-10,95980.0,range,1.8732525376252116,1.9881233397260554,0.7492694294959539,1.1855357685679344,2.2468878738006115
2025-12-11,98880.0,uptrend,1.9298521662886114,1.9881233397260554,0.7719083266155441,1.1855357685679344,2.2468878738006115
2025-12-12,97720.0,range,1.9072123148232516,1.9881233397260554,0.762852767767708,1.1855357685679344,2.2468878738006115
2025-12-15,101060.0,range,1.901490677878782,1.9881233397260554,0.7889265320364774,1.1855357685679344,2.2468878738006115
2025-12-16,100600.0,range,1.901490677878782,1.9881233397260554,0.7853355345623355,1.1855357685679344,2.2468878738006115
2025-12-17,108620.0,range,2.0473762181372708,2.1406554824762902,0.8479437948723746,1.1855357685679344,2.4192728637366736
2025-12-18,106160.0,range,2.0010077270986253,2.0921744247807306,0.8287397649019637,1.1855357685679344,2.3644817456664082
2025-12-19,111400.0,uptrend,2.0997763828069598,2.0858979015063883,0.8696459100421886,1.1855357685679344,2.357388300429409
2025-12-22,114380.0,uptrend,2.155946343496051,2.0858979015063883,0.8929093284616296,1.1855357685679344,2.357388300429409
2025-12-23,120360.0,uptrend,2.2686632444761727,2.147576067855848,0.9395922956254741,1.1855357685679344,2.4270941990925943
2025-12-24,124720.0,uptrend,2.3508447976991382,2.19425319475441,0.9736287064673407,1.1855357685679344,2.4798465954437594
2025-12-25,123520.0,uptrend,2.3282260215827257,2.1815859216608953,0.9642608869695792,1.1855357685679344,2.4655306112494078
2025-12-26,130520.0,uptrend,2.4601688822617986,2.2557654947743644,1.018906500706521,1.1855357685679344,2.5493650394168905
2025-12-29,118820.0,uptrend,2.2396358151267766,2.1344394621868985,0.9275702606033468,1.1855357685679344,2.4122477962610023
2025-12-30,121580.0,uptrend,2.2916590001945254,2.130597471154962,0.9491162454481983,1.1855357685679344,2.4079057502277323
2025-12-31,121580.0,uptrend,2.2916590001945254,2.130597471154962,0.9491162454481983,1.1855357685679344,2.4079057502277323
2026-01-05,129980.0,uptrend,2.449990433009413,2.271409320439981,0.9462688967118537,1.1855357685679344,2.5670449898935894
2026-01-06,137940.0,uptrend,2.600028314581616,2.4105108606054086,0.8854804022403183,1.1855357685679344,2.7242513148632233
2026-01-07,142300.0,uptrend,2.6822098678045814,2.486702156474914,0.8574921859595601,1.1855357685679344,2.810359301906892
2026-01-08,145000.0,uptrend,2.7331021140665093,2.533884839696855,0.8412221304283527,1.1855357685679344,2.8636830553513652
2026-01-09,143420.0,uptrend,2.7033207255132328,2.5262831851777645,0.8503885508840547,1.1855357685679344,2.8550920061853113
2026-01-12,156060.0,uptrend,2.9415718339394443,2.741352637537215,0.7754414634264166,1.1855357685679344,3.0981538599825575
2026-01-13,166980.0,uptrend,3.147402696598798,2.9331735448927603,0.7211814302301045,1.1855357685679344,3.314941250415785
2026-01-14,161940.0,uptrend,3.0524038369098654,2.84464081842097,0.7429490335859539,1.1855357685679344,3.2148855317542955
2026-01-15,163220.0,uptrend,3.0765305314340385,2.8361068959657074,0.7370766440405048,1.1855357685679344,3.2052408751590327
2026-01-16,146200.0,uptrend,3.0673009398397366,3.1233376965211406,0.8139363700640888,1.1855357685679344,3.5298562497961874
2026-01-19,147260.0,uptrend,3.0673009398397366,3.1006924300484155,0.8080350530171125,1.1855357685679344,3.504263584783985
2026-01-20,160500.0,uptrend,3.3338770109675084,3.0913903527582702,0.7353854258138899,1.1855357685679344,3.493750794029633
2026-01-21,166740.0,uptrend,3.4634931639172732,3.0913903527582702,0.7067947401000041,1.1855357685679344,3.493750794029633
2026-01-22,168780.0,uptrend,3.5058676754585427,3.0913903527582702,0.6981473773208029,1.1855357685679344,3.493750794029633
2026-01-23,181520.0,uptrend,3.770500654397646,3.2258340729961823,0.6454492046281437,1.1855357685679344,3.6456930597206694
2026-01-26,165680.0,uptrend,3.44147503537132,3.0569362819552186,0.7017731105410449,1.1855357685679344,3.4548123477352943
2026-01-27,179600.0,uptrend,3.730618761182334,3.2110377536288666,0.642811970399016,1.1855357685679344,3.6289709228698017
2026-01-28,166280.0,uptrend,3.453938127001105,3.0681501493582544,0.6904859984931969,1.1855357685679344,3.4674857579723883
2026-01-29,164820.0,uptrend,3.4236112707019615,3.0626274790894095,0.6965487213570415,1.1855357685679344,3.461244283608038
2026-01-30,148200.0,uptrend,3.0783836325569145,3.0626274790894095,0.7667867977370563,1.1855357685679344,3.461244283608038
2026-02-02,132440.0,range,2.7510197590812266,3.0626274790894095,0.8483290374964085,1.1855357685679344,3.461244283608038
2026-02-03,148100.0,range,3.0763064506186173,3.2743938782401876,0.8457840503839194,1.1855357685679344,3.700573174740047
2026-02-04,147220.0,range,3.0580272495615994,3.262720144494672,0.8382211076565499,1.1855357685679344,3.687380044177841
2026-02-05,132780.0,range,2.7580821776714384,3.2568472482345814,0.7560046099350407,1.1855357685679344,3.6807427600983207
2026-02-06,132920.0,range,2.760990232385055,3.2568472482345814,0.7568017227938364,1.1855357685679344,3.6807427600983207
2026-02-09,137000.0,downtrend,2.8457392554675933,3.2568472482345814,0.7800318689644566,1.1855357685679344,3.6807427600983207
2026-02-10,137340.0,downtrend,2.8528016740578046,3.2568472482345814,0.781967714478675,1.1855357685679344,3.6807427600983207
2026-02-11,150260.0,range,3.121173580485843,3.2568472482345814,0.8555298440189726,1.1855357685679344,3.6807427600983207
2026-02-12,149420.0,range,3.103725252204144,3.2568472482345814,0.8507471668661979,1.1855357685679344,3.6807427600983207
2026-02-13,152640.0,range,3.170610510617324,3.2568472482345814,0.8690807626185011,1.1855357685679344,3.6807427600983207
2026-02-24,164120.0,range,3.4090709971338784,3.2568472482345814,0.9344440170397563,1.1855357685679344,3.6807427600983207
2026-02-25,166480.0,range,3.3988437841424766,3.2568472482345814,0.9478810623737425,1.1855357685679344,3.6807427600983207
2026-02-26,173660.0,range,3.3988437841424766,3.2568472482345814,0.9887615647034126,1.1855357685679344,3.6807427600983207
2026-02-27,176040.0,range,3.3988437841424766,3.2568472482345814,1.002312483302941,1.1855357685679344,3.6807427600983207
2026-03-02,172020.0,range,3.3988437841424766,3.2568472482345814,0.9794239569289476,1.1855357685679344,3.6807427600983207
2026-03-03,150860.0,range,3.8067354662097372,3.2568472482345814,0.8589460419852403,1.1855357685679344,3.6807427600983207
2026-03-04,153060.0,downtrend,3.7512216253926787,3.2568472482345814,0.8714721011948884,1.1855357685679344,3.6807427600983207
2026-03-05,155860.0,range,3.682598728808989,3.2568472482345814,0.8874143583708042,1.1855357685679344,3.6807427600983207
2026-03-06,156160.0,range,3.675510446898026,3.2568472482345814,0.889122457353938,1.1855357685679344,3.6807427600983207
2026-03-09,161060.0,range,3.5601800089510465,3.2568472482345814,0.9170214074117908,1.1855357685679344,3.6807427600983207
2026-03-10,163000.0,uptrend,3.5172969267620173,3.2568472482345814,0.9280671141693897,1.1855357685679344,3.6807427600983207
2026-03-11,155040.0,range,3.6890618564370214,3.2568472482345814,0.8827455544835717,1.1855357685679344,3.6807427600983207
2026-03-12,156980.0,range,3.642900994714319,3.287829310086208,0.880097317820121,1.1855357685679344,3.7157572975210105
2026-03-13,152080.0,uptrend,3.7566111162208813,3.185202455586129,0.9049285308820676,1.1855357685679344,3.5997730271817763
2026-03-16,159620.0,uptrend,3.5703614593540647,3.343122145980128,0.8600629264445953,1.1855357685679344,3.778246781948679
2026-03-17,155320.0,uptrend,3.6665433555777365,3.253061845092304,0.8832321444856412,1.1855357685679344,3.676464667161188
2026-03-18,150120.0,range,3.7892965454374083,3.243302659557027,0.9128021106929894,1.1855357685679344,3.665435273159704
2026-03-19,142600.0,range,3.9791147576788775,3.243302659557027,0.9585273429898938,1.1855357685679344,3.665435273159704
2026-03-20,143860.0,range,3.9439556791748425,3.262230264559014,0.9500578868035877,1.1855357685679344,3.6868264038351843
2026-03-23,149040.0,range,3.80194476288035,3.379694137563433,0.915848934672053,1.1855357685679344,3.8195788073654655
2026-03-24,152940.0,range,3.702457480437829,3.4681321886671457,0.8918834834829694,1.1855357685679344,3.919527528170117
2026-03-25,159120.0,range,3.5528485669481875,3.608272485031491,0.8558442528832261,1.1855357685679344,4.077907808829796
2026-03-26,157200.0,range,3.5957185345735048,3.5647337521804325,0.8661711820281217,1.1855357685679344,4.028702284741352
2026-03-27,168440.0,range,3.338620084645984,3.8196167507460057,0.8042388405141516,1.1855357685679344,4.316759623675785
2026-03-30,171620.0,range,3.275589855073589,3.8917277770305714,0.7890555140309231,1.1855357685679344,4.39825627294727
2026-03-31,157200.0,range,3.265763085508368,3.5647337521804325,0.8553542001533209,1.1855357685679344,4.028702284741352
2026-04-01,158620.0,range,3.2854656918079614,3.579776384380473,0.8476277181926484,1.1855357685679344,4.045702793313909
2026-04-02,159140.0,range,3.2962363522526728,3.5868176795004247,0.844848961330587,1.1855357685679344,4.053660549407176
2026-04-03,157860.0,range,3.2697239573118444,3.580361407677324,0.8516442778475101,1.1855357685679344,4.046363960418242
2026-04-07,160860.0,range,3.3318623829544105,3.6147418587133715,0.8354594759119816,1.1855357685679344,4.085219204952183
2026-04-08,159620.0,range,3.3061785003554833,3.5980231720113776,0.8418996708027614,1.1855357685679344,4.066324494716671
2026-04-09,153560.0,range,3.180658880557499,3.591546730301757,0.8738625326312587,1.1855357685679344,4.059005110626181
2026-04-10,157600.0,range,3.2643386270894887,3.641775807051055,0.850872140394802,1.1855357685679344,4.115771761469759
2026-04-13,166500.0,range,3.448682623162436,3.765171002543774,0.8483195239736175,1.1855357685679344,4.255227479783518
2026-04-14,166840.0,range,3.4557249780685932,3.769784185033377,0.8475068695347359,1.1855357685679344,4.26044109183082
2026-04-15,168660.0,range,3.4934222896250837,3.762998573500317,0.8567520295836044,1.1855357685679344,4.2527722978655245
2026-04-16,176000.0,uptrend,3.645454304363896,3.762998573500317,0.8940374552751948,1.1855357685679344,4.2527722978655245
2026-04-17,177560.0,uptrend,3.67776628569803,3.762998573500317,0.9019618781742249,1.1855357685679344,4.2527722978655245
2026-04-20,180200.0,uptrend,3.7324481002634884,3.762998573500317,0.9153724400033528,1.1855357685679344,4.2527722978655245
2026-04-21,174260.0,uptrend,3.609414017491207,3.762998573500317,0.885198675887815,1.1855357685679344,4.2527722978655245
2026-04-22,175240.0,uptrend,3.6297125698677783,3.762998573500317,0.8901768389910518,1.1855357685679344,4.2527722978655245
2026-04-23,177960.0,range,3.686051409117039,3.762998573500317,0.9039937814816685,1.1855357685679344,4.2527722978655245
2026-04-24,177900.0,uptrend,3.6848086406041873,3.762998573500317,0.903688995985552,1.1855357685679344,4.2527722978655245
2026-04-27,180560.0,range,3.7399047113405963,3.7899842863732807,0.9172011529800521,1.1855357685679344,4.2832703408232025
2026-04-28,178620.0,range,3.6997218627584036,3.7655517337074715,0.9073464219389505,1.1855357685679344,4.255657765077089
2026-04-29,183880.0,uptrend,3.8086712357183705,3.8719210019780546,0.9340659504318343,1.1855357685679344,4.37587154369263
2026-04-30,189080.0,uptrend,3.7972452220112154,3.981416266336799,0.9604806934286014,1.1855357685679344,4.499618182953026
2026-05-06,199400.0,uptrend,3.9931074036878713,4.198722252525691,1.0129037987606468,1.1855357685679344,4.745207667023658
2026-05-07,199060.0,uptrend,3.986298694975465,4.1915629467791575,1.0111766809493197,1.1855357685679344,4.7371165406104785
2026-05-08,196560.0,uptrend,3.9362346603254164,4.17898825793882,0.998477285277797,1.1855357685679344,4.722905190988647
2026-05-11,205020.0,uptrend,4.105651353581181,4.346316172398634,1.0414520402302296,1.1855357685679344,4.912011698837353
2026-05-12,205260.0,uptrend,4.110457500907586,4.351404046173756,1.0426711822146957,1.1855357685679344,4.91776178569581
2026-05-13,201960.0,uptrend,4.044372975169522,4.338349834035235,1.0259079799282858,1.1855357685679344,4.903008500338723
2026-05-14,191760.0,uptrend,3.840111713797324,4.338349834035235,0.9740944455884734,1.1855357685679344,4.903008500338723
2026-05-15,188800.0,uptrend,3.780835896771667,4.338349834035235,0.9711721622517079,1.1855357685679344,4.903008500338723
2026-05-18,192180.0,uptrend,3.8485224716185327,4.338349834035235,0.9508721949788788,1.1855357685679344,4.903008500338723
2026-05-19,184400.0,range,3.6927231957875812,4.338349834035235,0.9893662405452004,1.1855357685679344,4.903008500338723
2026-05-20,183100.0,range,3.666689897769556,4.338349834035235,0.9963411652345104,1.1855357685679344,4.903008500338723
2026-05-21,177600.0,range,3.556549021539449,4.338349834035235,1.0262694907877044,1.1855357685679344,4.903008500338723
2026-05-22,184460.0,range,3.6939247326191817,4.431084993055194,0.9866286759971432,1.1855357685679344,5.007813619877045
2026-05-25,181200.0,range,3.6286412314355183,4.384098100252332,1.0040655700866514,1.1855357685679344,4.954711139987207
2026-05-26,175960.0,range,3.5237070148090166,4.376206723671877,1.0331014618485392,1.1855357685679344,4.94579265993523
2026-05-27,173000.0,range,3.4644311977833593,4.376206723671877,1.050480299806437,1.1855357685679344,4.94579265993523
2026-05-28,178860.0,range,3.581781295003073,4.376206723671877,1.014897556703167,1.1855357685679344,4.94579265993523
2026-05-29,179740.0,range,3.59940383519989,4.376206723671877,1.0099042107907283,1.1855357685679344,4.94579265993523
2026-06-01,178900.0,range,3.5825823195574733,4.376206723671877,1.0146239144574927,1.1855357685679344,4.94579265993523
2026-06-02,172980.0,range,3.4640306855061582,4.376206723671877,1.0481989484071201,1.1855357685679344,4.94579265993523
2026-06-03,166760.0,downtrend,3.45363859344964,4.376206723671877,1.085889996268678,1.1855357685679344,4.94579265993523
2026-06-04,160740.0,downtrend,3.5679532853244047,4.376206723671877,1.1250903907130139,1.1855357685679344,4.94579265993523
2026-06-05,164360.0,downtrend,3.487599976298186,4.376206723671877,1.099752408789528,1.1855357685679344,4.94579265993523
2026-06-08,163340.0,downtrend,3.5092436364090656,4.376206723671877,1.106577350727745,1.1855357685679344,4.94579265993523
2026-06-09,168460.0,downtrend,3.399244080767983,4.376206723671877,1.0718909540354096,1.1855357685679344,4.94579265993523
2026-06-10,167400.0,downtrend,3.4206331269843786,4.376206723671877,1.0786356080261346,1.1855357685679344,4.94579265993523
2026-06-11,174600.0,range,3.273509121522685,4.376206723671877,1.0322426786486665,1.1855357685679344,4.94579265993523
2026-06-12,175300.0,range,3.2603850872439573,4.376206723671877,1.028104248665539,1.1855357685679344,4.94579265993523
2026-06-15,174440.0,range,3.2763801310262153,4.376206723671877,1.0250199359195424,1.1855357685679344,4.94579265993523
2026-06-16,169980.0,range,3.360149079572288,4.376206723671877,0.995737647757042,1.1855357685679344,4.94579265993523
2026-06-17,171300.0,range,3.334055440408649,4.376206723671877,1.0034701674360589,1.1855357685679344,4.94579265993523
2026-06-18,160500.0,range,3.544258585513222,4.638986058058108,0.9402040973350113,1.1855357685679344,5.242774083632602
2026-06-22,161740.0,downtrend,3.516876151581531,4.6031459165503685,0.9474679794577242,1.1855357685679344,5.202269162363415
2026-06-23,157220.0,downtrend,3.6151590760600056,4.589336478800718,0.9209899575265451,1.1855357685679344,5.186662354876325
2026-06-24,162740.0,range,3.4882307075327748,4.589336478800718,0.9533259489115249,1.1855357685679344,5.186662354876325
2026-06-25,150840.0,downtrend,3.743299808059013,4.911153476724083,0.8836161124112967,1.1855357685679344,5.550365499328399
2026-06-26,150220.0,downtrend,3.7586859515288924,4.931339867307277,0.8799841713499402,1.1855357685679344,5.573179253038182
2026-06-29,153920.0,downtrend,3.6661074798163584,4.916545847705355,0.9016586583290028,1.1855357685679344,5.556459715279067
2026-06-30,163360.0,range,3.4412630501810515,4.916545847705355,0.9569578899728813,1.1855357685679344,5.556459715279067
2026-07-01,164560.0,range,3.4159844283628753,4.916545847705355,0.9639874533174422,1.1855357685679344,5.556459715279067
2026-07-02,164040.0,range,3.4267787398769043,4.916545847705355,0.9609413092014658,1.1855357685679344,5.556459715279067
2026-07-03,168780.0,range,3.4164984036572736,4.916545847705355,0.9887080844124811,1.1855357685679344,5.556459715279067
2026-07-06,164560.0,range,3.4164984036572736,4.916545847705355,0.9639874533174422,1.1855357685679344,5.556459715279067
2026-07-07,163360.0,range,3.4164984036572736,4.916545847705355,0.9569578899728813,1.1855357685679344,5.556459715279067
2026-07-08,158440.0,range,3.5091454078708475,4.916545847705355,0.9281366802601819,1.1855357685679344,5.556459715279067
2026-07-09,153020.0,range,3.629188125055018,4.916545847705355,0.8963864858205821,1.1855357685679344,5.556459715279067
2026-07-10,151600.0,downtrend,3.66286638369819,4.916545847705355,0.8880681691961851,1.1855357685679344,5.556459715279067
2026-07-13,152240.0,downtrend,3.6474030955348202,4.916545847705355,0.8918172696466177,1.1855357685679344,5.556459715279067
2026-07-14,153180.0,downtrend,3.6248823459959163,4.916545847705355,0.8973237609331903,1.1855357685679344,5.556459715279067
2026-07-15,149240.0,downtrend,3.718119298882872,4.916545847705355,0.8946317896503908,1.1855357685679344,5.556459715279067
2026-07-16,151660.0,range,3.65782816578654,4.916545847705355,0.9064547887531224,1.1855357685679344,5.556459715279067
2026-07-17,150140.0,range,3.6944884507133207,4.916545847705355,0.8973699194474073,1.1855357685679344,5.556459715279067
2026-07-20,143900.0,range,3.8480358593482684,4.916545847705355,0.8600741401923665,1.1855357685679344,5.556459715279067
2026-07-21,141620.0,range,3.909005433770187,4.916545847705355,0.8464468362337939,1.1855357685679344,5.556459715279067
2026-07-22,143300.0,range,3.862633952844231,4.916545847705355,0.8564880075716896,1.1855357685679344,5.556459715279067
2026-07-23,145000.0,range,3.8168106610100705,4.916545847705355,0.8666487166636078,1.1855357685679344,5.556459715279067
2026-07-24,144280.0,range,3.835763100154397,4.916545847705355,0.8623453575187954,1.1855357685679344,5.556459715279067
2026-07-27,147220.0,range,3.7576015842516113,4.916545847705355,0.8799174073601128,1.1855357685679344,5.556459715279067
2026-07-28,143480.0,downtrend,3.853060285006271,4.916545847705355,0.8575638473578929,1.1855357685679344,5.556459715279067
2026-07-29,147900.0,range,3.7343641150890163,4.916545847705355,0.8839816909968801,1.1855357685679344,5.556459715279067
2026-07-30,141060.0,downtrend,3.907068986943032,5.044122732921086,0.8430997791211623,1.1855357685679344,5.700641391858539
2026-07-31,137760.0,downtrend,3.9984721321075862,5.11492496609267,0.8233760497074387,1.1855357685679344,5.780658901825077
2026-08-03,138900.0,downtrend,3.9653837303174977,5.0895285616443005,0.830189701686725,1.1855357685679344,5.751957024002426
2026-08-04,139380.0,downtrend,3.951680460407113,5.0803674102333405,0.8330586077832667,1.1855357685679344,5.741603501359221
2026-08-05,143220.0,range,3.9398254190258917,5.0803674102333405,0.8560098565555994,1.1855357685679344,5.741603501359221
2026-08-06,141460.0,range,3.9398254190258917,5.0803674102333405,0.8454905342016135,1.1855357685679344,5.741603501359221
2026-08-07,140000.0,range,3.9398254190258917,5.0803674102333405,0.8367642781579661,1.1855357685679344,5.741603501359221
2026-08-10,146360.0,range,3.9398254190258917,5.0803674102333405,0.8747772839371422,1.1855357685679344,5.741603501359221
2026-08-11,145860.0,range,3.9398254190258917,5.0803674102333405,0.871788840086578,1.1855357685679344,5.741603501359221
2026-08-12,149700.0,range,3.9398254190258917,5.0803674102333405,0.8947400888589109,1.1855357685679344,5.741603501359221
2026-08-13,152120.0,range,3.9398254190258917,5.0803674102333405,0.8920558685923341,1.1855357685679344,5.741603501359221
2026-08-14,155240.0,range,3.9398254190258917,5.0803674102333405,0.8920558685923341,1.1855357685679344,5.741603501359221
