close,adx,pdi,mdi,continuation,cum_mom,mom_direction,position,dist_hi,dist_lo,atr,flag_adx,flag_cont,flag_bo,alert
77900.0,40.33351413309651,41.85456353509444,58.143191233741824,0.55,0.005178365937859608,-1,0.37542662116040953,-6.6175567015974295,-3.9777663233645755,1382.6855458286072,True,False,True,False
75450.0,39.33329579365235,36.83404348682415,63.16398060098523,0.6,0.006662837449741527,-1,0.22676579925650558,-7.128549651390679,-2.090584272763613,1458.9222925551353,True,False,True,False
73350.0,38.92909360108201,33.16217750545359,66.83604355461482,0.6,0.007280139778683753,-1,0.08636363636363636,-6.679012062301256,-0.6313493989239993,1504.7135573726257,True,False,True,False
74350.0,38.08937850888463,36.41284257582128,63.585465003192276,0.55,0.005425659472422062,-1,0.18932038834951456,-5.685444745854623,-1.3277385933432952,1468.6625889888667,True,False,True,False
76150.0,36.527018257930095,41.89118459867136,58.10726879061876,0.5,0.0030807147258163914,-1,0.3640776699029126,-4.389110979894632,-2.5128497976495985,1492.3295469182335,True,False,True,False
75750.0,35.19715521457137,41.04491018430277,58.95357444919982,0.55,0.004201934703748489,-1,0.36813186813186816,-4.065598228441581,-2.3686528809181384,1414.3060078526455,True,False,True,False
76850.0,33.48684277086208,44.372975034705625,55.625595142521696,0.5,0.002473716759431044,-1,0.489010989010989,-3.340863859075995,-3.197170789868425,1391.8555787203138,True,False,True,False
78900.0,31.099867427997868,50.03395138384122,49.96476430166928,0.5,0.0012962962962962954,-1,0.7142857142857143,-1.8069786836225608,-4.517446709056402,1438.8658945260056,True,False,True,False
75200.0,30.053905233186786,41.77135376280193,58.22757401416952,0.55,0.003865030674846626,-1,0.3163841807909605,-3.7803628587311793,-1.7495894222226946,1600.3754734884337,True,False,True,False
74900.0,29.167480450504204,41.17758561804911,58.82135740027367,0.55,0.0039076923076923065,-1,0.31645569620253167,-3.582109723505219,-1.6583841312524161,1507.4915110964027,True,False,True,False
73600.0,28.710322814516502,38.6159804503824,61.383028321424604,0.55,0.004171855541718556,-1,0.18461538461538463,-3.550682705502643,-0.8039281597364475,1492.6706888752312,True,False,True,False
70750.0,28.992299227843816,33.67071268473425,66.32842302645832,0.55,0.004936305732484075,-1,0.0,-5.12700251253575,0.0,1589.6227825270003,True,False,True,False
71200.0,29.052191605809583,35.08430697043053,64.91484716028333,0.5,0.004094132817537071,-1,0.05521472392638037,-5.105352072163668,-0.29836473149008447,1508.221155203643,True,False,True,False
73150.0,28.268922130379554,40.956475422677535,59.042755224001965,0.55,0.0018749999999999988,1,0.294478527607362,-3.7343074974503185,-1.5586674771966547,1539.7767869748113,True,False,True,False
72150.0,27.819993470836664,39.00775372127228,60.99151353147491,0.5,0.003149350649350652,-1,0.17177914110429449,-4.496339074158478,-0.9325740301958326,1501.2213021908963,False,False,True,False
78450.0,26.38890081782417,53.89204963810226,46.107396431258664,0.55,0.003403675970047648,1,0.9447852760736196,-0.2440358705401735,-4.175724895909635,1843.9912091772608,False,False,True,False
76950.0,24.606649972471647,50.718430089554715,49.2810485999258,0.55,0.003142265193370164,1,0.7607361963190185,-1.0717698838963514,-3.407678605208912,1819.4204085217423,False,False,True,False
77550.0,23.125876119149883,51.93764395368593,48.06184763288806,0.55,0.003152844413982181,1,0.8343558282208589,-0.7793022176428825,-3.9253741333122973,1732.3189507701893,False,False,True,False
75300.0,21.87115661676216,47.21988019091523,52.779657577469386,0.5,0.0012942779291553186,-1,0.558282208588957,-2.0347073960516817,-2.5716440700097642,1769.2961685723187,False,False,True,False
75700.0,20.577175384692353,48.12207168186184,51.87747398763082,0.5,0.0004666666666666708,-1,0.6073619631901841,-1.9144603565039486,-2.9614308639670455,1671.489299388582,False,False,True,False
75300.0,19.49988423237353,47.25223957208507,52.747314309673804,0.55,0.0016688061617458282,-1,0.558282208588957,-2.277517197439836,-2.878528680097571,1580.6686351465405,False,False,True,False
74850.0,18.644202446331924,46.23962852243999,53.75993491959081,0.55,0.0003976143141153077,-1,0.5030674846625767,-2.7001681488691402,-2.7335035581144385,1499.9065897789305,False,False,True,False
76800.0,17.47353293247668,51.12721171750711,48.8723914138587,0.5,0.0023517382413087984,-1,0.7423312883435583,-1.3707069694421203,-3.948941507202299,1532.0561190804356,False,False,True,False
76250.0,16.260642243029018,49.753276210194265,50.24633758617538,0.55,0.001277740416946871,-1,0.6748466257668712,-1.8126980137646187,-3.7622034247944915,1461.909253431833,False,False,True,False
77050.0,15.353902747842016,51.78295274519301,48.21667665156581,0.55,0.0005909389363099149,-1,0.7730061349693251,-1.307762434332405,-4.453461262861704,1414.6300210438449,False,False,True,False
76950.0,14.471922013127221,51.502896391099064,48.49673500998332,0.55,0.0007920792079207928,-1,0.7607361963190185,-1.4764585759305475,-4.694381113215075,1320.7278766835702,False,False,True,False
79750.0,14.624364500544882,58.302873646675806,41.696809437168426,0.55,0.0018867924528301883,-1,1.0,0.0,-6.309634055028221,1426.3901712061725,False,False,True,False
76650.0,13.586607092358197,49.95198397537295,50.04774450129134,0.6,0.001425855513307983,-1,0.6555555555555556,-2.0052606001334885,-3.8164637228347043,1545.9337304057315,False,False,True,False
76400.0,12.710653834897908,49.33823693685234,50.66149487594857,0.6,0.0007978723404255317,-1,0.6277777777777778,-2.3049924199853566,-3.8875245292290344,1453.3670353767507,False,False,True,False
73700.0,12.77856717257918,43.16917842028453,56.8305869255858,0.6,0.0008010680907877155,-1,0.3277777777777778,-3.9224273609312816,-1.9125885478921125,1542.4122471355543,False,False,True,False
73900.0,12.761450315244527,43.7304328129665,56.269334850319936,0.55,0.00020380434782608648,-1,0.35,-4.0441729930101395,-2.1776316116208445,1446.5256580544433,False,False,True,False
73100.0,13.000482330355055,41.94595725734658,58.053819886732974,0.55,0.001660777385159007,-1,0.2222222222222222,-4.74882889162013,-1.3568082547486087,1400.3452539076973,False,False,True,False
