datetime,open,high,low,close,volume,hold
2026-09-08 09:54:00,143080.0,143120.0,142940.0,143040.0,430,399268
2026-09-08 09:55:00,143040.0,143040.0,142740.0,142760.0,541,399231
2026-09-08 09:56:00,142720.0,142740.0,142440.0,142560.0,1558,398986
2026-09-08 09:57:00,142480.0,142580.0,142360.0,142560.0,1320,399033
2026-09-08 09:58:00,142600.0,142600.0,142360.0,142360.0,468,399051
2026-09-08 09:59:00,142320.0,142660.0,142300.0,142660.0,644,399243
2026-09-08 10:00:00,142640.0,142640.0,142300.0,142300.0,452,399390
2026-09-08 10:01:00,142260.0,142400.0,142040.0,142180.0,1247,399310
2026-09-08 10:02:00,142120.0,142420.0,142100.0,142380.0,633,399453
2026-09-08 10:03:00,142420.0,142460.0,142360.0,142460.0,300,399547
2026-09-08 10:04:00,142460.0,142580.0,142340.0,142340.0,430,399674
2026-09-08 10:05:00,142320.0,142320.0,141680.0,141780.0,2417,399923
2026-09-08 10:06:00,141820.0,142060.0,141780.0,142000.0,816,400187
2026-09-08 10:07:00,141980.0,142120.0,141900.0,142120.0,359,400313
2026-09-08 10:08:00,142100.0,142380.0,142100.0,142300.0,455,400260
2026-09-08 10:09:00,142280.0,142380.0,142200.0,142360.0,269,400282
2026-09-08 10:10:00,142360.0,142460.0,142200.0,142400.0,450,400458
2026-09-08 10:11:00,142400.0,142420.0,141920.0,141920.0,453,400568
2026-09-08 10:12:00,141920.0,142280.0,141920.0,142180.0,389,400576
2026-09-08 10:13:00,142200.0,142580.0,142180.0,142560.0,544,400485
2026-09-08 10:14:00,142540.0,142860.0,142520.0,142580.0,607,400257
2026-09-08 10:15:00,142520.0,142540.0,142420.0,142480.0,340,400244
2026-09-08 10:31:00,142560.0,142760.0,142400.0,142680.0,448,400321
2026-09-08 10:32:00,142600.0,142800.0,142540.0,142660.0,365,400422
2026-09-08 10:33:00,142560.0,142800.0,142560.0,142780.0,299,400475
2026-09-08 10:34:00,142800.0,142880.0,142700.0,142700.0,385,400553
2026-09-08 10:35:00,142660.0,142780.0,142560.0,142680.0,210,400629
2026-09-08 10:36:00,142560.0,142600.0,142500.0,142500.0,218,400666
2026-09-08 10:37:00,142320.0,142440.0,142200.0,142260.0,424,400724
2026-09-08 10:38:00,142260.0,142600.0,142260.0,142260.0,410,400713
2026-09-08 10:39:00,142340.0,142340.0,142080.0,142240.0,616,400760
2026-09-08 10:40:00,142240.0,142240.0,142040.0,142120.0,267,400823
2026-09-08 10:41:00,142120.0,142180.0,142080.0,142120.0,300,400963
2026-09-08 10:42:00,142120.0,142440.0,142120.0,142280.0,117,400941
2026-09-08 10:43:00,142320.0,142460.0,142320.0,142420.0,86,400928
2026-09-08 10:44:00,142420.0,142440.0,142300.0,142400.0,133,400989
2026-09-08 10:45:00,142400.0,142400.0,142260.0,142340.0,111,401037
2026-09-08 10:46:00,142260.0,142440.0,142220.0,142320.0,108,401079
2026-09-08 10:47:00,142320.0,142560.0,142320.0,142440.0,147,401051
2026-09-08 10:48:00,142380.0,142700.0,142380.0,142660.0,201,401112
2026-09-08 10:49:00,142700.0,142720.0,142540.0,142620.0,196,401144
2026-09-08 10:50:00,142620.0,142700.0,142480.0,142520.0,372,401132
2026-09-08 10:51:00,142520.0,142520.0,142360.0,142380.0,74,401146
2026-09-08 10:52:00,142440.0,142600.0,142400.0,142580.0,100,401150
2026-09-08 10:53:00,142580.0,142580.0,142300.0,142340.0,87,401177
2026-09-08 10:54:00,142340.0,142340.0,142200.0,142200.0,244,401159
2026-09-08 10:55:00,142260.0,142300.0,142200.0,142300.0,155,401205
2026-09-08 10:56:00,142300.0,142400.0,142260.0,142400.0,113,401259
2026-09-08 10:57:00,142400.0,142500.0,142380.0,142380.0,141,401287
2026-09-08 10:58:00,142260.0,142260.0,142000.0,142160.0,722,401305
2026-09-08 10:59:00,142240.0,142260.0,142180.0,142260.0,110,401322
2026-09-08 11:00:00,142200.0,142240.0,142120.0,142240.0,90,401350
2026-09-08 11:01:00,142260.0,142500.0,142160.0,142500.0,235,401367
2026-09-08 11:02:00,142440.0,142500.0,142380.0,142440.0,146,401335
2026-09-08 11:03:00,142440.0,142500.0,142360.0,142360.0,97,401334
2026-09-08 11:04:00,142320.0,142360.0,142240.0,142240.0,56,401350
2026-09-08 11:05:00,142280.0,142360.0,142240.0,142340.0,67,401369
2026-09-08 11:06:00,142340.0,142440.0,142340.0,142400.0,81,401383
2026-09-08 11:07:00,142380.0,142380.0,142020.0,142060.0,207,401380
2026-09-08 11:08:00,142040.0,142200.0,142020.0,142020.0,137,401399
2026-09-08 11:09:00,142020.0,142160.0,142020.0,142160.0,134,401410
2026-09-08 11:10:00,142220.0,142460.0,142220.0,142380.0,238,401368
2026-09-08 11:11:00,142380.0,142440.0,142200.0,142220.0,150,401378
2026-09-08 11:12:00,142220.0,142360.0,142220.0,142360.0,91,401410
2026-09-08 11:13:00,142360.0,142600.0,142320.0,142580.0,455,401413
2026-09-08 11:14:00,142560.0,142580.0,142420.0,142540.0,176,401428
2026-09-08 11:15:00,142540.0,142540.0,142320.0,142380.0,143,401438
2026-09-08 11:16:00,142380.0,142380.0,142140.0,142220.0,272,401436
2026-09-08 11:17:00,142220.0,142420.0,142220.0,142420.0,103,401438
2026-09-08 11:18:00,142400.0,142440.0,142220.0,142320.0,90,401393
2026-09-08 11:19:00,142320.0,142440.0,142260.0,142440.0,71,401399
2026-09-08 11:20:00,142400.0,142500.0,142400.0,142500.0,174,401411
2026-09-08 11:21:00,142500.0,142800.0,142480.0,142700.0,469,401461
2026-09-08 11:22:00,142600.0,142680.0,142580.0,142660.0,208,401456
2026-09-08 11:23:00,142580.0,142660.0,142480.0,142500.0,129,401458
2026-09-08 11:24:00,142500.0,142660.0,142400.0,142660.0,126,401417
2026-09-08 11:25:00,142660.0,142680.0,142440.0,142520.0,126,401419
2026-09-08 11:26:00,142520.0,142520.0,142420.0,142420.0,92,401429
2026-09-08 11:27:00,142420.0,142700.0,142420.0,142640.0,267,401548
2026-09-08 11:28:00,142680.0,142880.0,142680.0,142840.0,427,401390
2026-09-08 11:29:00,142840.0,142980.0,142740.0,142780.0,658,401329
2026-09-08 11:30:00,142780.0,142840.0,142520.0,142740.0,498,401265
2026-09-08 13:31:00,142780.0,142780.0,142500.0,142520.0,900,401473
2026-09-08 13:32:00,142800.0,142920.0,142600.0,142760.0,380,401606
2026-09-08 13:33:00,142640.0,143020.0,142620.0,142980.0,732,401707
2026-09-08 13:34:00,143020.0,143360.0,142820.0,143120.0,1133,401602
2026-09-08 13:35:00,143080.0,143420.0,143080.0,143420.0,643,401561
2026-09-08 13:36:00,143360.0,143400.0,143160.0,143200.0,553,401592
2026-09-08 13:37:00,143180.0,143200.0,143080.0,143100.0,243,401553
2026-09-08 13:38:00,143100.0,143300.0,143100.0,143220.0,360,401628
2026-09-08 13:39:00,143200.0,143400.0,143180.0,143400.0,343,401670
2026-09-08 13:40:00,143400.0,143600.0,143300.0,143320.0,885,401576
2026-09-08 13:41:00,143320.0,143460.0,143080.0,143200.0,630,401634
2026-09-08 13:42:00,143200.0,143340.0,143100.0,143120.0,397,401648
2026-09-08 13:43:00,143100.0,143140.0,143000.0,143000.0,365,401625
2026-09-08 13:44:00,143060.0,143080.0,142940.0,143040.0,410,401627
2026-09-08 13:45:00,143040.0,143140.0,142940.0,143060.0,335,401694
2026-09-08 13:46:00,143060.0,143140.0,142960.0,143020.0,339,401652
2026-09-08 13:47:00,143080.0,143080.0,143000.0,143040.0,102,401664
2026-09-08 13:48:00,143060.0,143060.0,143000.0,143000.0,194,401743
2026-09-08 13:49:00,143000.0,143140.0,143000.0,143100.0,189,401740
2026-09-08 13:50:00,143060.0,143080.0,142840.0,142860.0,340,401701
2026-09-08 13:51:00,142860.0,142880.0,142700.0,142720.0,587,401682
2026-09-08 13:52:00,142700.0,142700.0,142500.0,142500.0,798,401656
2026-09-08 13:53:00,142640.0,142740.0,142480.0,142720.0,557,401680
2026-09-08 13:54:00,142780.0,142860.0,142540.0,142860.0,227,401705
2026-09-08 13:55:00,142880.0,142960.0,142780.0,142800.0,330,401725
2026-09-08 13:56:00,142860.0,142860.0,142720.0,142740.0,196,401667
2026-09-08 13:57:00,142740.0,142820.0,142740.0,142780.0,122,401649
2026-09-08 13:58:00,142880.0,142940.0,142840.0,142940.0,102,401638
2026-09-08 13:59:00,142940.0,143000.0,142900.0,142900.0,206,401637
2026-09-08 14:00:00,142900.0,142960.0,142840.0,142940.0,133,401683
2026-09-08 14:01:00,142840.0,142940.0,142680.0,142780.0,372,401754
2026-09-08 14:02:00,142780.0,142960.0,142780.0,142840.0,199,401756
2026-09-08 14:03:00,142880.0,142980.0,142820.0,142880.0,136,401786
2026-09-08 14:04:00,142900.0,142920.0,142600.0,142600.0,224,401840
2026-09-08 14:05:00,142600.0,142800.0,142600.0,142740.0,194,401799
2026-09-08 14:06:00,142720.0,142740.0,142620.0,142620.0,275,401783
2026-09-08 14:07:00,142600.0,142600.0,142320.0,142360.0,715,401708
2026-09-08 14:08:00,142380.0,142640.0,142380.0,142600.0,355,401718
2026-09-08 14:09:00,142600.0,142780.0,142600.0,142700.0,117,401698
2026-09-08 14:10:00,142780.0,143000.0,142700.0,142900.0,355,401565
2026-09-08 14:11:00,142900.0,142940.0,142800.0,142900.0,158,401568
2026-09-08 14:12:00,142960.0,142960.0,142840.0,142920.0,181,401527
2026-09-08 14:13:00,142920.0,143200.0,142920.0,143100.0,660,401402
2026-09-08 14:14:00,143140.0,143400.0,143040.0,143400.0,676,401283
2026-09-08 14:15:00,143360.0,143360.0,143200.0,143260.0,574,401264
2026-09-08 14:16:00,143180.0,143200.0,143000.0,143020.0,289,401325
2026-09-08 14:17:00,143040.0,143040.0,142860.0,142880.0,259,401238
2026-09-08 14:18:00,142880.0,142920.0,142860.0,142880.0,143,401275
2026-09-08 14:19:00,142880.0,142880.0,142600.0,142800.0,600,401009
2026-09-08 14:20:00,142760.0,142800.0,142380.0,142400.0,617,400923
2026-09-08 14:21:00,142460.0,142580.0,142420.0,142500.0,389,400828
2026-09-08 14:22:00,142500.0,142660.0,142480.0,142660.0,216,400848
2026-09-08 14:23:00,142680.0,142680.0,142500.0,142520.0,278,400905
2026-09-08 14:24:00,142480.0,142480.0,142120.0,142120.0,1448,401011
2026-09-08 14:25:00,142120.0,142360.0,142000.0,142360.0,1111,400709
2026-09-08 14:26:00,142360.0,142460.0,142360.0,142440.0,318,400701
2026-09-08 14:27:00,142440.0,142440.0,142200.0,142260.0,266,400696
2026-09-08 14:28:00,142220.0,142480.0,142220.0,142480.0,164,400701
2026-09-08 14:29:00,142400.0,142660.0,142400.0,142520.0,292,400661
2026-09-08 14:30:00,142520.0,142680.0,142500.0,142500.0,249,400653
2026-09-08 14:31:00,142480.0,142640.0,142480.0,142500.0,220,400742
2026-09-08 14:32:00,142460.0,142660.0,142460.0,142660.0,94,400748
2026-09-08 14:33:00,142640.0,142660.0,142500.0,142520.0,77,400737
2026-09-08 14:34:00,142480.0,142480.0,142320.0,142460.0,130,400720
2026-09-08 14:35:00,142500.0,142580.0,142440.0,142460.0,117,400743
2026-09-08 14:36:00,142400.0,142580.0,142320.0,142560.0,283,400614
2026-09-08 14:37:00,142580.0,142740.0,142580.0,142720.0,336,400578
2026-09-08 14:38:00,142720.0,142760.0,142520.0,142720.0,258,400549
2026-09-08 14:39:00,142720.0,143020.0,142720.0,142940.0,674,400459
2026-09-08 14:40:00,142920.0,142940.0,142800.0,142880.0,289,400444
2026-09-08 14:41:00,142800.0,143060.0,142800.0,143060.0,319,400510
2026-09-08 14:42:00,143140.0,143340.0,143100.0,143320.0,733,400440
2026-09-08 14:43:00,143260.0,143360.0,143120.0,143120.0,616,400356
2026-09-08 14:44:00,143200.0,143420.0,143180.0,143380.0,877,400491
2026-09-08 14:45:00,143420.0,143500.0,143120.0,143200.0,554,400530
2026-09-08 14:46:00,143300.0,143300.0,143120.0,143120.0,366,400525
2026-09-08 14:47:00,143200.0,143240.0,143040.0,143240.0,340,400490
2026-09-08 14:48:00,143220.0,143400.0,143220.0,143300.0,306,400429
2026-09-08 14:49:00,143300.0,143360.0,143080.0,143120.0,291,400374
2026-09-08 14:50:00,143160.0,143320.0,143160.0,143220.0,232,400373
2026-09-08 14:51:00,143220.0,143300.0,143140.0,143200.0,236,400373
2026-09-08 14:52:00,143160.0,143200.0,143100.0,143120.0,222,400272
2026-09-08 14:53:00,143120.0,143240.0,142880.0,143000.0,5,400128
2026-09-08 14:54:00,143020.0,143060.0,142860.0,143000.0,399,399932
2026-09-08 14:55:00,142980.0,143000.0,142880.0,142880.0,280,399852
2026-09-08 14:56:00,142880.0,143060.0,142820.0,143040.0,459,399748
2026-09-08 14:57:00,142940.0,143040.0,142920.0,143000.0,466,399521
2026-09-08 14:58:00,142980.0,143200.0,142980.0,143180.0,789,399236
2026-09-08 14:59:00,143100.0,143380.0,143100.0,143360.0,696,399040
2026-09-08 15:00:00,143480.0,143480.0,143480.0,143480.0,0,398576
2026-09-09 09:01:00,142900.0,143280.0,141600.0,141760.0,5487,398768
2026-09-09 09:02:00,141280.0,141500.0,140800.0,141200.0,4594,399175
2026-09-09 09:03:00,141220.0,141500.0,141140.0,141300.0,2084,399558
2026-09-09 09:04:00,141260.0,141400.0,140740.0,141100.0,3204,400354
2026-09-09 09:05:00,141080.0,141420.0,141060.0,141340.0,1508,400471
2026-09-09 09:06:00,141340.0,141400.0,141060.0,141080.0,1167,400606
2026-09-09 09:07:00,140940.0,141040.0,140760.0,140840.0,1839,400575
2026-09-09 09:08:00,140860.0,141140.0,140840.0,140880.0,1089,400565
2026-09-09 09:09:00,140860.0,140960.0,140580.0,140780.0,2149,400973
2026-09-09 09:10:00,140800.0,141200.0,140800.0,141200.0,1010,400864
2026-09-09 09:11:00,141120.0,141260.0,140880.0,141180.0,770,400802
2026-09-09 09:12:00,141260.0,141740.0,141220.0,141640.0,1608,400904
2026-09-09 09:13:00,141680.0,142880.0,141460.0,142840.0,2556,400478
2026-09-09 09:14:00,142800.0,142900.0,142420.0,142660.0,2175,400530
2026-09-09 09:15:00,142680.0,142700.0,141840.0,141960.0,1302,400460
2026-09-09 09:16:00,141980.0,142060.0,141620.0,141900.0,1126,400396
2026-09-09 09:17:00,141720.0,141720.0,141320.0,141420.0,1037,400458
2026-09-09 09:18:00,141460.0,141700.0,141420.0,141680.0,1008,400377
2026-09-09 09:19:00,141720.0,141900.0,141520.0,141900.0,561,400374
2026-09-09 09:20:00,141840.0,141960.0,141760.0,141760.0,489,400407
2026-09-09 09:21:00,141800.0,142180.0,141700.0,142180.0,814,400405
2026-09-09 09:22:00,142200.0,142380.0,141820.0,141820.0,1216,400420
2026-09-09 09:23:00,141800.0,141960.0,141700.0,141900.0,640,400497
2026-09-09 09:24:00,141940.0,142320.0,141900.0,142300.0,498,400473
2026-09-09 09:25:00,142280.0,142640.0,142160.0,142600.0,1385,400694
2026-09-09 09:26:00,142680.0,143600.0,142620.0,143540.0,4209,400361
2026-09-09 09:27:00,143560.0,143600.0,143040.0,143220.0,2560,400048
2026-09-09 09:28:00,143220.0,143420.0,142940.0,143060.0,1502,399960
2026-09-09 09:29:00,143100.0,143100.0,142620.0,142780.0,1934,400505
2026-09-09 09:30:00,142780.0,143180.0,142700.0,143020.0,1074,400418
2026-09-09 09:31:00,143080.0,143100.0,142880.0,142980.0,1024,400409
2026-09-09 09:32:00,143000.0,143300.0,143000.0,143020.0,1083,400447
2026-09-09 09:33:00,143000.0,143300.0,142980.0,143000.0,588,400382
2026-09-09 09:34:00,142980.0,143260.0,142940.0,143140.0,537,400479
2026-09-09 09:35:00,143140.0,143220.0,143100.0,143140.0,408,400641
2026-09-09 09:36:00,143160.0,143260.0,142980.0,143140.0,420,400591
2026-09-09 09:37:00,143220.0,143400.0,143140.0,143220.0,507,400657
2026-09-09 09:38:00,143220.0,143560.0,143200.0,143560.0,742,400795
2026-09-09 09:39:00,143580.0,143580.0,143440.0,143520.0,1169,400951
2026-09-09 09:40:00,143520.0,143860.0,143500.0,143820.0,1515,401053
2026-09-09 09:41:00,143820.0,143900.0,143760.0,143880.0,1185,401139
2026-09-09 09:42:00,143840.0,143840.0,143420.0,143700.0,880,401283
2026-09-09 09:43:00,143860.0,144200.0,143800.0,143800.0,1728,401216
2026-09-09 09:44:00,143800.0,144000.0,143600.0,143680.0,695,401306
2026-09-09 09:45:00,143680.0,143840.0,143580.0,143640.0,420,401342
2026-09-09 09:46:00,143440.0,143580.0,143300.0,143420.0,746,401232
2026-09-09 09:47:00,143280.0,143280.0,143080.0,143120.0,720,401275
2026-09-09 09:48:00,143060.0,143220.0,143060.0,143180.0,461,401276
2026-09-09 09:49:00,143140.0,143220.0,143140.0,143140.0,324,401288
2026-09-09 09:50:00,143200.0,143340.0,143160.0,143160.0,301,401246
2026-09-09 09:51:00,143060.0,143160.0,143000.0,143020.0,265,401244
2026-09-09 09:52:00,143060.0,143060.0,142460.0,142480.0,1602,400925
2026-09-09 09:53:00,142460.0,142580.0,142180.0,142240.0,1298,400827
2026-09-09 09:54:00,142120.0,142460.0,142120.0,142400.0,543,400840
2026-09-09 09:55:00,142400.0,142540.0,142340.0,142520.0,478,400882
2026-09-09 09:56:00,142500.0,142500.0,142100.0,142100.0,704,400975
2026-09-09 09:57:00,142120.0,142340.0,142000.0,142280.0,769,400901
2026-09-09 09:58:00,142260.0,142420.0,142240.0,142280.0,321,400959
