date,dir_disagreement,disagreement_vol,disagreement_decay,ham_dev_mean,ham_n_f_minus_n_c,fwd20_ret
2026-04-29,-2.0,2968.106283040424,-0.02426351575618657,1.0091666666666663,-1.0,-0.0270828801392212
2026-04-30,-2.0,3097.3203646121538,-0.0702217033824839,1.0233333333333334,-1.0,-0.0851491432198011
2026-05-06,-2.0,3460.7870273987965,-0.06889053176475199,1.0400925925925926,-1.0,-0.1636910732196589
2026-05-07,0.0,3294.1896683241753,-0.05940409435001692,1.037962962962963,-1.0,-0.1925047724304229
2026-05-08,0.0,3356.169824708335,0.018402337159642724,1.0217592592592593,-1.0,-0.1638176638176638
2026-05-11,-2.0,3399.9482941049105,-0.0734672308902827,1.0377777777777777,-1.0,-0.2032972392937274
2026-05-12,-2.0,2989.4784214040283,-0.15663801649875478,1.0342592592592592,-1.0,-0.1792848095098899
2026-05-13,0.0,3121.82936823943,0.029183514048939686,1.0262037037037035,-1.0,-0.1711229946524064
2026-05-14,0.0,3193.285008289259,0.0745319636649023,1.0157407407407406,-1.0,-0.0894868585732164
2026-05-15,0.0,3449.3308055359707,0.0821553047068373,1.0164814814814815,-1.0,-0.0715042372881356
2026-05-18,-2.0,3448.260936318549,-0.0004910201613551379,1.0271296296296295,-1.0,-0.0923092933707981
2026-05-19,0.0,3512.100904176515,0.10022824215058175,1.031388888888889,-1.0,-0.0781995661605206
2026-05-20,0.0,3537.9451901754205,0.037961199685548855,1.017407407407407,-1.0,-0.0644456581103222
2026-05-21,0.0,3670.4683108683703,0.10779711771754608,1.013425925925926,-1.0,-0.0962837837837837
2026-05-22,-2.0,3626.5088046170576,-0.06677950524143675,1.029074074074074,-1.0,-0.1231703350319852
2026-05-25,0.0,3802.4443460477382,0.09407850057479897,1.0171296296296295,-1.0,-0.1323399558498896
2026-05-26,0.0,3935.9288519159654,0.10179664611543822,1.0127777777777778,-1.0,-0.0751307115253466
2026-05-27,0.0,4104.932945322293,0.15582847112028642,1.0022222222222223,-1.0,-0.128092485549133
2026-05-28,-2.0,4094.845494831601,0.003147749433776337,1.013148148148148,-1.0,-0.1601252376160125
2026-05-29,-2.0,4098.548646127694,0.003543652406951736,1.0130555555555556,-1.0,-0.1436519416935573
2026-06-01,0.0,3987.278197107809,0.07025293560917714,0.9987037037037038,-1.0,-0.0868641699273337
2026-06-02,0.0,3775.6470296838256,0.10266450739150242,0.9962962962962963,-1.0,-0.0486761475315065
2026-06-03,0.0,3087.1619463517795,0.09997455176213102,0.976111111111111,-1.0,-0.0163108659150875
2026-06-04,2.0,2986.8322966925825,0.03946231388433237,0.9905555555555556,0.0,0.0500186636804778
2026-06-05,-2.0,2992.0171609052354,-0.008650839721340642,0.9816666666666668,-1.0,0.0012168410805548
2026-06-08,0.0,2273.22534263512,0.1016169496849542,0.9577777777777778,-1.0,0.0001224439818783
2026-06-09,-2.0,2281.707437424433,-0.0009171966586351665,0.9813888888888888,0.0,-0.0594799952510981
2026-06-10,0.0,2287.5079242403885,0.017394754401475733,0.9594444444444444,0.0,-0.0859020310633214
2026-06-11,-2.0,2568.5426469951694,-0.060406988768651936,0.9846296296296296,0.0,-0.131729667812142
2026-06-12,-2.0,2524.9294930275396,-0.06899625543134161,0.9674074074074076,-1.0,-0.1315459212778095
2026-06-15,0.0,2478.475771523944,0.029226490408435966,0.9674074074074076,-1.0,-0.1218757165787663
2026-06-16,0.0,2553.6028622245767,0.16940049314446587,0.970925925925926,-1.0,-0.1220143546299564
2026-06-17,-2.0,2551.7268304044137,0.004485532863126629,0.9532407407407408,-1.0,-0.1146526561587857
2026-06-18,2.0,2555.4754793536235,-0.08931299652467573,0.9632407407407408,-1.0,-0.0645482866043614
2026-06-22,-2.0,2256.7645490152245,0.04829312289663603,0.944351851851852,-1.0,-0.1103004822554717
2026-06-23,0.0,2236.9814580602188,-0.017722184192037325,0.9221296296296296,-1.0,-0.0992240173005979
2026-06-24,-2.0,2235.0124639619194,-0.09057446718155968,0.913611111111111,-1.0,-0.1194543443529556
2026-06-25,2.0,2206.464557709459,-0.16328613780996895,0.9428703703703704,-1.0,-0.0387165208167594
2026-06-26,0.0,2236.5216619469584,0.18911500951910898,0.9125,-1.0,-0.0395420050592464
2026-06-29,-2.0,2233.3086655210504,0.004007601910342729,0.9010185185185188,-1.0,-0.0435291060291059
2026-06-30,-2.0,2443.3156797029424,-0.06039363497128765,0.9258333333333332,-1.0,-0.121694417238002
2026-07-01,-2.0,2381.9319353079914,-0.044817210954252173,0.915277777777778,-1.0,-0.1012396694214876
2026-07-02,0.0,2412.3260381928235,0.01968121747388434,0.8986111111111111,-1.0,-0.140087783467447
2026-07-03,-2.0,2412.664130973564,-0.01732085623018831,0.9128703703703704,-1.0,-0.1837895485247067
2026-07-06,0.0,2473.582631743092,0.05680845901179197,0.8941666666666667,-1.0,-0.1559309674282936
2026-07-07,0.0,2562.213295531574,0.13969613617356838,0.8952777777777778,-1.0,-0.14679236043095
2026-07-08,2.0,2485.816830272901,0.02948702135522101,0.924537037037037,-1.0,-0.0960616006059076
2026-07-09,2.0,2476.554222803885,-0.03347413396191956,0.9230555555555556,-1.0,-0.0755456803032283
2026-07-10,2.0,2247.9757181586315,0.07485276246794581,0.9123148148148148,-1.0,-0.0765171503957783
2026-07-13,0.0,2331.8565649541297,0.1379026845648203,0.911574074074074,-1.0,-0.0386232264844981
2026-07-14,0.0,2418.425565997686,0.12563064447157438,0.9012962962962964,-1.0,-0.0477869173521346
2026-07-15,2.0,2319.900659989143,-0.2135310716183477,0.8951851851851853,-1.0,0.0030822835700885
2026-07-16,0.0,2413.9743395185924,0.15967721594920348,0.8818518518518519,-1.0,0.0030331003560595
2026-07-17,2.0,2321.7405429643263,0.04868698430311604,0.877037037037037,-1.0,0.033968296256827
2026-07-20,2.0,2467.918404395636,-0.03472025389748179,0.9072222222222224,-1.0,0.0667129951355107
2026-07-21,2.0,2438.450201127575,-0.04263284499093314,0.912962962962963,-1.0,0.0973026408699335
2026-07-22,0.0,2431.309086472404,0.17411193868238306,0.8965740740740742,-1.0,0.0513607815771108
2026-07-23,0.0,2268.0319907271096,0.08151994758577889,0.895462962962963,-1.0,0.0493793103448276
2026-07-24,2.0,2199.437091015392,-0.13957643039289827,0.8905555555555555,-1.0,0.0998059329082339
2026-07-27,0.0,2249.477953802836,0.16318838349564277,0.8958333333333334,-1.0,0.0790653443825566
2026-07-28,2.0,1872.6134575523326,0.032515824654277915,0.8926851851851852,-1.0,0.04739336492891
2026-07-29,0.0,1868.0354709134865,0.058690578072821874,0.8658333333333332,-1.0,0.0288032454361055
2026-07-30,2.0,2154.0023022121263,-0.0863504346754886,0.8636111111111112,-1.0,0.0776974337161491
2026-07-31,2.0,2271.703435736103,-0.015868444103464885,0.8816666666666666,-1.0,0.1585365853658535
2026-08-03,0.0,2270.291578694327,-0.04879591508968657,0.8957407407407406,-1.0,0.1591072714182866
2026-08-04,0.0,2205.389237805435,-0.18499825605634043,0.8798148148148148,-1.0,0.1325871717606543
2026-08-05,0.0,2230.8212631819306,0.05748935231508003,0.8721296296296297,-1.0,0.0807149839407903
2026-08-06,2.0,2227.7827103640066,0.0008245591239770533,0.8950925925925926,-1.0,0.0595221263961542
2026-08-07,2.0,2261.239759449896,-0.046183724058635224,0.9132407407407408,-1.0,0.0138571428571427
2026-08-10,0.0,2221.816189494985,-0.0662531039424064,0.911574074074074,-1.0,-0.0284230664115878
2026-08-11,2.0,2137.303133400415,-0.11568205969472962,0.9063888888888888,-1.0,-0.0163170163170163
2026-08-12,0.0,2190.581052832903,0.07811806721308963,0.9086111111111111,-1.0,-0.0514362057448229
2026-08-13,0.0,2156.68899047901,-0.08181662534261007,0.9142592592592592,-1.0,-0.0711280567972653
2026-08-14,-2.0,2782.4246079759205,-0.07930345937533159,0.92,-1.0,
2026-08-17,0.0,2787.231850926812,-0.0005869225063658944,0.9112037037037036,-1.0,
2026-08-18,-2.0,3200.515805982787,-0.05928554564675288,0.9156481481481482,-1.0,
2026-08-19,0.0,3113.023451775392,-0.12785666476308083,0.9352777777777778,-1.0,
2026-08-20,-2.0,3131.822659859768,-0.08315615450119603,0.939074074074074,-1.0,
2026-08-21,-2.0,4080.3585972216133,-0.09235166586814358,0.9357407407407408,-1.0,
2026-08-24,-2.0,4321.766433657708,-0.22503674551816993,0.923425925925926,-1.0,
2026-08-25,0.0,4480.030055312206,0.3023172502569104,0.9489814814814816,-1.0,
2026-08-26,-2.0,4392.838102494742,-0.09471912122799511,0.947962962962963,-1.0,
2026-08-27,0.0,4378.386852296525,0.008577593850912368,0.9546296296296296,-1.0,
2026-08-28,-2.0,5135.701272251394,-0.05130228045980898,0.9425925925925926,-1.0,
2026-08-31,-2.0,5542.8391449557375,-0.07242314606987313,0.9294444444444444,-1.0,
2026-09-01,0.0,5565.292147796768,-0.04874401700073996,0.9374074074074076,-1.0,
2026-09-02,0.0,5397.186708974532,-0.09382545917270804,0.9220370370370372,-1.0,
2026-09-03,0.0,5517.550834325475,0.05630600333621967,0.945925925925926,-1.0,
2026-09-04,2.0,5493.010536218588,-0.027044834832935027,0.9487037037037036,-1.0,
2026-09-07,0.0,5368.1177736604195,-0.06279587103547737,0.9509259259259258,-1.0,
