date,pos_percentile,basis_percentile,alpha_v1,beta_v1,disagree_v1,disagree_fixed
2026-03-09,0.34,0.235,0.7124999999999999,0.2875,-15396.178681897543,-24531.47885178603
2026-03-10,0.35,0.3875,0.6312500000000001,0.36875,-12630.556570239205,-20815.535160774976
2026-03-11,0.33,0.865,0.40249999999999997,0.5975,1302.5543916217835,-620.2375363433966
2026-03-12,0.285,0.7575,0.47875000000000006,0.52125,-5770.0924078081425,-11880.1930189204
2026-03-13,0.245,0.91,0.4225,0.5775,871.5193226971674,265.1344915909285
2026-03-16,0.24,0.515,0.6225,0.3775,-11546.585418598877,-21516.281796945987
2026-03-17,0.225,0.82,0.47750000000000004,0.5225,-1920.8891712029535,-4428.040149116132
2026-03-18,0.225,0.8925,0.44125000000000003,0.55875,838.3387098553071,515.2152064709517
2026-03-19,0.165,0.96,0.4375,0.5625,4901.715588854384,9055.349917381449
2026-03-20,0.155,0.88,0.4825,0.5175,-1765.3821897903824,-3567.424227544834
2026-03-23,0.14,0.5225,0.66875,0.33125,-8530.7092510969,-15370.406356780411
2026-03-24,0.125,0.2675,0.80375,0.19625,-12407.665730809249,-18384.96513942053
2026-03-25,0.105,0.205,0.845,0.155,-14860.641035199456,-22632.947970650246
2026-03-26,0.095,0.605,0.65,0.35,-7342.26177253696,-10409.633496210707
2026-03-27,0.1,0.105,0.8975,0.10250000000000001,-20357.569459663617,-32638.851765641914
2026-03-30,0.085,0.215,0.8500000000000001,0.15,-16461.896729633394,-21985.760858392227
2026-03-31,0.045,0.895,0.53,0.47000000000000003,4763.920160137254,10620.981434221234
2026-04-01,0.035,0.81,0.5774999999999999,0.42250000000000004,-4424.383726776714,-8042.396063682623
2026-04-02,0.015,0.595,0.6950000000000001,0.305,-7587.744285026052,-11209.416237447556
2026-04-03,0.055,0.705,0.62,0.38,-5287.428312677197,-8032.626310769672
2026-04-07,0.08,0.53,0.6950000000000001,0.305,-9629.903034469904,-15539.4288265754
2026-04-08,0.095,0.5575,0.6737500000000001,0.32625,-7174.065618476339,-10008.409081226477
2026-04-09,0.12,0.785,0.5475,0.4525,-2294.4218362594197,-3139.2179657706292
2026-04-10,0.135,0.52,0.6725,0.3275,-9855.376032323788,-16727.39930457069
2026-04-13,0.21,0.135,0.8275,0.1725,-19610.612417132328,-30743.33826843786
2026-04-14,0.3,0.305,0.6975,0.3025,-12959.843759713027,-18772.965963746276
2026-04-15,0.465,0.515,0.51,0.49,-8657.412066012232,-17046.69032551418
2026-04-16,0.63,0.17,0.6,0.4,-17160.69226932739,-31047.820448878978
2026-04-17,0.645,0.195,0.58,0.42000000000000004,-14478.984757843356,-25394.111651454063
2026-04-20,0.71,0.215,0.5375000000000001,0.46249999999999997,-14037.010564657021,-26483.740585408406
2026-04-21,0.695,0.5475,0.37875000000000003,0.62125,-2913.7025173313436,-11496.112256980443
2026-04-22,0.7,0.4475,0.42625,0.57375,-8685.77312846765,-20038.060125437303
2026-04-23,0.725,0.375,0.45,0.55,-10299.501744827143,-22283.337210726982
2026-04-24,0.74,0.39,0.435,0.565,-8362.892078672347,-19242.9702957985
2026-04-27,0.75,0.43,0.41000000000000003,0.59,-9605.951582569474,-22261.34532334018
2026-04-28,0.725,0.46,0.40750000000000003,0.5925,-6106.369169086045,-15865.691212481091
2026-04-29,0.76,0.155,0.5425,0.4575,-15484.11045742933,-29366.286557473417
2026-04-30,0.78,0.1,0.56,0.44,-17938.752163395508,-33147.77172034912
2026-05-06,0.83,0.12,0.525,0.475,-19934.76381713957,-38953.83584217061
2026-05-07,0.855,0.22,0.4625,0.5375,-10972.91820831688,-23780.363693658117
2026-05-08,0.835,0.545,0.31,0.69,-3329.6861815331813,-13805.439295268327
2026-05-11,0.895,0.19,0.4575,0.5425,-16396.432576143594,-34267.393609057035
2026-05-12,0.89,0.425,0.34249999999999997,0.6575,-7097.33758344711,-20501.423601305432
2026-05-13,0.845,0.58,0.28750000000000003,0.7124999999999999,-2344.7175944430614,-13033.8003284976
2026-05-14,0.72,0.785,0.2475,0.7525,5512.507504073239,1460.6363800938998
2026-05-15,0.695,0.7825,0.26125000000000004,0.73875,-61.997087981582354,-5647.452968350553
2026-05-18,0.705,0.61,0.3425,0.6575,-6608.711370173138,-16186.894511454419
2026-05-19,0.66,0.755,0.2925,0.7075,3127.871236223815,-344.7137223117461
2026-05-20,0.66,0.4575,0.44125,0.5587500000000001,-5688.786748082752,-13238.610193955246
2026-05-21,0.66,0.83,0.255,0.745,2593.966347437338,-396.21040220651776
2026-05-22,0.665,0.3,0.5175,0.48250000000000004,-12221.696735686495,-24080.76663900772
2026-05-25,0.655,0.75,0.2975,0.7025,-264.090435332796,-5325.682135572424
2026-05-26,0.63,0.82,0.275,0.725,2262.4910776613124,-347.30517214068095
2026-05-27,0.6,0.82,0.29000000000000004,0.71,424.18313877289415,-2824.1960731969157
2026-05-28,0.59,0.465,0.4725,0.5275,-9139.884171757769,-18661.553802661947
2026-05-29,0.59,0.52,0.445,0.5549999999999999,-5876.750441994906,-12988.65267864024
2026-06-01,0.61,0.65,0.37,0.63,-2973.0224984297047,-8625.466211972176
2026-06-02,0.605,0.785,0.305,0.6950000000000001,2537.979047693869,751.406713750388
2026-06-03,0.575,0.83,0.29750000000000004,0.7024999999999999,3131.779343562145,2059.426364914776
2026-06-04,0.565,0.91,0.2625,0.7375,4614.168017367469,6684.449589971307
2026-06-05,0.55,0.555,0.44749999999999995,0.5525,-5758.282256234941,-12018.284371474729
2026-06-08,0.555,0.68,0.38249999999999995,0.6175,-2020.497621754164,-5909.013390206965
2026-06-09,0.625,0.345,0.515,0.485,-8926.158834803457,-17630.599679230014
2026-06-10,0.635,0.5425,0.41125,0.58875,-3248.749936727745,-8357.203493562905
2026-06-11,0.655,0.19,0.5775,0.4225,-12080.125311939271,-22850.433440587483
2026-06-12,0.64,0.365,0.4975,0.5025,-7036.410624405784,-14136.503767649818
2026-06-15,0.66,0.44,0.45,0.55,-4797.095731857089,-10851.323848571308
2026-06-16,0.655,0.5775,0.38375,0.61625,-166.82551369429075,-3136.8743027864257
2026-06-17,0.685,0.5325,0.39125,0.60875,-4367.985045770812,-10430.377113791212
2026-06-18,0.655,0.9,0.22249999999999998,0.7775000000000001,8734.113710226238,12315.117798769614
2026-06-22,0.625,0.325,0.525,0.475,-5230.342752731438,-10080.652862345596
2026-06-23,0.64,0.74,0.31,0.69,2176.3953947225095,1479.9851442661602
2026-06-24,0.655,0.305,0.52,0.48,-7876.791659402876,-15572.291652697837
2026-06-25,0.675,0.91,0.20749999999999996,0.7925,9940.879085544499,14358.453424310836
2026-06-26,0.58,0.795,0.3125,0.6875,263.92212604576343,100.55080334644299
2026-06-29,0.555,0.495,0.475,0.525,-4964.938010776294,-10063.027391107986
2026-06-30,0.49,0.235,0.6375,0.3625,-10598.086964322985,-20696.607002859586
2026-07-01,0.48,0.3625,0.57875,0.42125,-6011.281304198605,-10713.229035332362
2026-07-02,0.46,0.57,0.48500000000000004,0.515,-2183.071406732755,-4533.343106665474
2026-07-03,0.435,0.475,0.5449999999999999,0.45499999999999996,-6095.187583858476,-11966.582722676103
2026-07-06,0.45,0.74,0.405,0.595,1538.8544792230311,1819.8876030198298
2026-07-07,0.43,0.76,0.405,0.595,33.565552479038274,-480.0850556073128
2026-07-08,0.42,0.92,0.33,0.67,4440.924022977348,8388.254615082871
2026-07-09,0.435,0.9275,0.31875,0.68125,5576.155247512436,11329.89881572529
2026-07-10,0.41,0.8675,0.36125,0.63875,2287.4240413798434,5241.173816968425
2026-07-13,0.43,0.8,0.385,0.615,373.6001998997042,1352.7277919472835
2026-07-14,0.42,0.74,0.42000000000000004,0.58,-237.0997146718209,-206.42789207576425
2026-07-15,0.45,0.905,0.3225,0.6775,4326.136400627408,9077.322172488086
2026-07-16,0.37,0.625,0.5025,0.4975,589.6290333297368,1149.3115091139043
2026-07-17,0.355,0.82,0.41250000000000003,0.5874999999999999,2888.2224205076377,6356.902837594273
2026-07-20,0.345,0.965,0.34500000000000003,0.655,8034.723432172803,17682.096904848702
2026-07-21,0.325,0.83,0.42250000000000004,0.5775,4164.665595990072,9020.746972757566
2026-07-22,0.315,0.655,0.515,0.485,931.9702524492216,1711.7868979596533
2026-07-23,0.31,0.7725,0.45875,0.54125,2382.513273117599,5499.211494534276
2026-07-24,0.28,0.765,0.4775,0.5225,3804.342882476734,7899.356821940804
2026-07-27,0.275,0.6,0.5625,0.4375,1739.5421582064246,2439.1860590336437
2026-07-28,0.255,0.81,0.46749999999999997,0.5325,5662.44992624008,11592.192355593754
2026-07-29,0.215,0.525,0.63,0.37,762.9690600325316,-613.0649840753467
2026-07-30,0.195,0.905,0.44999999999999996,0.55,9227.27561121569,18985.056913812645
2026-07-31,0.17,,,,18576.49964870859,18576.49964870859
2026-08-03,0.155,,,,13054.72852210817,13054.72852210817
2026-08-04,0.145,,,,13259.245942486945,13259.245942486945
2026-08-05,0.12,,,,6255.385305517149,6255.385305517149
2026-08-06,0.115,,,,13525.488097461639,13525.488097461639
2026-08-07,0.1,,,,14610.914277142874,14610.914277142874
2026-08-10,0.085,,,,755.7700971616432,755.7700971616432
2026-08-11,0.06,,,,8090.2311176004005,8090.2311176004005
2026-08-12,0.03,,,,106.37048063060502,106.37048063060502
2026-08-13,0.08,,,,-770.02085829305,-770.02085829305
2026-08-14,0.105,,,,-12360.0,-12360.0
2026-08-17,0.125,,,,-5760.0,-5760.0
2026-08-18,0.15,,,,-11300.0,-11300.0
2026-08-19,0.155,,,,80.0,80.0
2026-08-20,0.17,,,,-7660.0,-7660.0
2026-08-21,0.285,,,,-19200.0,-19200.0
2026-08-24,0.315,,,,-13040.0,-13040.0
2026-08-25,0.3,,,,4300.0,4300.0
2026-08-26,0.32,,,,-8040.0,-8040.0
2026-08-27,0.335,,,,-5880.0,-5880.0
2026-08-28,0.4,,,,-21180.0,-21180.0
2026-08-31,0.415,,,,-16400.0,-16400.0
2026-09-01,0.425,,,,-8720.0,-8720.0
2026-09-02,0.41,,,,-5700.0,-5700.0
2026-09-03,0.405,,,,1020.0,1020.0
2026-09-04,0.405,,,,12000.0,12000.0
2026-09-07,0.42,,,,3540.0,3540.0
