date,close,open,high,low,volume,position,P_fund,basis,spot_avg,D_f,D_c,profit_f,profit_c,n_f,n_c,Total_Demand,n_f_minus_n_c,valid
2024-09-25,76250.0,78100.0,80550.0,75700.0,324539,240716,76250.0,-3050.0,75100.0,0.0,-275.0,0.0,-11335000.0,1.0,7.124576406741286e-218,-1.9592585118538534e-215,1.0,1
2024-09-26,77050.0,76250.0,77300.0,75350.0,208282,222721,77050.0,-1350.0,75050.0,0.0,400.0,0.0,-12455000.0,1.0,7.124576406741286e-218,2.849830562696514e-215,1.0,1
2024-09-27,76950.0,77950.0,79100.0,76200.0,285188,222019,76950.0,-2600.0,75550.0,0.0,-50.0,0.0,-12135000.0,1.0,7.124576406741286e-218,-3.5622882033706427e-216,1.0,1
2024-09-30,79750.0,79350.0,81000.0,77550.0,346154,217601,79750.0,-2900.0,75650.0,0.0,1400.0,0.0,-12055000.0,1.0,7.124576406741286e-218,9.974406969437799e-215,1.0,1
2024-10-08,76650.0,81500.0,84800.0,76500.0,381012,211822,76650.0,-3650.0,77250.0,0.0,-1550.0,0.0,-17522500.0,1.0,7.124576406741286e-218,-1.1043093430448993e-214,1.0,1
2024-10-09,76400.0,76200.0,77750.0,75600.0,176135,210574,76400.0,400.0,77000.0,0.0,-125.0,0.0,-13342500.0,1.0,7.124576406741286e-218,-8.905720508426607e-216,1.0,1
2024-10-10,73700.0,76800.0,78000.0,73600.0,219356,211131,73700.0,600.0,76950.0,0.0,-1350.0,0.0,-13560000.0,1.0,7.124576406741286e-218,-9.618178149100735e-215,1.0,1
2024-10-11,73900.0,74700.0,74800.0,72750.0,192245,198642,73900.0,2550.0,76450.0,0.0,100.0,0.0,-14025000.0,1.0,7.124576406741286e-218,7.124576406741285e-216,1.0,1
2024-10-14,73100.0,74600.0,75150.0,72900.0,179620,199837,73100.0,2500.0,75850.0,0.0,-400.0,0.0,-15957500.0,1.0,7.124576406741286e-218,-2.849830562696514e-215,1.0,1
2024-10-15,73400.0,73100.0,73900.0,72600.0,120400,186900,73400.0,1900.0,75600.0,0.0,150.0,0.0,-15436250.0,1.0,7.124576406741286e-218,1.0686864610111928e-215,1.0,1
2024-10-16,71150.0,73700.0,73700.0,71050.0,133323,188680,71150.0,2950.0,75400.0,0.0,-1125.0,0.0,-16212500.0,1.0,7.124576406741286e-218,-8.015148457583947e-215,1.0,1
2024-10-17,68600.0,71250.0,71900.0,68350.0,146283,181603,68600.0,3650.0,74700.0,0.0,-1275.0,0.0,-12368750.0,1.0,7.124576406741286e-218,-9.083834918595139e-215,1.0,1
2024-10-18,70650.0,69000.0,71950.0,68250.0,190861,160820,70650.0,4850.0,73650.0,0.0,1025.0,0.0,-11832500.0,1.0,7.124576406741286e-218,7.302690816909818e-215,1.0,1
2024-10-21,72450.0,74050.0,74750.0,72150.0,205476,194121,72450.0,-50.0,73500.0,0.0,900.0,0.0,-5262500.0,1.0,7.124576406741286e-218,6.412118766067157e-215,1.0,1
2024-10-22,73750.0,72100.0,74250.0,71300.0,247983,207436,73750.0,600.0,73350.0,0.0,650.0,0.0,-3642500.0,1.0,7.124576406741286e-218,4.6309746643818356e-215,1.0,1
2024-10-23,75250.0,74000.0,75300.0,73650.0,284815,216843,75250.0,-1000.0,73650.0,0.0,750.0,0.0,-1992500.0,1.0,7.124576406741286e-218,5.343432305055964e-215,1.0,1
2024-10-24,74200.0,75600.0,76000.0,73200.0,243251,221888,74200.0,-300.0,73300.0,0.0,-525.0,0.0,-2330000.0,1.0,7.124576406741286e-218,-3.740402613539175e-215,1.0,1
2024-10-25,74700.0,74400.0,75550.0,74300.0,239203,231011,74700.0,-1900.0,73300.0,0.0,250.0,0.0,-2512500.0,1.0,7.124576406741286e-218,1.7811441016853215e-215,1.0,1
2024-10-28,76600.0,75250.0,77350.0,75000.0,305171,226101,76600.0,-2750.0,73600.0,0.0,950.0,0.0,-2127500.0,1.0,7.124576406741286e-218,6.768347586404221e-215,1.0,1
2024-10-29,74900.0,76500.0,76800.0,74650.0,227520,224862,74900.0,-2250.0,74050.0,0.0,-850.0,0.0,-3303750.0,1.0,7.124576406741286e-218,-6.055889945730093e-215,1.0,1
2024-10-30,73850.0,74500.0,74850.0,72950.0,228437,223987,73850.0,-250.0,73850.0,0.0,-525.0,0.0,-1875000.0,1.0,7.124576406741286e-218,-3.740402613539175e-215,1.0,1
2024-10-31,74850.0,74150.0,75450.0,73550.0,259776,235041,74850.0,-450.0,73700.0,0.0,500.0,0.0,-2180000.0,1.0,7.124576406741286e-218,3.562288203370643e-215,1.0,1
2024-11-01,76500.0,74500.0,78000.0,74200.0,405968,232925,76500.0,-1650.0,73850.0,0.0,825.0,0.0,-1315000.0,1.0,7.124576406741286e-218,5.87777553556156e-215,1.0,1
2024-11-04,77250.0,76350.0,77600.0,76050.0,245618,235708,77250.0,-2250.0,74600.0,0.0,375.0,0.0,-556250.0,1.0,7.124576406741286e-218,2.671716152527982e-215,1.0,1
2024-11-05,77350.0,77050.0,78300.0,76650.0,312156,235236,77350.0,-3150.0,74950.0,0.0,50.0,0.0,3821250.0,7.124576406741286e-218,1.0,50.0,-1.0,1
2024-11-06,75900.0,77500.0,77500.0,74750.0,317572,226178,75900.0,-1850.0,74950.0,0.0,-725.0,0.0,3361250.0,7.124576406741286e-218,1.0,-725.0,-1.0,1
2024-11-07,76850.0,75800.0,77150.0,75400.0,195694,231268,76850.0,-1400.0,74950.0,0.0,475.0,0.0,2335000.0,7.124576406741286e-218,1.0,475.0,-1.0,1
2024-11-08,76400.0,77250.0,78950.0,76350.0,312254,229434,76400.0,-2350.0,75400.0,0.0,-225.0,0.0,2391250.0,7.124576406741286e-218,1.0,-225.0,-1.0,1
2024-11-11,80950.0,76300.0,81050.0,75550.0,388079,273799,80950.0,-2500.0,75500.0,0.0,2275.0,0.0,1447500.0,7.124576406741286e-218,1.0,2275.0,-1.0,1
2024-11-12,81150.0,80950.0,82500.0,80150.0,492812,285848,81150.0,-4400.0,76700.0,0.0,100.0,0.0,2022500.0,7.124576406741286e-218,1.0,100.0,-1.0,1
2024-11-13,86500.0,82000.0,87100.0,81700.0,664882,322905,86500.0,-5450.0,78200.0,0.0,2675.0,0.0,2895000.0,7.124576406741286e-218,1.0,2675.0,-1.0,1
2024-11-14,81000.0,86500.0,87600.0,80500.0,855078,293494,81000.0,-6350.0,78950.0,0.0,-2750.0,0.0,-14686250.0,1.0,7.124576406741286e-218,-1.9592585118538534e-214,1.0,1
2024-11-15,78300.0,80800.0,81300.0,77850.0,545274,276214,78300.0,-1500.0,78700.0,0.0,-1350.0,0.0,-4647500.0,1.0,7.124576406741286e-218,-9.618178149100735e-215,1.0,1
2024-11-18,80950.0,78300.0,81200.0,77900.0,409956,276906,80950.0,-1050.0,78450.0,0.0,1325.0,0.0,-10070000.0,1.0,7.124576406741286e-218,9.440063738932203e-215,1.0,1
2024-11-19,82650.0,81100.0,83550.0,80250.0,554888,285988,82650.0,-2250.0,78750.0,0.0,850.0,0.0,-8987500.0,1.0,7.124576406741286e-218,6.055889945730093e-215,1.0,1
2024-11-20,82700.0,82650.0,83650.0,81050.0,527957,284814,82700.0,-3750.0,79050.0,0.0,25.0,0.0,-9920000.0,1.0,7.124576406741286e-218,1.7811441016853213e-216,1.0,1
2024-11-21,81950.0,82700.0,84250.0,81600.0,429649,277950,81950.0,-3650.0,79400.0,0.0,-375.0,0.0,-9151250.0,1.0,7.124576406741286e-218,-2.671716152527982e-215,1.0,1
2024-11-22,79500.0,81250.0,81500.0,79000.0,392064,267851,79500.0,-1700.0,79100.0,0.0,-1225.0,0.0,-7970000.0,1.0,7.124576406741286e-218,-8.727606098258074e-215,1.0,1
2024-11-25,80350.0,80600.0,81300.0,79600.0,306997,260097,80350.0,-1750.0,79100.0,0.0,425.0,0.0,-9486250.0,1.0,7.124576406741286e-218,3.0279449728650466e-215,1.0,1
2024-11-26,78650.0,80600.0,80800.0,78000.0,328510,255424,78650.0,-1100.0,78900.0,0.0,-850.0,0.0,-8593750.0,1.0,7.124576406741286e-218,-6.055889945730093e-215,1.0,1
2024-11-27,78500.0,79100.0,79300.0,78250.0,211268,246898,78500.0,-100.0,78600.0,0.0,-75.0,0.0,-9358750.0,1.0,7.124576406741286e-218,-5.343432305055964e-216,1.0,1
2024-11-28,78500.0,78150.0,79100.0,76850.0,309750,242286,78500.0,500.0,78200.0,0.0,0.0,0.0,-8833750.0,1.0,7.124576406741286e-218,0.0,1.0,1
2024-11-29,78550.0,78400.0,79750.0,77900.0,280300,240854,78550.0,-800.0,78200.0,0.0,25.0,0.0,-9658750.0,1.0,7.124576406741286e-218,1.7811441016853213e-216,1.0,1
2024-12-02,78300.0,78500.0,79350.0,77800.0,189618,239434,78300.0,-500.0,78400.0,0.0,-125.0,0.0,-10283750.0,1.0,7.124576406741286e-218,-8.905720508426607e-216,1.0,1
2024-12-03,78000.0,78750.0,79200.0,77500.0,206936,230115,78000.0,-350.0,78250.0,0.0,-150.0,0.0,-10283750.0,1.0,7.124576406741286e-218,-1.0686864610111928e-215,1.0,1
2024-12-04,76300.0,78150.0,78950.0,76250.0,247401,217701,76300.0,1000.0,78100.0,0.0,-850.0,0.0,-9956250.0,1.0,7.124576406741286e-218,-6.055889945730093e-215,1.0,1
2024-12-05,76500.0,76600.0,76900.0,75900.0,160190,207470,76500.0,950.0,77100.0,0.0,100.0,0.0,-9437500.0,1.0,7.124576406741286e-218,7.124576406741285e-216,1.0,1
2024-12-06,76650.0,76600.0,77350.0,75850.0,179142,197237,76650.0,550.0,76900.0,0.0,75.0,0.0,-9208750.0,1.0,7.124576406741286e-218,5.343432305055964e-216,1.0,1
2024-12-09,76800.0,76200.0,77150.0,75250.0,164371,187549,76800.0,500.0,76500.0,0.0,75.0,0.0,-8173750.0,1.0,7.124576406741286e-218,5.343432305055964e-216,1.0,1
2024-12-10,76600.0,78200.0,78750.0,76250.0,209280,178957,76600.0,-850.0,76650.0,0.0,-100.0,0.0,-8643750.0,1.0,7.124576406741286e-218,-7.124576406741285e-216,1.0,1
2024-12-11,76650.0,76450.0,77050.0,76250.0,108000,168290,76650.0,-100.0,76550.0,0.0,25.0,0.0,-9183750.0,1.0,7.124576406741286e-218,1.7811441016853213e-216,1.0,1
2024-12-12,77050.0,76750.0,77600.0,76050.0,121926,159582,77050.0,-650.0,76550.0,0.0,200.0,0.0,5538750.0,7.124576406741286e-218,1.0,200.0,-1.0,1
2024-12-13,75800.0,76950.0,76950.0,75800.0,112445,147208,75800.0,400.0,76400.0,0.0,-625.0,0.0,-2136250.0,1.0,7.124576406741286e-218,-4.4528602542133036e-215,1.0,1
2024-12-16,76000.0,75600.0,76400.0,75000.0,109461,137204,76000.0,850.0,76000.0,0.0,100.0,0.0,1316250.0,7.124576406741286e-218,1.0,100.0,-1.0,1
2024-12-17,75200.0,76100.0,76100.0,74750.0,89440,125218,75200.0,750.0,75900.0,0.0,-400.0,0.0,-1016250.0,1.0,7.124576406741286e-218,-2.849830562696514e-215,1.0,1
2024-12-18,74360.0,75820.0,75820.0,74300.0,102598,113130,74360.0,870.0,75850.0,0.0,-420.0,0.0,-722750.0,1.0,7.124576406741286e-218,-2.99232209083134e-215,1.0,1
2024-12-19,73920.0,74020.0,74400.0,73760.0,76096,101059,73920.0,1420.0,75500.0,0.0,-220.0,0.0,-519200.0,1.0,7.124576406741286e-218,-1.5674068094830828e-215,1.0,1
2024-12-20,77880.0,76680.0,77980.0,76500.0,116409,144633,77880.0,-2030.0,75550.0,0.0,1980.0,0.0,-2309150.0,1.0,7.124576406741286e-218,1.4106661285347746e-214,1.0,1
2024-12-23,77180.0,77660.0,78100.0,77000.0,106661,151398,77180.0,-1870.0,75550.0,0.0,-350.0,0.0,-2653900.0,1.0,7.124576406741286e-218,-2.4936017423594497e-215,1.0,1
2024-12-24,78200.0,77000.0,78460.0,77000.0,112681,160753,78200.0,-2240.0,75600.0,0.0,510.0,0.0,-2288400.0,1.0,7.124576406741286e-218,3.6335339674380554e-215,1.0,1
2024-12-25,77500.0,78000.0,78100.0,77140.0,118205,163546,77500.0,-1740.0,75600.0,0.0,-350.0,0.0,-2772900.0,1.0,7.124576406741286e-218,-2.4936017423594497e-215,1.0,1
2024-12-26,77520.0,77600.0,77960.0,77280.0,92560,163310,77520.0,-2040.0,75600.0,0.0,10.0,0.0,-2779900.0,1.0,7.124576406741286e-218,7.124576406741285e-217,1.0,1
2024-12-27,76500.0,77620.0,78120.0,76500.0,122618,171752,76500.0,-1950.0,75550.0,0.0,-510.0,0.0,-2790100.0,1.0,7.124576406741286e-218,-3.6335339674380554e-215,1.0,1
2024-12-30,78320.0,76500.0,78800.0,75940.0,264996,181438,78320.0,-1310.0,75050.0,0.0,910.0,0.0,-3712050.0,1.0,7.124576406741286e-218,6.48336453013457e-215,1.0,1
2024-12-31,77100.0,78020.0,78200.0,76680.0,161748,183715,77100.0,1410.0,75050.0,0.0,-610.0,0.0,-4859750.0,1.0,7.124576406741286e-218,-4.345991608112184e-215,1.0,1
2025-01-02,77800.0,77120.0,78580.0,77120.0,163323,183460,77800.0,-2640.0,75100.0,0.0,350.0,0.0,-5541750.0,1.0,7.124576406741286e-218,2.4936017423594497e-215,1.0,1
2025-01-03,76380.0,77560.0,77720.0,76000.0,188527,188017,76380.0,-1280.0,74900.0,0.0,-710.0,0.0,-5868750.0,1.0,7.124576406741286e-218,-5.058449248786312e-215,1.0,1
2025-01-06,77660.0,76680.0,79340.0,76600.0,298136,183347,77660.0,-2800.0,75600.0,0.0,640.0,0.0,-6792550.0,1.0,7.124576406741286e-218,4.5597289003144226e-215,1.0,1
2025-01-07,78820.0,77860.0,79700.0,77000.0,262723,204995,78820.0,-2090.0,75450.0,0.0,580.0,0.0,-6061400.0,1.0,7.124576406741286e-218,4.1322543159099457e-215,1.0,1
2025-01-08,77180.0,78920.0,79000.0,77080.0,202254,195768,77180.0,-3060.0,75500.0,0.0,-820.0,0.0,-6997600.0,1.0,7.124576406741286e-218,-5.842152653527854e-215,1.0,1
2025-01-09,78240.0,77400.0,78560.0,77220.0,162495,198644,78240.0,-2300.0,75500.0,0.0,530.0,0.0,-7861800.0,1.0,7.124576406741286e-218,3.7760254955728813e-215,1.0,1
2025-01-10,77920.0,78000.0,78420.0,77260.0,148488,197891,77920.0,-1880.0,75700.0,0.0,-160.0,0.0,-8041400.0,1.0,7.124576406741286e-218,-1.1399322250786057e-215,1.0,1
2025-01-13,78760.0,78520.0,79320.0,78000.0,201942,201358,78760.0,-2690.0,75950.0,0.0,420.0,0.0,-7925800.0,1.0,7.124576406741286e-218,2.99232209083134e-215,1.0,1
2025-01-14,79100.0,78740.0,79940.0,78500.0,204887,219211,79100.0,-2750.0,76350.0,0.0,170.0,0.0,-7658000.0,1.0,7.124576406741286e-218,1.2111779891460186e-215,1.0,1
2025-01-15,80260.0,78880.0,81380.0,78600.0,320628,243381,80260.0,-3890.0,77050.0,0.0,580.0,0.0,-7380800.0,1.0,7.124576406741286e-218,4.1322543159099457e-215,1.0,1
2025-01-16,79860.0,80500.0,80940.0,79280.0,174290,237300,79860.0,-2050.0,77350.0,0.0,-200.0,0.0,-7948800.0,1.0,7.124576406741286e-218,-1.424915281348257e-215,1.0,1
2025-01-17,80740.0,80500.0,81260.0,80100.0,235115,244609,80740.0,-2990.0,77850.0,0.0,440.0,0.0,-8309600.0,1.0,7.124576406741286e-218,3.1348136189661655e-215,1.0,1
2025-01-20,80720.0,80900.0,81680.0,79500.0,244998,248620,80720.0,-1950.0,77850.0,0.0,-10.0,0.0,-7447200.0,1.0,7.124576406741286e-218,-7.124576406741285e-217,1.0,1
2025-01-21,78520.0,81000.0,81120.0,77360.0,312684,241515,78520.0,-2400.0,77900.0,0.0,-1100.0,0.0,-6039200.0,1.0,7.124576406741286e-218,-7.837034047415414e-215,1.0,1
2025-01-22,79200.0,78520.0,79420.0,78500.0,134231,234572,79200.0,-1250.0,77850.0,0.0,340.0,0.0,-6430200.0,1.0,7.124576406741286e-218,2.4223559782920373e-215,1.0,1
2025-01-23,79580.0,79120.0,79840.0,79100.0,126404,231918,79580.0,-1700.0,77900.0,0.0,190.0,0.0,-5944000.0,1.0,7.124576406741286e-218,1.3536695172808443e-215,1.0,1
2025-01-24,79580.0,79520.0,79920.0,78880.0,104125,224092,79580.0,-1640.0,77900.0,0.0,0.0,0.0,-5937000.0,1.0,7.124576406741286e-218,0.0,1.0,1
2025-01-27,79620.0,79480.0,80080.0,78660.0,135203,222388,79620.0,-1040.0,77800.0,0.0,20.0,0.0,-5926800.0,1.0,7.124576406741286e-218,1.424915281348257e-216,1.0,1
2025-02-05,78120.0,78740.0,79320.0,77840.0,150292,232614,78120.0,-590.0,77650.0,0.0,-750.0,0.0,-5028600.0,1.0,7.124576406741286e-218,-5.343432305055964e-215,1.0,1
2025-02-06,77500.0,78120.0,78400.0,77200.0,159155,245868,77500.0,-140.0,77300.0,0.0,-310.0,0.0,-3453400.0,1.0,7.124576406741286e-218,-2.2086186860897986e-215,1.0,1
2025-02-07,77800.0,77500.0,78640.0,77500.0,154686,237903,77800.0,-760.0,77300.0,0.0,150.0,0.0,-3119400.0,1.0,7.124576406741286e-218,1.0686864610111928e-215,1.0,1
2025-02-10,78600.0,77600.0,79460.0,77260.0,199973,238359,78600.0,-750.0,77150.0,0.0,400.0,0.0,-2502400.0,1.0,7.124576406741286e-218,2.849830562696514e-215,1.0,1
2025-02-11,77300.0,78300.0,78480.0,77060.0,165731,243842,77300.0,-790.0,76650.0,0.0,-650.0,0.0,-2113600.0,1.0,7.124576406741286e-218,-4.6309746643818356e-215,1.0,1
2025-02-12,77500.0,77300.0,78080.0,77300.0,121343,246602,77500.0,-930.0,76550.0,0.0,100.0,0.0,-2986000.0,1.0,7.124576406741286e-218,7.124576406741285e-216,1.0,1
2025-02-13,77300.0,77300.0,77940.0,77100.0,134408,248595,77300.0,-910.0,76450.0,0.0,-100.0,0.0,-2054800.0,1.0,7.124576406741286e-218,-7.124576406741285e-216,1.0,1
2025-02-14,76780.0,77200.0,77500.0,76660.0,153612,255409,76780.0,-730.0,76250.0,0.0,-260.0,0.0,-1133600.0,1.0,7.124576406741286e-218,-1.8523898657527342e-215,1.0,1
2025-02-17,77160.0,76600.0,77480.0,76380.0,120500,248480,77160.0,-740.0,76100.0,0.0,190.0,0.0,-1062800.0,1.0,7.124576406741286e-218,1.3536695172808443e-215,1.0,1
2025-02-18,77060.0,77420.0,77600.0,76800.0,93893,247338,77060.0,-970.0,76150.0,0.0,-50.0,0.0,-947400.0,1.0,7.124576406741286e-218,-3.5622882033706427e-216,1.0,1
2025-02-19,77300.0,77260.0,77800.0,77140.0,111053,245775,77300.0,-1350.0,76250.0,0.0,120.0,0.0,-1102200.0,1.0,7.124576406741286e-218,8.549491688089542e-216,1.0,1
2025-02-20,77180.0,77300.0,77640.0,77020.0,110015,243976,77180.0,-1060.0,76220.0,0.0,-60.0,0.0,-1313800.0,1.0,7.124576406741286e-218,-4.274745844044771e-216,1.0,1
2025-02-21,76620.0,77020.0,77240.0,76600.0,134313,256680,76620.0,-930.0,76150.0,0.0,-280.0,0.0,-1048200.0,1.0,7.124576406741286e-218,-1.99488139388756e-215,1.0,1
2025-02-24,76720.0,76700.0,76840.0,76160.0,101856,258484,76720.0,-590.0,75850.0,0.0,50.0,0.0,-900200.0,1.0,7.124576406741286e-218,3.5622882033706427e-216,1.0,1
2025-02-25,76640.0,76720.0,77300.0,76460.0,120547,249202,76640.0,-1040.0,75900.0,0.0,-40.0,0.0,-895400.0,1.0,7.124576406741286e-218,-2.849830562696514e-216,1.0,1
2025-02-26,76000.0,76500.0,76800.0,75760.0,148872,264594,76000.0,-570.0,75750.0,0.0,-320.0,0.0,-891800.0,1.0,7.124576406741286e-218,-2.2798644501572113e-215,1.0,1
2025-02-27,76140.0,75960.0,76480.0,75600.0,114673,261406,76140.0,-550.0,75350.0,0.0,70.0,0.0,-188600.0,1.0,7.124576406741286e-218,4.9872034847189e-216,1.0,1
2025-02-28,75200.0,75900.0,76040.0,75120.0,134136,281269,75200.0,-640.0,75200.0,0.0,-470.0,0.0,-383600.0,1.0,7.124576406741286e-218,-3.348550911168404e-215,1.0,1
2025-03-03,75400.0,75100.0,75800.0,75100.0,104059,276007,75400.0,-560.0,75100.0,0.0,100.0,0.0,-477600.0,1.0,7.124576406741286e-218,7.124576406741285e-216,1.0,1
2025-03-04,75260.0,75300.0,75540.0,75160.0,91783,273492,75260.0,-290.0,74950.0,0.0,-70.0,0.0,-491600.0,1.0,7.124576406741286e-218,-4.9872034847189e-216,1.0,1
2025-03-05,75340.0,75320.0,75600.0,75000.0,107729,267741,75340.0,-590.0,74850.0,0.0,40.0,0.0,-467200.0,1.0,7.124576406741286e-218,2.849830562696514e-216,1.0,1
2025-03-06,76800.0,75340.0,76960.0,75060.0,156436,257990,76800.0,-1010.0,74850.0,0.0,730.0,0.0,-873800.0,1.0,7.124576406741286e-218,5.200940776921138e-215,1.0,1
2025-03-07,76120.0,76720.0,77000.0,76020.0,167557,258267,76120.0,-1770.0,75050.0,0.0,-340.0,0.0,-1277200.0,1.0,7.124576406741286e-218,-2.4223559782920373e-215,1.0,1
2025-03-10,75760.0,76040.0,76500.0,75620.0,106629,256739,75760.0,-1190.0,75050.0,0.0,-180.0,0.0,-1274800.0,1.0,7.124576406741286e-218,-1.2824237532134314e-215,1.0,1
2025-03-11,75960.0,75620.0,76020.0,75400.0,88034,256599,75960.0,-800.0,74900.0,0.0,100.0,0.0,-790800.0,1.0,7.124576406741286e-218,7.124576406741285e-216,1.0,1
2025-03-12,75600.0,76100.0,76140.0,75560.0,75956,256166,75600.0,-880.0,74900.0,0.0,-180.0,0.0,-696800.0,1.0,7.124576406741286e-218,-1.2824237532134314e-215,1.0,1
2025-03-13,75340.0,75600.0,75860.0,75300.0,71232,258337,75340.0,-710.0,74750.0,0.0,-130.0,0.0,-630000.0,1.0,7.124576406741286e-218,-9.261949328763671e-216,1.0,1
2025-03-14,75540.0,75540.0,76040.0,75400.0,99360,255256,75540.0,-910.0,74850.0,0.0,100.0,0.0,-708000.0,1.0,7.124576406741286e-218,7.124576406741285e-216,1.0,1
2025-03-17,76240.0,75780.0,76540.0,75640.0,137017,254611,76240.0,-940.0,74900.0,0.0,350.0,0.0,-539200.0,1.0,7.124576406741286e-218,2.4936017423594497e-215,1.0,1
2025-03-18,75400.0,76200.0,76500.0,75220.0,134587,256955,75400.0,-1130.0,75050.0,0.0,-420.0,0.0,-814200.0,1.0,7.124576406741286e-218,-2.99232209083134e-215,1.0,1
2025-03-19,75200.0,75580.0,75580.0,75160.0,69936,253930,75200.0,-580.0,74900.0,0.0,-100.0,0.0,-718200.0,1.0,7.124576406741286e-218,-7.124576406741285e-216,1.0,1
2025-03-20,73260.0,75220.0,75260.0,73120.0,236597,261415,73260.0,570.0,74450.0,0.0,-970.0,0.0,-509800.0,1.0,7.124576406741286e-218,-6.910839114539047e-215,1.0,1
2025-03-21,73240.0,73500.0,73680.0,72420.0,153360,256784,73240.0,1080.0,74300.0,0.0,-10.0,0.0,-524000.0,1.0,7.124576406741286e-218,-7.124576406741285e-217,1.0,1
2025-03-24,73720.0,73400.0,73840.0,73220.0,92617,247653,73720.0,460.0,74100.0,0.0,240.0,0.0,-500800.0,1.0,7.124576406741286e-218,1.7098983376179085e-215,1.0,1
2025-03-25,73800.0,73720.0,74480.0,73600.0,101240,237509,73800.0,180.0,74100.0,0.0,40.0,0.0,-477600.0,1.0,7.124576406741286e-218,2.849830562696514e-216,1.0,1
2025-03-26,74480.0,73620.0,74740.0,73620.0,113885,226538,74480.0,180.0,74100.0,0.0,340.0,0.0,-476000.0,1.0,7.124576406741286e-218,2.4223559782920373e-215,1.0,1
2025-03-27,74380.0,74420.0,75020.0,74020.0,104899,222920,74380.0,-400.0,74300.0,0.0,-50.0,0.0,-465200.0,1.0,7.124576406741286e-218,-3.5622882033706427e-216,1.0,1
2025-03-28,74000.0,74380.0,74760.0,73960.0,94211,218313,74000.0,-90.0,74150.0,0.0,-190.0,0.0,-380400.0,1.0,7.124576406741286e-218,-1.3536695172808443e-215,1.0,1
2025-03-31,74160.0,74000.0,74600.0,73520.0,83977,210611,74160.0,220.0,74000.0,0.0,80.0,0.0,-316800.0,1.0,7.124576406741286e-218,5.699661125393028e-216,1.0,1
2025-04-01,74360.0,74220.0,74800.0,74080.0,77235,203726,74360.0,-360.0,74100.0,0.0,100.0,0.0,-286800.0,1.0,7.124576406741286e-218,7.124576406741285e-216,1.0,1
2025-04-02,73340.0,74360.0,74520.0,73300.0,113158,205165,73340.0,-260.0,74100.0,0.0,-510.0,0.0,-383200.0,1.0,7.124576406741286e-218,-3.6335339674380554e-215,1.0,1
2025-04-03,73160.0,73080.0,73640.0,72800.0,81717,199448,73160.0,760.0,73900.0,0.0,-90.0,0.0,-349800.0,1.0,7.124576406741286e-218,-6.412118766067157e-216,1.0,1
2025-04-07,71060.0,70800.0,72020.0,70000.0,154107,179831,71060.0,1200.0,72600.0,0.0,-1050.0,0.0,335600.0,7.124576406741286e-218,1.0,-1050.0,-1.0,1
2025-04-08,70280.0,71340.0,71560.0,69860.0,150076,174172,70280.0,1280.0,72400.0,0.0,-390.0,0.0,1032200.0,7.124576406741286e-218,1.0,-390.0,-1.0,1
2025-04-09,69900.0,70060.0,70140.0,68400.0,137498,154327,69900.0,1940.0,71400.0,0.0,-190.0,0.0,1216400.0,7.124576406741286e-218,1.0,-190.0,-1.0,1
2025-04-10,70540.0,71200.0,71440.0,70240.0,86863,143347,70540.0,910.0,71750.0,0.0,320.0,0.0,1130800.0,7.124576406741286e-218,1.0,320.0,-1.0,1
2025-04-11,70260.0,70200.0,70460.0,69920.0,59500,134216,70260.0,1600.0,71600.0,0.0,-140.0,0.0,994400.0,7.124576406741286e-218,1.0,-140.0,-1.0,1
2025-04-14,70760.0,70620.0,71180.0,70500.0,76618,118132,70760.0,520.0,71600.0,0.0,250.0,0.0,950400.0,7.124576406741286e-218,1.0,250.0,-1.0,1
2025-04-15,70720.0,70760.0,70780.0,70400.0,39365,112411,70720.0,1030.0,71550.0,0.0,-20.0,0.0,870400.0,7.124576406741286e-218,1.0,-20.0,-1.0,1
2025-04-16,70380.0,71000.0,71440.0,70180.0,56725,133972,70380.0,670.0,71550.0,0.0,-170.0,0.0,1171200.0,7.124576406741286e-218,1.0,-170.0,-1.0,1
2025-04-17,70460.0,70520.0,70680.0,70180.0,48362,141377,70460.0,1110.0,71550.0,0.0,40.0,0.0,1073600.0,7.124576406741286e-218,1.0,40.0,-1.0,1
2025-04-18,70180.0,70300.0,70660.0,69700.0,94760,153049,70180.0,1430.0,71450.0,0.0,-140.0,0.0,868400.0,7.124576406741286e-218,1.0,-140.0,-1.0,1
2025-04-21,69000.0,70240.0,70360.0,68500.0,196466,181414,69000.0,1870.0,70850.0,0.0,-590.0,0.0,1014200.0,7.124576406741286e-218,1.0,-590.0,-1.0,1
2025-04-22,67840.0,68500.0,68880.0,67760.0,155736,205447,67840.0,1880.0,70400.0,0.0,-580.0,0.0,1703400.0,7.124576406741286e-218,1.0,-580.0,-1.0,1
2025-04-23,68980.0,68000.0,69120.0,67500.0,216166,206388,68980.0,2030.0,69950.0,0.0,570.0,0.0,1023000.0,7.124576406741286e-218,1.0,570.0,-1.0,1
2025-04-24,68300.0,68800.0,68960.0,68080.0,104384,212456,68300.0,1520.0,69900.0,0.0,-340.0,0.0,608200.0,7.124576406741286e-218,1.0,-340.0,-1.0,1
2025-04-25,68180.0,68260.0,68840.0,67960.0,108177,217370,68180.0,1360.0,69800.0,0.0,-60.0,0.0,683000.0,7.124576406741286e-218,1.0,-60.0,-1.0,1
