date,close,label_ret_1d,label_ret_3d,label_ret_5d,n_c,Total_Demand,n_f_minus_n_c,basis,basis_rate,spot_avg,volume,position,ret_5d,ret_10d,ret_20d,fi_supply,fi_demand,fi_inventory,fi_profit,fi_sentiment,fi_basis,fi_composite,warehouse_inventory,social_inventory
2024-03-26,108400.000000,0.000000,-0.012454,0.023985,1.000000,500.000000,-1.000000,3400.000000,3.076923,110500.000000,265201.000000,200797.000000,-0.056981,-0.095536,0.016409,-0.533000,0.320400,-1.199200,0.430100,,0.541200,-0.088100,,
2024-03-27,108400.000000,0.000923,0.038745,0.031365,1.000000,0.000000,-1.000000,3200.000000,2.915718,109750.000000,284502.000000,201977.000000,-0.075085,-0.087542,0.003704,-0.533000,0.320400,-1.199200,0.378300,,0.527400,-0.101200,,
2024-03-28,108500.000000,-0.013364,0.023041,0.046083,1.000000,50.000000,-1.000000,1300.000000,1.184510,109750.000000,199520.000000,199818.000000,-0.075415,-0.032114,-0.089765,-0.651800,0.320400,-1.300800,0.370700,,0.480600,-0.156200,,
2024-03-29,107050.000000,0.051845,0.044372,0.066324,0.000000,-0.000000,1.000000,1350.000000,1.230068,109750.000000,204922.000000,196813.000000,-0.063839,-0.069535,-0.103809,-0.651800,0.320400,-1.300800,0.354300,,0.472800,-0.161000,,
2024-04-01,112600.000000,-0.014210,0.007993,0.029751,0.000000,0.000000,1.000000,1000.000000,0.911162,109750.000000,273984.000000,200099.000000,0.048417,-0.036784,-0.042517,-0.651800,0.320400,-1.300800,0.336000,,0.457500,-0.167700,,
2024-04-02,111000.000000,0.007207,0.028378,0.013514,0.000000,-0.000000,1.000000,-550.000000,-0.496614,110750.000000,186425.000000,191181.000000,0.023985,-0.034363,-0.004931,-0.651800,0.320400,-1.300800,0.346000,,0.418800,-0.173500,,
2024-04-03,111800.000000,0.015206,0.037120,0.003578,0.000000,0.000000,1.000000,-2000.000000,-1.800991,111050.000000,199227.000000,183070.000000,0.031365,-0.046075,-0.019298,-0.572300,0.320400,-1.327100,0.340500,,0.296100,-0.188500,,
2024-04-08,113500.000000,0.005727,-0.008811,-0.015419,0.000000,0.000000,1.000000,-2650.000000,-2.369245,111850.000000,178332.000000,183798.000000,0.046083,-0.032808,0.004425,-0.572300,0.320400,-1.327100,0.352000,,0.364800,-0.172400,,
2024-04-09,114150.000000,0.015769,-0.017083,-0.052562,0.000000,0.000000,1.000000,-1500.000000,-1.339286,112000.000000,159011.000000,184198.000000,0.066324,-0.001749,0.007058,-0.572300,0.320400,-1.327100,0.359400,,0.381100,-0.167700,,
2024-04-10,115950.000000,-0.029754,-0.036223,-0.056490,0.000000,0.000000,1.000000,-2850.000000,-2.516556,113250.000000,180964.000000,184304.000000,0.029751,0.079609,-0.003866,-0.572300,0.320400,-1.327100,0.403600,,0.347700,-0.165500,,
2024-04-11,112500.000000,-0.002667,-0.038667,-0.036444,0.000000,-0.000000,1.000000,150.000000,0.132450,113250.000000,195122.000000,180154.000000,0.013514,0.037823,-0.061327,-1.459400,0.320400,-1.337700,0.401100,,0.488000,-0.317500,,
2024-04-12,112200.000000,-0.004011,-0.024955,-0.040107,0.000000,-0.000000,1.000000,450.000000,0.399113,112750.000000,126606.000000,178440.000000,0.003578,0.035055,-0.055556,-1.459400,0.320400,-1.337700,0.393300,,0.485500,-0.319600,,
2024-04-15,111750.000000,-0.032215,-0.029978,-0.028635,0.000000,-0.000000,1.000000,450.000000,0.399113,112750.000000,107237.000000,179104.000000,-0.015419,0.029954,-0.003122,-1.459400,0.320400,-1.337700,0.383900,,0.477300,-0.323100,,
2024-04-16,108150.000000,0.011558,-0.004161,0.009246,0.000000,-0.000000,1.000000,2150.000000,1.928251,111500.000000,176355.000000,179955.000000,-0.052562,0.010276,-0.059974,-1.459400,0.320400,-1.337700,0.348600,,0.537900,-0.318000,,
2024-04-17,109400.000000,-0.009141,-0.007770,0.009141,0.000000,0.000000,1.000000,1750.000000,1.569507,111500.000000,98410.000000,175021.000000,-0.056490,-0.028419,-0.064157,-1.459400,0.320400,-1.337700,0.351300,,0.521100,-0.320800,,
2024-04-18,108400.000000,-0.006458,0.006919,0.011070,0.000000,-0.000000,1.000000,1050.000000,0.941704,111500.000000,131581.000000,174354.000000,-0.036444,-0.023423,-0.056981,-1.113800,0.320400,-1.337100,0.349100,,0.498700,-0.256500,,
2024-04-19,107700.000000,0.007892,0.025070,0.020427,0.000000,-0.000000,1.000000,2150.000000,1.929982,111400.000000,172997.000000,176344.000000,-0.040107,-0.036673,-0.081058,-1.113800,0.320400,-1.337100,0.341800,,0.513000,-0.255100,,
2024-04-22,108550.000000,0.005527,0.009673,0.067711,0.000000,0.000000,1.000000,1650.000000,1.481149,111400.000000,134200.000000,177912.000000,-0.028635,-0.043612,-0.074989,-1.113800,0.320400,-1.337100,0.338800,,0.495200,-0.259300,,
2024-04-23,109150.000000,0.011452,0.006871,0.021072,0.000000,0.000000,1.000000,2000.000000,1.797753,111250.000000,139477.000000,176631.000000,0.009246,-0.043802,-0.045474,-1.113800,0.320400,-1.337100,0.329300,,0.495000,-0.261300,,
2024-04-24,110400.000000,-0.007246,0.049819,0.018116,0.000000,0.000000,1.000000,650.000000,0.584270,111250.000000,179713.000000,178807.000000,0.009141,-0.047865,0.027933,-1.113800,0.320400,-1.337100,0.326800,,0.460400,-0.268700,,
2024-04-25,109600.000000,0.002737,0.016880,0.039234,0.000000,-0.000000,1.000000,-300.000000,-0.268456,111750.000000,158133.000000,176148.000000,0.011070,-0.025778,0.011070,-1.163400,0.320400,-1.427400,0.358000,,0.434400,-0.295600,,
2024-04-26,109900.000000,0.054595,0.022748,0.019563,0.000000,0.000000,1.000000,1300.000000,1.168539,111250.000000,98463.000000,172606.000000,0.020427,-0.020499,0.013838,-1.163400,0.320400,-1.427400,0.326600,,0.460600,-0.296600,,
2024-04-29,115900.000000,-0.038395,-0.017256,-0.036238,0.000000,0.000000,1.000000,300.000000,0.269663,111250.000000,287181.000000,193148.000000,0.067711,0.037136,0.068203,-1.163400,0.320400,-1.427400,0.323300,,0.433900,-0.302700,,
2024-04-30,111450.000000,0.008524,0.005384,-0.027815,0.000000,-0.000000,1.000000,-2850.000000,-2.550336,111750.000000,242267.000000,179848.000000,0.021072,0.030513,0.041102,-2.322900,2.378600,-1.427400,0.339000,,0.235900,-0.159400,,
2024-05-06,112400.000000,0.013345,-0.006228,-0.047153,0.000000,0.000000,1.000000,-50.000000,-0.044743,111750.000000,117124.000000,185096.000000,0.018116,0.027422,-0.001776,-2.322900,2.378600,-1.427400,0.329000,,0.289700,-0.150600,,
2024-05-07,113900.000000,-0.016242,-0.048727,-0.078139,0.000000,0.000000,1.000000,-2150.000000,-1.922217,111850.000000,151842.000000,189460.000000,0.039234,0.050738,0.026126,-2.322900,2.378600,-1.427400,0.335200,,0.208700,-0.165600,,
2024-05-08,112050.000000,-0.003124,-0.044177,-0.080768,0.000000,-0.000000,1.000000,-850.000000,-0.759946,111850.000000,118354.000000,190964.000000,0.019563,0.040390,0.002236,-2.322900,2.378600,-1.427400,0.346700,,0.267000,-0.151600,,
2024-05-09,111700.000000,-0.029991,-0.059982,-0.068935,0.000000,-0.000000,1.000000,0.000000,0.000000,111500.000000,136072.000000,193390.000000,-0.036238,0.029019,-0.015859,-2.179000,2.378600,-1.842800,0.356800,,0.423600,-0.172500,,
2024-05-10,108350.000000,-0.011537,-0.049377,-0.017536,0.000000,-0.000000,1.000000,550.000000,0.495050,111100.000000,202809.000000,195326.000000,-0.027815,-0.007329,-0.050810,-2.179000,2.378600,-1.842800,0.359900,,0.104700,-0.235700,,
2024-05-13,107100.000000,-0.019608,-0.028945,-0.010271,0.000000,-0.000000,1.000000,2200.000000,2.004556,109750.000000,129937.000000,198230.000000,-0.047153,-0.029891,-0.076326,-2.179000,2.378600,-1.842800,0.315100,,0.320100,-0.201600,,
2024-05-14,105000.000000,-0.019048,0.013810,0.016190,0.000000,-0.000000,1.000000,1450.000000,1.327231,109250.000000,214774.000000,198922.000000,-0.078139,-0.041971,-0.066667,-2.179000,2.378600,-1.842800,0.307000,,0.483200,-0.170600,,
2024-05-15,103000.000000,0.009709,0.029126,0.033010,0.000000,-0.000000,1.000000,2900.000000,2.691415,107750.000000,178905.000000,201318.000000,-0.080768,-0.062784,-0.081996,-2.179000,2.378600,-1.842800,0.267900,,0.410600,-0.192900,,
2024-05-16,104000.000000,0.023558,0.025962,0.020673,0.000000,0.000000,1.000000,3700.000000,3.457944,107000.000000,100717.000000,197287.000000,-0.068935,-0.102675,-0.069351,-2.248500,2.378600,-2.061700,0.234100,,0.422300,-0.255000,,
2024-05-17,106450.000000,-0.004227,-0.000470,0.010803,0.000000,0.000000,1.000000,900.000000,0.841121,107000.000000,147292.000000,184611.000000,-0.017536,-0.044863,-0.015719,-2.248500,2.378600,-2.061700,0.236800,,0.324900,-0.274000,,
2024-05-20,106000.000000,0.006604,0.001415,0.001887,0.000000,-0.000000,1.000000,550.000000,0.513539,107100.000000,123219.000000,184221.000000,-0.010271,-0.056940,-0.031079,-2.248500,2.378600,-2.061700,0.244800,,0.262400,-0.284900,,
2024-05-21,106700.000000,-0.002812,0.008435,-0.015933,0.000000,0.000000,1.000000,650.000000,0.608045,106900.000000,186216.000000,178009.000000,0.016190,-0.063213,-0.015683,-2.248500,2.378600,-2.061700,0.252700,,0.261800,-0.283400,,
2024-05-22,106400.000000,-0.002350,-0.001880,-0.011278,0.000000,-0.000000,1.000000,-350.000000,-0.327409,106900.000000,93785.000000,180239.000000,0.033010,-0.050424,-0.012071,-2.248500,2.378600,-2.061700,0.254400,,0.238100,-0.287800,,
2024-05-23,106150.000000,0.013660,-0.010834,-0.001413,0.000000,-0.000000,1.000000,700.000000,0.657277,106500.000000,120764.000000,173259.000000,0.020673,-0.049687,-0.022110,-2.155800,2.378600,-2.167300,0.243900,,0.309400,-0.278200,,
2024-05-24,107600.000000,-0.013011,-0.022305,-0.025558,0.000000,0.000000,1.000000,-900.000000,-0.845070,106500.000000,119418.000000,168876.000000,0.010803,-0.006922,-0.014201,-2.155800,2.378600,-2.167300,0.243400,,0.306700,-0.278900,,
2024-05-27,106200.000000,-0.011299,-0.001883,-0.032957,0.000000,-0.000000,1.000000,-400.000000,-0.375587,106500.000000,95800.000000,171639.000000,0.001887,-0.008403,-0.038043,-2.155800,2.378600,-2.167300,0.242700,,0.227400,-0.294900,,
2024-05-28,105000.000000,0.001905,-0.001429,-0.030000,0.000000,-0.000000,1.000000,-500.000000,-0.470367,106300.000000,114804.000000,170519.000000,-0.015933,0.000000,-0.041971,-2.155800,2.378600,-2.167300,0.237500,,0.274800,-0.286400,,
2024-05-29,105200.000000,0.007605,-0.023764,-0.051331,0.000000,0.000000,1.000000,600.000000,0.564972,106200.000000,94508.000000,166699.000000,-0.011278,0.021359,-0.042766,-2.155800,2.378600,-2.167300,0.237400,,0.243200,-0.292800,,
2024-05-30,106000.000000,-0.010849,-0.039151,-0.045755,0.000000,0.000000,1.000000,-400.000000,-0.377358,106000.000000,129912.000000,162442.000000,-0.001413,0.019231,-0.085418,-2.138100,2.378600,-2.394000,0.231000,,0.219700,-0.340500,,
2024-05-31,104850.000000,-0.020505,-0.048164,-0.045780,1.000000,-575.000000,-1.000000,-400.000000,-0.377715,105900.000000,102574.000000,161329.000000,-0.025558,-0.015031,-0.059219,-2.379800,2.242600,-2.394000,0.229000,,0.130500,-0.434300,,
2024-06-03,102700.000000,-0.008277,-0.015093,-0.055501,1.000000,-1075.000000,-1.000000,900.000000,0.857960,104900.000000,134238.000000,165260.000000,-0.032957,-0.031132,-0.086299,-2.379800,2.242600,-2.394000,0.190700,,0.244400,-0.419200,,
2024-06-04,101850.000000,-0.020128,-0.017673,-0.033382,1.000000,-425.000000,-1.000000,950.000000,0.915222,103800.000000,80207.000000,168086.000000,-0.030000,-0.045455,-0.105795,-2.379800,2.242600,-2.394000,0.154300,,0.278200,-0.419700,,
2024-06-05,99800.000000,0.013527,-0.028056,-0.020040,1.000000,-1025.000000,-1.000000,1350.000000,1.323529,102000.000000,122591.000000,168133.000000,-0.051331,-0.062030,-0.109326,-2.379800,2.242600,-2.394000,0.085800,,0.284200,-0.432200,,
2024-06-06,101150.000000,-0.010875,-0.026693,-0.042017,1.000000,675.000000,-1.000000,1300.000000,1.282051,101400.000000,95005.000000,159275.000000,-0.045755,-0.047103,-0.094449,-2.417500,2.242600,-2.631100,0.061700,,0.280600,-0.492800,,
2024-06-07,100050.000000,-0.030485,-0.022489,-0.042479,1.000000,-550.000000,-1.000000,625.000000,0.617742,101175.000000,92938.000000,154804.000000,-0.045780,-0.070167,-0.076604,-2.417500,2.242600,-2.631100,0.068300,,0.263600,-0.494800,,
2024-06-11,97000.000000,0.014948,-0.001031,-0.043299,1.000000,-1525.000000,-1.000000,2100.000000,2.092676,100350.000000,104245.000000,152300.000000,-0.055501,-0.086629,-0.094304,-2.417500,2.242600,-2.631100,0.039000,,0.386900,-0.476000,,
2024-06-12,98450.000000,-0.006602,-0.026917,-0.045201,1.000000,725.000000,-1.000000,3950.000000,3.971845,99450.000000,143742.000000,140001.000000,-0.033382,-0.062381,-0.062381,-2.417500,2.242600,-2.631100,0.005900,,0.381600,-0.483700,,
2024-06-13,97800.000000,-0.009202,-0.051125,-0.034765,0.000000,-0.000000,1.000000,1000.000000,1.007049,99300.000000,125979.000000,131634.000000,-0.020040,-0.070342,-0.050485,-2.346700,2.242600,-2.742100,0.002100,,0.332200,-0.502400,,
2024-06-14,96900.000000,-0.011352,-0.029928,-0.051600,0.000000,-0.000000,1.000000,1500.000000,1.523616,98450.000000,79212.000000,126620.000000,-0.042017,-0.085849,-0.068269,-2.346700,2.242600,-2.742100,-0.032900,,0.357200,-0.504400,,
2024-06-17,95800.000000,-0.031315,-0.014614,-0.075678,0.000000,-0.000000,1.000000,1500.000000,1.536885,97600.000000,77371.000000,121045.000000,-0.042479,-0.086314,-0.100047,-2.346700,2.242600,-2.742100,-0.064700,,0.318700,-0.518400,,
2024-06-18,92800.000000,0.012931,-0.009698,-0.027478,1.000000,-1500.000000,-1.000000,2950.000000,3.036541,97150.000000,119713.000000,115233.000000,-0.043299,-0.096397,-0.124528,-2.346700,2.242600,-2.742100,-0.078400,,0.382200,-0.508500,,
2024-06-19,94000.000000,0.004255,-0.057979,-0.015426,0.000000,0.000000,1.000000,2550.000000,2.672956,95400.000000,82575.000000,103750.000000,-0.045201,-0.077074,-0.119025,-2.346700,2.242600,-2.742100,-0.144100,,0.387500,-0.520600,,
2024-06-20,94400.000000,-0.026483,-0.043962,0.002119,0.000000,0.000000,1.000000,1150.000000,1.212441,94850.000000,61431.000000,95216.000000,-0.034765,-0.054108,-0.112782,-2.365900,2.242600,-2.858500,-0.158200,,0.300900,-0.567800,,
2024-06-21,91900.000000,-0.036453,0.007073,0.028292,0.000000,-0.000000,1.000000,0.000000,0.000000,94850.000000,89876.000000,87161.000000,-0.051600,-0.091448,-0.134244,-2.365900,2.242600,-2.858500,-0.151300,,0.273200,-0.572000,,
2024-06-24,88550.000000,0.019198,0.068323,0.080181,1.000000,-1675.000000,-1.000000,3700.000000,3.972088,93150.000000,93395.000000,73742.000000,-0.075678,-0.114943,-0.177045,-2.365900,2.242600,-2.858500,-0.210300,,0.415800,-0.555300,,
2024-06-25,90250.000000,0.025485,0.047091,0.042105,1.000000,850.000000,-1.000000,4900.000000,5.337691,91800.000000,114695.000000,56844.000000,-0.027478,-0.069588,-0.150188,-2.365900,2.242600,-2.858500,-0.252200,,-0.648400,-0.776500,,
2024-06-26,92550.000000,0.022150,0.033495,0.021610,1.000000,1150.000000,-1.000000,1700.000000,1.853871,91700.000000,119386.000000,40943.000000,-0.015426,-0.059929,-0.118571,-2.365900,2.242600,-2.858500,-0.247100,,-0.949800,-0.835800,,
2024-06-27,94600.000000,-0.001057,-0.005814,-0.006871,1.000000,1025.000000,-1.000000,-3750.000000,-4.089422,91700.000000,150614.000000,142021.000000,0.002119,-0.032720,-0.100760,-2.390900,2.242600,-2.945700,-0.235200,,-1.272300,-0.920300,,
2024-06-28,94500.000000,0.012169,0.000529,-0.006349,1.000000,-50.000000,-1.000000,-2800.000000,-3.060109,91500.000000,176810.000000,151305.000000,0.028292,-0.024768,-0.108491,-2.390900,2.242600,-2.945700,-0.232700,,-1.215900,-0.908500,,
2024-07-01,95650.000000,-0.016728,-0.017773,-0.020910,1.000000,575.000000,-1.000000,-1800.000000,-1.984564,90700.000000,186860.000000,161162.000000,0.080181,-0.001566,-0.087744,-2.390900,2.242600,-2.945700,-0.228400,,-1.084400,-0.881400,,
2024-07-02,94050.000000,0.005316,-0.001595,0.001063,1.000000,-800.000000,-1.000000,-4050.000000,-4.465270,90700.000000,140825.000000,166674.000000,0.042105,0.013470,-0.084226,-2.390900,2.242600,-2.945700,-0.216200,,-0.859500,-0.833900,,
2024-07-03,94550.000000,-0.006346,-0.009519,-0.029085,1.000000,250.000000,-1.000000,-3550.000000,-3.924820,90450.000000,135067.000000,169401.000000,0.021610,0.005851,-0.071674,-2.390900,2.242600,-2.945700,-0.218600,,-1.102100,-0.882900,,
2024-07-04,93950.000000,-0.000532,0.002129,-0.015434,1.000000,-300.000000,-1.000000,-4350.000000,-4.793388,90750.000000,140991.000000,174503.000000,-0.006871,-0.004767,-0.058617,-2.302800,2.242600,-3.009400,-0.191400,,-1.211700,-0.894500,,
2024-07-05,93900.000000,-0.002662,-0.022364,-0.027157,1.000000,-25.000000,-1.000000,-3100.000000,-3.423523,90550.000000,143190.000000,168777.000000,-0.006349,0.021763,-0.071676,-2.302800,2.242600,-3.009400,-0.198400,,-0.847100,-0.823000,,
2024-07-08,93650.000000,0.005339,-0.012280,-0.060865,1.000000,-125.000000,-1.000000,-3800.000000,-4.196576,90550.000000,129708.000000,173942.000000,-0.020910,0.057595,-0.063968,-2.302800,2.242600,-3.009400,-0.184600,,-0.994300,-0.849700,,
2024-07-09,94150.000000,-0.024960,-0.029740,-0.056824,1.000000,250.000000,-1.000000,-3100.000000,-3.427308,90450.000000,131239.000000,170658.000000,0.001063,0.043213,-0.029381,-2.302800,2.242600,-3.009400,-0.169100,,-1.006400,-0.849000,,
2024-07-10,91800.000000,0.007625,-0.041939,-0.053922,1.000000,-1175.000000,-1.000000,-3750.000000,-4.150526,90350.000000,149171.000000,176216.000000,-0.029085,-0.008104,-0.067547,-2.302800,2.242600,-3.009400,-0.150900,,-0.902600,-0.824600,,
2024-07-11,92500.000000,-0.012432,-0.040000,-0.049189,1.000000,350.000000,-1.000000,-2200.000000,-2.448525,89850.000000,155537.000000,169488.000000,-0.015434,-0.022199,-0.054192,-2.174000,2.242600,-3.066900,-0.160000,,-0.973100,-0.826300,,
2024-07-12,91350.000000,-0.037219,-0.049261,-0.016968,1.000000,-575.000000,-1.000000,-2200.000000,-2.451253,89750.000000,95103.000000,170948.000000,-0.027157,-0.033333,-0.057276,-2.174000,2.242600,-2.612500,-0.156100,,-0.970900,-0.734200,,
2024-07-15,87950.000000,0.009665,0.000000,0.011370,1.000000,-1700.000000,-1.000000,-800.000000,-0.894354,89450.000000,163344.000000,186340.000000,-0.060865,-0.080502,-0.081942,-2.174000,2.242600,-2.612500,-0.147900,,-0.417400,-0.621800,,
2024-07-16,88800.000000,-0.021959,0.011261,-0.010135,1.000000,425.000000,-1.000000,-300.000000,-0.341103,87950.000000,139709.000000,183897.000000,-0.056824,-0.055821,-0.043103,-2.174000,2.242600,-2.612500,-0.203400,,-0.655800,-0.680600,,
2024-07-17,86850.000000,0.012666,0.024180,0.000576,1.000000,-975.000000,-1.000000,-750.000000,-0.858615,87350.000000,122188.000000,189619.000000,-0.053922,-0.081438,-0.076064,-2.174000,2.242600,-2.612500,-0.217200,,-0.520800,-0.656400,,
2024-07-18,87950.000000,0.021035,-0.000569,-0.010233,1.000000,550.000000,-1.000000,-650.000000,-0.751880,86450.000000,116472.000000,188020.000000,-0.049189,-0.063864,-0.068326,-2.108200,2.242600,-2.604300,-0.246200,,-0.516500,-0.646500,,
2024-07-19,89800.000000,-0.009465,-0.032294,-0.043987,1.000000,925.000000,-1.000000,-1200.000000,-1.388889,86400.000000,227163.000000,188958.000000,-0.016968,-0.043663,-0.022851,-2.108200,2.242600,-2.556900,-0.241400,,-0.759400,-0.684700,,
2024-07-22,88950.000000,-0.011804,-0.021360,-0.062395,0.000000,-0.000000,1.000000,-2100.000000,-2.431963,86350.000000,103539.000000,189656.000000,0.011370,-0.050187,0.004517,-2.108200,2.242600,-2.556900,-0.205500,,-0.770400,-0.679700,,
2024-07-23,87900.000000,-0.011377,-0.023322,-0.076792,1.000000,-525.000000,-1.000000,-3150.000000,-3.647944,86350.000000,142439.000000,186336.000000,-0.010135,-0.066383,-0.026039,-2.108200,2.242600,-2.556900,-0.174100,,-0.687400,-0.656800,,
2024-07-24,86900.000000,0.001726,-0.040276,-0.048331,0.000000,-0.000000,1.000000,-900.000000,-1.047730,85900.000000,131926.000000,188091.000000,0.000576,-0.053377,-0.061048,-2.108200,2.242600,-2.556900,-0.180100,,-0.648900,-0.650300,,
2024-07-25,87050.000000,-0.013785,-0.067777,-0.071223,0.000000,0.000000,1.000000,-1100.000000,-1.296405,84850.000000,141988.000000,188050.000000,-0.010233,-0.058919,-0.079810,-2.064800,2.242600,-2.562500,-0.211800,,-0.551100,-0.629500,,
2024-07-26,85850.000000,-0.028538,-0.036692,-0.056494,0.000000,-0.000000,1.000000,-2050.000000,-2.416028,84850.000000,117347.000000,193373.000000,-0.043987,-0.060208,-0.091534,-2.064800,2.242600,-2.595100,-0.196100,,-0.573000,-0.637300,,
2024-07-29,83400.000000,-0.026978,-0.030576,-0.022782,0.000000,-0.000000,1.000000,-1150.000000,-1.364985,84250.000000,162135.000000,207937.000000,-0.062395,-0.051734,-0.128071,-2.064800,2.242600,-2.595100,-0.206800,,-0.589200,-0.642700,,
2024-07-30,81150.000000,0.019100,-0.001848,0.001232,1.000000,-1125.000000,-1.000000,350.000000,0.424757,82400.000000,181988.000000,215920.000000,-0.076792,-0.086149,-0.137161,-2.064800,2.242600,-2.595100,-0.280900,,-0.457000,-0.631100,,
2024-07-31,82700.000000,-0.022370,-0.014510,-0.029021,1.000000,775.000000,-1.000000,-200.000000,-0.243902,82000.000000,191801.000000,209232.000000,-0.048331,-0.047784,-0.125331,-1.917100,2.033000,-2.595100,-0.291100,,-0.363700,-0.626800,,
2024-08-01,80850.000000,0.001855,0.004947,-0.029066,0.000000,-0.000000,1.000000,-50.000000,-0.061200,81700.000000,172722.000000,222825.000000,-0.071223,-0.080728,-0.139436,-1.823100,2.033000,-2.562100,-0.300200,,-0.379800,-0.606400,,
2024-08-02,81000.000000,0.006173,-0.008642,-0.042593,0.000000,0.000000,1.000000,400.000000,0.495050,80800.000000,179822.000000,215611.000000,-0.056494,-0.097996,-0.137380,-1.823100,2.033000,-2.482000,-0.301000,,-0.326200,-0.579800,,
2024-08-05,81500.000000,-0.003067,-0.036810,-0.067485,0.000000,0.000000,1.000000,0.000000,0.000000,80500.000000,161386.000000,210593.000000,-0.022782,-0.083755,-0.129738,-1.823100,2.033000,-2.482000,-0.314000,,-0.502600,-0.617700,,
2024-08-06,81250.000000,-0.011692,-0.045538,-0.052308,0.000000,-0.000000,1.000000,-1200.000000,-1.490683,80500.000000,112245.000000,207139.000000,0.001232,-0.075654,-0.137015,-1.823100,2.033000,-2.482000,-0.305000,,-0.551500,-0.625700,,
2024-08-07,80300.000000,-0.022416,-0.053549,-0.085305,0.000000,-0.000000,1.000000,-500.000000,-0.621891,80400.000000,90947.000000,209655.000000,-0.029021,-0.075949,-0.125272,-1.823100,2.033000,-2.482000,-0.309900,,-0.343500,-0.585100,,
2024-08-08,78500.000000,-0.012102,-0.019108,-0.077707,1.000000,-900.000000,-1.000000,700.000000,0.872274,80250.000000,137278.000000,219537.000000,-0.029066,-0.098219,-0.151351,-1.784800,2.033000,-2.446800,-0.317600,,-0.271900,-0.557600,,
2024-08-09,77550.000000,-0.019987,-0.052869,-0.059317,1.000000,-475.000000,-1.000000,1050.000000,1.308411,80250.000000,150525.000000,221881.000000,-0.042593,-0.096680,-0.151067,-1.784800,2.033000,-2.453000,-0.314400,,-0.179900,-0.539800,,
2024-08-12,76000.000000,0.013158,-0.047368,-0.034211,1.000000,-775.000000,-1.000000,850.000000,1.087652,78150.000000,112956.000000,230478.000000,-0.067485,-0.088729,-0.135873,-1.784800,2.033000,-2.453000,-0.421900,,-0.063300,-0.538000,,
2024-08-13,77000.000000,-0.046104,-0.052597,-0.025974,1.000000,500.000000,-1.000000,1100.000000,1.409353,78050.000000,198114.000000,221774.000000,-0.052308,-0.051140,-0.132883,-1.784800,2.033000,-2.453000,-0.416800,,-0.096700,-0.543600,,
2024-08-14,73450.000000,-0.014295,-0.000681,0.060585,1.000000,-1775.000000,-1.000000,1550.000000,2.001291,77450.000000,216635.000000,230303.000000,-0.085305,-0.111850,-0.154289,-1.784800,2.033000,-2.453000,-0.383400,,-0.000500,-0.517700,,
2024-08-15,72400.000000,0.007597,0.035912,0.042127,1.000000,-525.000000,-1.000000,2050.000000,2.720637,75350.000000,212442.000000,229864.000000,-0.077707,-0.104515,-0.176805,-1.672100,2.033000,-2.382000,-0.362300,,0.016800,-0.473300,,
2024-08-16,72950.000000,0.006169,0.067855,0.005483,1.000000,275.000000,-1.000000,1350.000000,1.795213,75200.000000,179002.000000,225197.000000,-0.059317,-0.099383,-0.187639,-1.672100,2.033000,-2.278800,-0.288900,,0.040900,-0.433200,,
2024-08-19,73400.000000,0.021798,0.027929,0.012943,1.000000,225.000000,-1.000000,1750.000000,2.342704,74700.000000,173315.000000,226887.000000,-0.034211,-0.099387,-0.174817,-1.672100,2.033000,-2.278800,-0.231500,,0.168800,-0.396100,,
2024-08-20,75000.000000,0.038667,-0.022000,0.015333,1.000000,800.000000,-1.000000,800.000000,1.070950,74700.000000,155457.000000,227057.000000,-0.025974,-0.076923,-0.146758,-1.672100,2.033000,-2.278800,-0.173800,,0.184000,-0.381500,,
2024-08-21,77900.000000,-0.031451,-0.045571,-0.027599,1.000000,1450.000000,-1.000000,-150.000000,-0.200401,74850.000000,311907.000000,224646.000000,0.060585,-0.029888,-0.103567,-1.672100,2.033000,-2.278800,-0.079600,,0.155000,-0.368500,,
2024-08-22,75450.000000,-0.027833,0.009278,0.018555,1.000000,-1225.000000,-1.000000,-1270.000000,-1.696047,74880.000000,271095.000000,220587.000000,0.042127,-0.038854,-0.133257,-1.651100,2.033000,-2.201600,-0.029200,,0.179300,-0.333900,,
2024-08-23,73350.000000,0.013633,0.032720,0.075665,1.000000,-1050.000000,-1.000000,-250.000000,-0.336700,74250.000000,184257.000000,217889.000000,0.005483,-0.054159,-0.145603,-1.651100,2.033000,-2.121100,-0.023500,,0.303200,-0.291900,,
2024-08-26,74350.000000,0.024210,0.033625,0.011432,1.000000,500.000000,-1.000000,100.000000,0.134771,74200.000000,183293.000000,221357.000000,0.012943,-0.021711,-0.108513,-1.651100,2.033000,-2.121100,0.005600,,0.380400,-0.270600,,
2024-08-27,76150.000000,-0.005253,0.036113,-0.016415,0.000000,0.000000,1.000000,-650.000000,-0.874832,74300.000000,224363.000000,222639.000000,0.015333,-0.011039,-0.061614,-1.651100,2.033000,-2.121100,0.024800,,0.316300,-0.279600,,
2024-08-28,75750.000000,0.014521,-0.007261,-0.028383,1.000000,-200.000000,-1.000000,-700.000000,-0.942761,74250.000000,202705.000000,227100.000000,-0.027599,0.031314,-0.084039,-1.651100,2.033000,-2.121100,0.027000,,0.287100,-0.285000,,
