date,close,P_fund,Total_Demand,n_f,n_c,n_f_minus_n_c,D_f,D_c,profit_f,profit_c,valid
2024-12-12,25965.0,25486.99696042143,372285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-12-13,25850.0,25380.419571380346,381605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-12-16,25770.0,25308.13157611428,381605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-12-17,25645.0,25191.572919635397,381605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-12-18,25240.0,24799.8092572225,381605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-12-19,25200.0,24766.544478782784,381605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-12-20,25155.0,24728.315825838617,366230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-12-23,25025.0,24606.456191640053,366230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-12-24,25230.0,24813.977907219156,366230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-12-25,25425.0,25012.204731087066,366230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-12-26,25395.0,24989.130626819802,366230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-12-27,25175.0,24998.70209848061,373970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-12-30,25325.0,25155.589596975526,373970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-12-31,25460.0,25297.82390467818,373970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-01-02,25265.0,25112.310495322927,373970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-01-03,24665.0,24638.232416466308,338400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-01-06,24490.0,24472.960512993857,338400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-01-07,24395.0,24387.835747272362,338400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-01-08,24225.0,24227.961734285527,338400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-01-09,24110.0,24123.343008412092,338400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-01-10,24145.0,24412.90764324027,318490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-01-13,24290.0,24574.32535943546,318490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-01-14,24045.0,24338.27627278619,318490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-01-15,23595.0,23894.829262674873,318490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-01-16,23760.0,24074.537024884034,318490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-01-17,24225.0,24559.088918238638,257762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-01-20,24215.0,24562.928964053153,257762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-01-21,24200.0,24562.32544800999,257762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-01-22,24115.0,24491.317289089213,257762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-01-23,23705.0,24087.900105033637,257762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-01-24,23875.0,24557.280042598144,73710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-01-27,23655.0,24346.785541063353,73710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-02-05,23260.0,23956.422776269257,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-02-06,23675.0,24401.053100561625,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-02-07,24015.0,25144.425615448563,142302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-02-10,23805.0,24942.874952329887,142302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-02-11,23745.0,24898.981783627973,142302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-02-12,23800.0,24976.41873668922,142302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-02-13,23775.0,24970.723750233083,142302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-02-14,24125.0,25586.74894974986,311685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-02-17,23850.0,25302.367503542097,311685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-02-18,23880.0,25341.574861947778,311685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-02-19,23925.0,25396.815962654367,311685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-02-20,24145.0,25638.001013891862,311685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-02-21,24020.0,25512.980166769714,311560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-02-24,23990.0,25488.913417033073,311560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-02-25,23595.0,25077.002661153678,311560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-02-26,23565.0,25052.979384030812,311560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-02-27,23555.0,25050.309690448506,311560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-02-28,23425.0,25370.82677610804,342565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-03-03,23730.0,25672.109835309686,342565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-03-04,23680.0,25590.1140362317,342565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-03-05,23645.0,25525.445823225215,342565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-03-06,24000.0,25882.39984521992,342565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-03-07,23960.0,25956.9326628637,343200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-03-10,23835.0,25784.717986922085,343200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-03-11,23840.0,25755.03693438446,343200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-03-12,23870.0,25753.895806433393,343200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-03-13,24030.0,25894.22152602373,343200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-03-14,24155.0,26135.313811194348,351045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-03-17,24205.0,26151.57314787456,351045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-03-18,23770.0,25646.199216933117,351045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-03-19,23895.0,25747.12527667903,351045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-03-20,23855.0,25666.575487251637,351045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-03-21,23770.0,25539.642474429198,348065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-03-24,24200.0,25967.25216021675,348065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-03-25,24125.0,25854.053101125017,348065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-03-26,24155.0,25854.89494492163,348065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-03-27,24105.0,25769.150273200292,348065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-03-28,23770.0,25555.614709717815,356925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-03-31,23455.0,25179.53659363249,356925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-04-01,23615.0,25315.53723086907,356925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-04-02,23380.0,25029.934162774214,356925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-04-03,23155.0,24809.186797757902,347500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-04-07,22625.0,24207.90476852542,347500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-04-08,22085.0,23599.07417226623,347500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-04-09,21705.0,23163.923378547213,347500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-04-10,22475.0,23956.899391920466,347500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-04-11,22405.0,23854.062528860264,377875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-04-14,22515.0,23944.031739475773,377875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-04-15,22325.0,23716.171721689923,377875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-04-16,21920.0,23261.618123597025,377875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-04-17,21990.0,23312.457010678,377875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-04-18,22050.0,23353.442220542824,369265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-04-21,22395.0,23696.699706695632,369265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-04-22,22285.0,23559.060732803642,369265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-04-23,22460.0,23723.392638481215,369265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-04-24,22590.0,23840.61023373721,369265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-04-25,22750.0,23989.891245106843,371825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-04-28,22520.0,23728.59281024565,371825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-04-29,22550.0,23741.99571350788,371825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-04-30,22440.0,23608.60873392517,295440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
